seed,eta,criterion,active_alternatives,NS,LRV50,LRV_max,NSV_vector,pass_num_NS,pass_num_LRV,pass_num_NSV
21001,0.0,C1,6,0.0,1.3219348676614905e-16,3.085940738286285e-16,1.8035576242002578e-09,False,False,False
21001,0.0,C2,6,0.0,1.035361099832293e-16,4.476828941703194e-16,1.7393470323397037e-11,False,False,False
21001,0.0,C3,5,0.0,1.5485313844939964e-16,6.671692182429852e-16,1.759403091494218e-11,False,False,False
21001,0.0,C4,6,0.0,1.2223802550979761e-16,4.3124698074984075e-16,1.4948587571336547e-11,False,False,False
21001,0.0,C5,5,0.0,1.43684412702999e-16,6.326128341884431e-16,3.85381395343247e-11,False,False,False
21001,0.0,C6,6,0.0,1.003264240958173e-16,1.747234979459573e-16,1.2106523789353133e-11,False,False,False
21001,0.0,C7,6,0.0,1.0866582569983546e-16,2.5445672320916056e-16,2.331080685833005e-11,False,False,False
21001,0.1,C1,6,0.00020763571417992122,0.03718378766224062,0.08000756840198371,0.021043105775162406,True,True,True
21001,0.1,C2,6,0.0004223723242932076,0.02928608447102388,0.0841401725634682,0.02663076946879156,True,True,True
21001,0.1,C3,5,0.00024087079184520466,0.035047401366462116,0.0806941436575309,0.02035518110514302,True,True,True
21001,0.1,C4,6,0.00032654427105649475,0.025953222425442207,0.06274368090022207,0.023367613057088146,True,True,True
21001,0.1,C5,5,0.00015192210107761728,0.042572879381631915,0.11132274089415045,0.018196683152338466,True,True,True
21001,0.1,C6,6,0.00025854383833234795,0.025595611541722605,0.06565561568766001,0.021041946120430765,True,True,True
21001,0.1,C7,6,0.0002416457466677402,0.03069986625896422,0.07994622175522163,0.020359677530997076,True,True,True
21001,0.2,C1,6,0.0007459361360413475,0.06986476902647097,0.15705941432326495,0.03924585737816702,True,True,True
21001,0.2,C2,6,0.0015338653332039875,0.05678209975065733,0.15981160771199526,0.050383290332996385,True,True,True
21001,0.2,C3,5,0.0009647865059826399,0.06073206984014864,0.14209386893903128,0.040906971529455036,True,True,True
21001,0.2,C4,6,0.0012547465563040872,0.04839178074406081,0.1251679865985574,0.04569226611349264,True,True,True
21001,0.2,C5,5,0.0005857715005440634,0.07930738143388857,0.18827708736405846,0.03568261642989685,True,True,True
21001,0.2,C6,6,0.000990971887626202,0.049889007048289025,0.12516777703377102,0.04116837726978199,True,True,True
21001,0.2,C7,6,0.0008856955429679125,0.06140394730986329,0.15569955407273914,0.03918919332239389,True,True,True
21001,0.3,C1,6,0.001513374468779749,0.11253969618300733,0.23324877871262226,0.05505279889271273,True,True,True
21001,0.3,C2,6,0.003134026451879768,0.08312816839188016,0.23079878810265747,0.07136826841814455,True,True,True
21001,0.3,C3,5,0.0021589608506272784,0.08876235604592195,0.1962514936782312,0.061234073028921594,True,True,True
21001,0.3,C4,6,0.002708923136349961,0.07084947034210506,0.1881556922683713,0.06683155999845025,True,True,True
21001,0.3,C5,5,0.0012673366686433152,0.10689522180578215,0.2540722735377655,0.0523098311036212,True,True,True
21001,0.3,C6,6,0.0021205706587974493,0.07266698559014748,0.1821550148403307,0.05997215376987176,True,True,True
21001,0.3,C7,6,0.0018305978848087712,0.09138508461322163,0.22872878557017512,0.056544181895400586,True,True,True
21001,0.4,C1,6,0.0024353142512417714,0.15007503259463048,0.3105365629183393,0.06884674705925263,True,True,True
21001,0.4,C2,6,0.005064118951969898,0.11411648944594865,0.29969409149941234,0.08981136608077835,True,True,True
21001,0.4,C3,5,0.003792717621474262,0.11902131480104512,0.24876005829438444,0.08094617640383887,True,True,True
21001,0.4,C4,6,0.004616583585114409,0.0987209368410481,0.2526940471091578,0.08670078304014313,True,True,True
21001,0.4,C5,5,0.002161857316015814,0.1423935851717303,0.3172941879059003,0.06797740616296126,True,True,True
21001,0.4,C6,6,0.003563053449619158,0.09698614350675071,0.23925221946207018,0.07720101056944989,True,True,True
21001,0.4,C7,6,0.0029969123742562553,0.11501624229616313,0.30036304402014674,0.07250424683284958,True,True,True
21001,0.5,C1,6,0.0034570798247296475,0.17541071917075976,0.39108374157112274,0.08094918306525217,True,True,True
21001,0.5,C2,6,0.007201936010177823,0.1483030460878599,0.36862821161257986,0.10598745842380715,True,True,True
21001,0.5,C3,5,0.005820627169918158,0.13783368617417238,0.3032280730824091,0.09971644028318435,True,True,True
21001,0.5,C4,6,0.006909579530602006,0.12532188744476977,0.3200012637638282,0.10526590805347423,True,True,True
21001,0.5,C5,5,0.003235293705944331,0.1635362923562354,0.38278795099835144,0.08262794676907659,True,True,True
21001,0.5,C6,6,0.005234907862187832,0.12177054763167712,0.2988240638963469,0.09274252405124091,True,True,True
21001,0.5,C7,6,0.004322733649410604,0.13619556357658713,0.3719514452375633,0.08716307754512659,True,True,True
21001,0.6,C1,6,0.004538762537951824,0.19772070051256752,0.4776948679424294,0.09162660679446522,True,True,True
21001,0.6,C2,6,0.009455569240013117,0.17129081922844194,0.4397458877060788,0.12017855400568625,True,True,True
21001,0.6,C3,5,0.008186363741535585,0.15496413032365267,0.36292380730252977,0.11730079439796083,True,True,True
21001,0.6,C4,6,0.00952483747950117,0.14559369799731442,0.3917410698645253,0.12253383140186397,True,True,True
21001,0.6,C5,5,0.004455276979164036,0.18306867033292135,0.45469091184487576,0.09624131852094107,True,True,True
21001,0.6,C6,6,0.007059133147660157,0.14725025745319645,0.36350816176460754,0.10659387518118267,True,True,True
21001,0.6,C7,6,0.005759968910973745,0.15970373570271307,0.4450609428551063,0.10062073049279005,True,True,True
21001,0.7,C1,6,0.005651361884953299,0.21753478621465583,0.5746656024026214,0.10109868614362974,True,True,True
21001,0.7,C2,6,0.011757345106002681,0.18573154246970475,0.5157277654302667,0.1326505039713177,True,True,True
21001,0.7,C3,5,0.010826819080468342,0.17966087549672133,0.4319300053387267,0.13354273702762398,True,True,True
21001,0.7,C4,6,0.01240475649795203,0.1706065274045171,0.4704557198543608,0.13854197943867602,True,True,True
21001,0.7,C5,5,0.005791767749322996,0.22442007942050413,0.5381973130022696,0.10882714575934557,True,True,True
21001,0.7,C6,6,0.0089685873865748,0.17366210603874166,0.43693234932198677,0.11882795659424449,True,True,True
21001,0.7,C7,6,0.007271361849880975,0.1845266583122243,0.5218196041571738,0.11297803404017724,True,True,True
21001,0.8,C1,6,0.0067739317505493,0.26725417491559755,0.6899607434068903,0.10954626110406565,True,True,True
21001,0.8,C2,6,0.014058483124327004,0.20936472930977731,0.6007807682228568,0.14364228434516846,True,True,True
21001,0.8,C3,5,0.013676062341495765,0.22456637298988769,0.5170020502584555,0.14836634563124512,True,True,True
21001,0.8,C4,6,0.015497344908803612,0.19825920084501347,0.5606262061747275,0.15334872018291953,True,True,True
21001,0.8,C5,5,0.007217463387583889,0.2801606407165358,0.6422987701167363,0.12041726012224857,True,True,True
21001,0.8,C6,6,0.010907421301098452,0.20126333478976827,0.5252409300572043,0.12956323620631988,True,True,True
21001,0.8,C7,6,0.00882813861934717,0.20905591927239967,0.6057255183283612,0.12433281598162522,True,True,True
21001,0.9,C1,6,0.007891474084802397,0.29216206021493624,0.8433928011886493,0.1171184309249393,True,True,True
21001,0.9,C2,6,0.016324651969273907,0.23499149054000312,0.7036690579925425,0.15336276057539514,True,True,True
21001,0.9,C3,5,0.01666883479132153,0.2741404926295876,0.6333834614713874,0.16176216624731563,True,True,True
21001,0.9,C4,6,0.018756161060754506,0.22729926175543907,0.6721683808601785,0.16702532550289423,True,True,True
21001,0.9,C5,5,0.008707999787437748,0.32285673115617997,0.7889808600236913,0.1310588665671386,True,True,True
21001,0.9,C6,6,0.012831142993903089,0.230347272147352,0.6419895473647588,0.13894050195326332,True,True,True
21001,0.9,C7,6,0.010408157823961095,0.2333638682053159,0.7044188136570221,0.13477756490785087,True,True,True
21001,1.0,C1,6,0.008993384553507289,0.31584629957631116,1.2332152777971526,0.12393851912119362,True,True,True
21001,1.0,C2,6,0.018532405028238386,0.26113288284407266,0.8624604868507192,0.1619914591307863,True,True,True
21001,1.0,C3,5,0.01974338387111474,0.2952334462620886,0.8607023479050685,0.17377052832174453,True,True,True
21001,1.0,C4,6,0.02214011318249931,0.2580119787698682,0.8491613509423136,0.1796497039247273,True,True,True
21001,1.0,C5,5,0.010241993200174826,0.35023678760680027,1.1174912211472343,0.140808812666142,True,True,True
21001,1.0,C6,6,0.014705810969683375,0.2612635847456621,0.8418086379851067,0.14710672139533676,True,True,True
21001,1.0,C7,6,0.0119944619344452,0.25752142433817565,0.8560042990892524,0.14439814869616935,True,True,True
21002,0.0,C1,6,0.0,9.913103068534419e-17,3.1490043025789916e-16,8.518583876979998e-11,False,False,False
21002,0.0,C2,6,0.0,9.106197872083432e-17,2.602993587919464e-16,1.992198801154663e-11,False,False,False
21002,0.0,C3,5,0.0,1.8487656651386738e-16,4.529927626029093e-16,9.70382514038824e-12,False,False,False
21002,0.0,C4,6,0.0,1.3285617318860324e-16,6.089044468994093e-16,1.9782739163021504e-11,False,False,False
21002,0.0,C5,5,0.0,9.092872616676642e-17,2.8413902102441497e-16,1.0599659710451319e-10,False,False,False
21002,0.0,C6,6,0.0,9.51332223498421e-17,2.595168583796511e-16,4.4536212416928e-11,False,False,False
21002,0.0,C7,6,0.0,1.1307118705850854e-16,2.3886571574932744e-16,7.603180767159052e-12,False,False,False
21002,0.1,C1,6,0.0005007763851815339,0.038623717197163315,0.08400787093342156,0.03221060305560629,True,True,True
21002,0.1,C2,6,0.0004505291152662183,0.031753114791256615,0.07350451804714532,0.02723916197186906,True,True,True
21002,0.1,C3,5,0.0002652351574504719,0.04100576564010623,0.08646987346578702,0.019924471987996364,True,True,True
21002,0.1,C4,6,0.000371190333633864,0.038660890331696916,0.08169445190607781,0.024683685614721704,True,True,True
21002,0.1,C5,5,0.0003502162677877507,0.033046641687909745,0.06608615851421355,0.028636984143959727,True,True,True
21002,0.1,C6,6,0.00041396585844921674,0.046624711517759106,0.0970553837275203,0.02620290496628824,True,True,True
21002,0.1,C7,6,0.0001418697223295462,0.03301525215618281,0.07905118035914847,0.01503749208827037,True,True,True
21002,0.2,C1,6,0.0018407531235721253,0.07309885499736203,0.16580380710892464,0.060926682355814527,True,True,True
21002,0.2,C2,6,0.0016374578044665578,0.06052118010990061,0.13898865709994485,0.05167336483105398,True,True,True
21002,0.2,C3,5,0.0009010875196604484,0.0737264967037424,0.1637950281607412,0.03596399112161356,True,True,True
21002,0.2,C4,6,0.0013864523335143097,0.0670927617646156,0.13867300288793577,0.04748882470939881,True,True,True
21002,0.2,C5,5,0.0013558924222286661,0.06547768193735165,0.13090019218513985,0.05642822211936951,True,True,True
21002,0.2,C6,6,0.0014433345081972249,0.08169630129006095,0.18146575632737302,0.04855049079312955,True,True,True
21002,0.2,C7,6,0.0005379794285932382,0.06388887668830454,0.1532186522915646,0.029232938822391967,True,True,True
