seed,eta,factor,criterion,pathway,active_alternatives,RE,base_IQR,SRE
21003,0.1,h_D,C2,h_D->C2,6,0.03819224662592296,0.12670585322855804,0.30142448555023377
21003,0.1,h_D,C3,h_D->C3,5,0.03503867237551751,0.09947747723602564,0.3522271910055644
21003,0.1,h_D,C4,h_D->C4,6,0.032261080369751054,0.13581216490285403,0.23754190497287006
21003,0.1,h_D,C6,h_D->C6,6,0.025834221912082903,0.05888267618631906,0.43874062092385924
21003,0.1,h_D,C7,h_D->C7,6,0.019769712428931014,0.10466187433082096,0.18889125151965974
21003,0.1,h_E,C6,h_E->C6,6,0.01870716368654372,0.05888267618631906,0.3177023345038194
21003,0.1,h_I,C2,h_I->C2,6,0.02668711372735805,0.12670585322855804,0.21062258015032614
21003,0.1,h_I,C4,h_I->C4,6,0.03353828202437577,0.13581216490285403,0.24694608209889474
21003,0.1,h_I,C5,h_I->C5,5,0.06202949104372109,0.1194902784117911,0.519117470204848
21003,0.1,h_T,C3,h_T->C3,5,0.025132684931086165,0.09947747723602564,0.25264698732962787
21003,0.1,h_T,C7,h_T->C7,6,0.03184326171322682,0.10466187433082096,0.3042489150564097
21003,0.2,h_D,C1,h_D->C1,6,0.048037335937286596,0.09812041160537702,0.4895753610369543
21003,0.2,h_D,C2,h_D->C2,6,0.04076948066911262,0.12668551109681647,0.32181644385231767
21003,0.2,h_D,C3,h_D->C3,5,0.03674845062920619,0.10025903289673668,0.3665350599051686
21003,0.2,h_D,C4,h_D->C4,6,0.0336757617326149,0.1337459666041703,0.251788989136612
21003,0.2,h_D,C6,h_D->C6,6,0.027426844362584607,0.05813057682398914,0.47181441954648506
21003,0.2,h_D,C7,h_D->C7,6,0.021279400266406533,0.106275558841849,0.20022854264989232
21003,0.2,h_E,C6,h_E->C6,6,0.019770246999586252,0.05813057682398914,0.340100650628456
21003,0.2,h_I,C2,h_I->C2,6,0.028272231134611997,0.12668551109681647,0.2231686235435592
21003,0.2,h_I,C4,h_I->C4,6,0.03487912712406378,0.1337459666041703,0.26078638488613265
21003,0.2,h_I,C5,h_I->C5,5,0.06608076511259114,0.12253032114859555,0.5393013296024424
21003,0.2,h_T,C3,h_T->C3,5,0.026174469802742267,0.10025903289673668,0.26106844486960085
21003,0.2,h_T,C7,h_T->C7,6,0.03400482846339546,0.106275558841849,0.31996847472407863
21003,0.3,h_D,C1,h_D->C1,6,0.051985140909125975,0.09952540664402668,0.522330354243508
21003,0.3,h_D,C2,h_D->C2,6,0.043186607891200164,0.1275284791800591,0.3386428519223992
21003,0.3,h_D,C3,h_D->C3,5,0.03826361434047798,0.1020232531484296,0.37504797346968255
21003,0.3,h_D,C4,h_D->C4,6,0.03525859806773482,0.1338098775414931,0.2634977231522986
21003,0.3,h_D,C6,h_D->C6,6,0.028818705864823827,0.06007724958602935,0.47969416148248195
21003,0.3,h_D,C7,h_D->C7,6,0.022350253909149707,0.10824741383729497,0.20647379107400715
21003,0.3,h_E,C6,h_E->C6,6,0.02077988226970561,0.06007724958602935,0.3458860452591688
21003,0.3,h_I,C2,h_I->C2,6,0.02980275054663683,0.1275284791800591,0.23369486359454067
21003,0.3,h_I,C4,h_I->C4,6,0.03624781650381798,0.1338098775414931,0.27089043925256573
21003,0.3,h_I,C5,h_I->C5,5,0.06974795882392129,0.12590421224447096,0.5539763728312456
21003,0.3,h_T,C3,h_T->C3,5,0.027285524715548466,0.1020232531484296,0.26744417447250374
21003,0.3,h_T,C7,h_T->C7,6,0.036329755156935664,0.10824741383729497,0.3356177655311631
21003,0.4,h_D,C1,h_D->C1,6,0.05596879005484698,0.10148315711587602,0.5515081679060191
21003,0.4,h_D,C2,h_D->C2,6,0.04537072076569516,0.12910380449591746,0.35142822430750636
21003,0.4,h_D,C3,h_D->C3,5,0.039666750806528164,0.1032474305011101,0.38419116692417327
21003,0.4,h_D,C4,h_D->C4,6,0.03642249264379205,0.13353977223265232,0.27274640382090976
21003,0.4,h_D,C6,h_D->C6,6,0.030250558652807166,0.06414533042486517,0.47159408879760484
21003,0.4,h_D,C7,h_D->C7,6,0.023389332124473437,0.1108178333446876,0.2110610848302027
21003,0.4,h_E,C6,h_E->C6,6,0.021565305081544604,0.06414533042486517,0.3361944655732707
21003,0.4,h_I,C2,h_I->C2,6,0.031175183635362883,0.12910380449591746,0.24147377962132194
21003,0.4,h_I,C4,h_I->C4,6,0.037519965893666046,0.13353977223265232,0.28096472883013446
21003,0.4,h_I,C5,h_I->C5,5,0.07362437358845333,0.13045686625394043,0.5643579805494918
21003,0.4,h_T,C3,h_T->C3,5,0.0281441290835275,0.1032474305011101,0.2725891477071898
21003,0.4,h_T,C7,h_T->C7,6,0.038378656656252126,0.1108178333446876,0.3463220268576529
21003,0.5,h_D,C1,h_D->C1,6,0.059742289482259014,0.10413759841407444,0.5736860691192108
21003,0.5,h_D,C2,h_D->C2,6,0.04732167493256749,0.1329846109680922,0.3558432407157684
21003,0.5,h_D,C3,h_D->C3,5,0.04067888070722722,0.10571023009809205,0.3848149859204271
21003,0.5,h_D,C4,h_D->C4,6,0.03738486750279201,0.13496334110286556,0.27700016313334475
21003,0.5,h_D,C6,h_D->C6,6,0.03140699629549293,0.06867058702881018,0.4573573294467254
21003,0.5,h_D,C7,h_D->C7,6,0.024422671628770515,0.11337910928213774,0.21540715730779486
21003,0.5,h_E,C6,h_E->C6,6,0.02242286533438457,0.06867058702881018,0.32652794018858045
21003,0.5,h_I,C2,h_I->C2,6,0.03274253043789184,0.1329846109680922,0.24621292794172808
21003,0.5,h_I,C4,h_I->C4,6,0.03862664378660961,0.13496334110286556,0.2862010044407776
21003,0.5,h_I,C5,h_I->C5,5,0.07709594684269888,0.13473463078277387,0.5722058716027117
21003,0.5,h_T,C3,h_T->C3,5,0.028941614167346943,0.10571023009809205,0.2737825292804421
21003,0.5,h_T,C7,h_T->C7,6,0.04028698565748001,0.11337910928213774,0.355329883187499
21003,0.6,h_D,C1,h_D->C1,6,0.06305188410123638,0.10760069736893495,0.5859802551693676
21003,0.6,h_D,C2,h_D->C2,6,0.049355110152858865,0.13873479364275157,0.35575149431940467
21003,0.6,h_D,C3,h_D->C3,5,0.04182012933389397,0.10808315043735495,0.38692552136279573
21003,0.6,h_D,C4,h_D->C4,6,0.038077278382901765,0.13480851031740823,0.28245455938179204
21003,0.6,h_D,C6,h_D->C6,6,0.032517839571826954,0.0730102939269715,0.445387051912262
21003,0.6,h_D,C7,h_D->C7,6,0.025474802165884165,0.11625209374487656,0.21913413638442747
21003,0.6,h_E,C6,h_E->C6,6,0.02315189563184111,0.0730102939269715,0.3171045394596229
21003,0.6,h_I,C2,h_I->C2,6,0.03401814467096819,0.13873479364275157,0.2452026905256461
21003,0.6,h_I,C4,h_I->C4,6,0.0398665743968897,0.13480851031740823,0.2957274307291702
21003,0.6,h_I,C5,h_I->C5,5,0.08066280635352277,0.1413979259092748,0.5704666870764993
21003,0.6,h_T,C3,h_T->C3,5,0.0296847056015583,0.10808315043735495,0.2746469313779757
21003,0.6,h_T,C7,h_T->C7,6,0.04173397665299498,0.11625209374487656,0.35899548393703895
21003,0.7,h_D,C1,h_D->C1,6,0.0659132161784203,0.11126984361855628,0.5923726863837858
21003,0.7,h_D,C2,h_D->C2,6,0.05110043471050281,0.14249403084635381,0.35861456375842127
21003,0.7,h_D,C3,h_D->C3,5,0.04326688021959586,0.11112897812576099,0.38933931499165614
21003,0.7,h_D,C4,h_D->C4,6,0.03889157138861271,0.1365734287937413,0.28476674951950987
21003,0.7,h_D,C6,h_D->C6,6,0.03363577660710484,0.07837915680982824,0.4291418532134296
21003,0.7,h_D,C7,h_D->C7,6,0.026569076655148,0.11874811865254048,0.22374313762953954
21003,0.7,h_E,C6,h_E->C6,6,0.023932623480350634,0.07837915680982824,0.3053442324993766
21003,0.7,h_I,C2,h_I->C2,6,0.035382954618205356,0.14249403084635381,0.24831183739976595
21003,0.7,h_I,C4,h_I->C4,6,0.04101230186712321,0.1365734287937413,0.30029488333899373
21003,0.7,h_I,C5,h_I->C5,5,0.08465802126449413,0.1460532830040117,0.5796379206456397
21003,0.7,h_T,C3,h_T->C3,5,0.030482238826566404,0.11112897812576099,0.2742960417740579
21003,0.7,h_T,C7,h_T->C7,6,0.04322485402824932,0.11874811865254048,0.3640045376580841
21003,0.8,h_D,C1,h_D->C1,6,0.06901103989384215,0.11746960939623126,0.5874799469237763
21003,0.8,h_D,C2,h_D->C2,6,0.053114694284123645,0.14870827993524655,0.3571737519047003
21003,0.8,h_D,C3,h_D->C3,5,0.04439953872228261,0.11472199404679088,0.3870185406974939
21003,0.8,h_D,C4,h_D->C4,6,0.039733312268101756,0.13843464018021823,0.28701856859012137
21003,0.8,h_D,C6,h_D->C6,6,0.03472706677171658,0.08313510585298207,0.41771844054316787
21003,0.8,h_D,C7,h_D->C7,6,0.02739059670112729,0.1219070775155966,0.22468422063024435
21003,0.8,h_E,C6,h_E->C6,6,0.02459531600378692,0.08313510585298207,0.2958475333752021
21003,0.8,h_I,C2,h_I->C2,6,0.03656904354756546,0.14870827993524655,0.2459112805503712
21003,0.8,h_I,C4,h_I->C4,6,0.04182364881174162,0.13843464018021823,0.30211837699720434
21003,0.8,h_I,C5,h_I->C5,5,0.0873730263586906,0.15076475777634754,0.5795321641926746
21003,0.8,h_T,C3,h_T->C3,5,0.031196585405784863,0.11472199404679088,0.27193203591622533
21003,0.8,h_T,C7,h_T->C7,6,0.044954864200888345,0.1219070775155966,0.3687633656443624
21003,0.9,h_D,C1,h_D->C1,6,0.07232955009963428,0.12453938501662656,0.5807765157134603
21003,0.9,h_D,C2,h_D->C2,6,0.054983896958574544,0.1536265392863062,0.3579062394665147
21003,0.9,h_D,C3,h_D->C3,5,0.045580475483455105,0.11916459447438096,0.3825001518624048
21003,0.9,h_D,C4,h_D->C4,6,0.040647293543706615,0.1403593761389311,0.28959443010906055
21003,0.9,h_D,C6,h_D->C6,6,0.03557618805801202,0.08805152628239525,0.4040382893932978
21003,0.9,h_D,C7,h_D->C7,6,0.028339242716418318,0.12479900670031432,0.22707907270643254
21003,0.9,h_E,C6,h_E->C6,6,0.025267271357602972,0.08805152628239525,0.2869600610474355
21003,0.9,h_I,C2,h_I->C2,6,0.03762803557972459,0.1536265392863062,0.24493187019824839
21003,0.9,h_I,C4,h_I->C4,6,0.04277300512624238,0.1403593761389311,0.30473920804264537
21003,0.9,h_I,C5,h_I->C5,5,0.09033892749547162,0.15738396204163613,0.5740033884202149
21003,0.9,h_T,C3,h_T->C3,5,0.032147260987205384,0.11916459447438096,0.2697719161361046
21003,0.9,h_T,C7,h_T->C7,6,0.04645330209427196,0.12479900670031432,0.3722249344936712
21003,1.0,h_D,C1,h_D->C1,6,0.07560443320402997,0.13227001211325634,0.5715916404295933
21003,1.0,h_D,C2,h_D->C2,6,0.05695941611395959,0.160413236169469,0.3550792782051325
21003,1.0,h_D,C3,h_D->C3,5,0.046540817328284405,0.12337701548519814,0.3772243731531243
21003,1.0,h_D,C4,h_D->C4,6,0.041383496803520645,0.14277735837287647,0.2898463543158847
21003,1.0,h_D,C6,h_D->C6,6,0.03659518808300839,0.09242999495047086,0.3959232941884527
21003,1.0,h_D,C7,h_D->C7,6,0.029109616361739185,0.12921437514498157,0.22528156274293962
21003,1.0,h_E,C6,h_E->C6,6,0.025935743454505625,0.09242999495047086,0.2805987760588199
21003,1.0,h_I,C2,h_I->C2,6,0.03873202976653982,0.160413236169469,0.24145158274457978
21003,1.0,h_I,C4,h_I->C4,6,0.04362487670351138,0.14277735837287647,0.3055447810518764
21003,1.0,h_I,C5,h_I->C5,5,0.09351433881710317,0.1636585029669519,0.5713992070147155
21003,1.0,h_T,C3,h_T->C3,5,0.03290863895137394,0.12337701548519814,0.2667323311533285
21003,1.0,h_T,C7,h_T->C7,6,0.048030613455692824,0.12921437514498157,0.37171261635115777
21004,0.0,h_D,C1,h_D->C1,6,0.05017152315663575,0.09218591908008457,0.5442428047227695
21004,0.0,h_D,C2,h_D->C2,6,0.039979948376361416,0.10360784950459218,0.3858776006561503
21004,0.0,h_D,C3,h_D->C3,5,0.030156171369278284,0.10126762259864197,0.29778689965399563
21004,0.0,h_D,C4,h_D->C4,6,0.029178734972970452,0.08849496326675195,0.3297219852466264
21004,0.0,h_D,C6,h_D->C6,6,0.0214345462976068,0.052317185897259436,0.4097037317582465
21004,0.0,h_D,C7,h_D->C7,6,0.021736791792586273,0.09571768899875467,0.22709273510188888
21004,0.0,h_E,C6,h_E->C6,6,0.014671463998170504,0.052317185897259436,0.2804329733388549
21004,0.0,h_I,C2,h_I->C2,6,0.027755324908855863,0.10360784950459218,0.26788824438787123
21004,0.0,h_I,C4,h_I->C4,6,0.03030816132550492,0.08849496326675195,0.34248459128463615
21004,0.0,h_I,C5,h_I->C5,5,0.06013034451975048,0.1452926297149446,0.4138568118514252
21004,0.0,h_T,C3,h_T->C3,5,0.020221372768025065,0.10126762259864197,0.1996825070928105
21004,0.0,h_T,C7,h_T->C7,6,0.03256630793042074,0.09571768899875467,0.34023291066402794
21004,0.1,h_D,C1,h_D->C1,6,0.05330242879889818,0.09629704129746822,0.5535209397938797
21004,0.1,h_D,C2,h_D->C2,6,0.04201837871972941,0.10877638538225991,0.3862821748643599
21004,0.1,h_D,C3,h_D->C3,5,0.03241284363408171,0.09598343943951593,0.33769204170026645
21004,0.1,h_D,C4,h_D->C4,6,0.030704988815229504,0.08714341193551757,0.3523500874351528
21004,0.1,h_D,C6,h_D->C6,6,0.02341530853361322,0.055027019297155255,0.4255238396021607
21004,0.1,h_D,C7,h_D->C7,6,0.02290137732271529,0.09654587916700456,0.2372071964134626
21004,0.1,h_E,C6,h_E->C6,6,0.01593945776947153,0.055027019297155255,0.2896660217611658
21004,0.1,h_I,C2,h_I->C2,6,0.02926732869378896,0.10877638538225991,0.2690595811827099
21004,0.1,h_I,C4,h_I->C4,6,0.031928681011525115,0.08714341193551757,0.36639236750087995
21004,0.1,h_I,C5,h_I->C5,5,0.06304299965864196,0.14420378826273675,0.4371799133552688
21004,0.1,h_T,C3,h_T->C3,5,0.021432900330360292,0.09598343943951593,0.22329789863013774
21004,0.1,h_T,C7,h_T->C7,6,0.03423991487510693,0.09654587916700456,0.35464915924090606
21004,0.2,h_D,C1,h_D->C1,6,0.056103767636756195,0.1006684289778824,0.557312438525541
21004,0.2,h_D,C2,h_D->C2,6,0.04386475544900507,0.11390340493903725,0.3851048655841062
21004,0.2,h_D,C3,h_D->C3,5,0.03488375260336474,0.09363084850202286,0.37256687471158095
21004,0.2,h_D,C4,h_D->C4,6,0.03213816332360386,0.08632982065243815,0.37227186481272895
21004,0.2,h_D,C6,h_D->C6,6,0.025064082429488488,0.05898726431045137,0.42490667641663665
21004,0.2,h_D,C7,h_D->C7,6,0.023951743524217684,0.09701803865313263,0.2468792799409723
21004,0.2,h_E,C6,h_E->C6,6,0.017208287889462354,0.05898726431045137,0.2917288687707739
21004,0.2,h_I,C2,h_I->C2,6,0.030498486674964513,0.11390340493903725,0.26775746248340854
21004,0.2,h_I,C4,h_I->C4,6,0.033393244664099146,0.08632982065243815,0.38681007803957757
21004,0.2,h_I,C5,h_I->C5,5,0.06781671210823834,0.14437383328420253,0.4697299404267404
21004,0.2,h_T,C3,h_T->C3,5,0.023012513952018608,0.09363084850202286,0.24577918837588716
21004,0.2,h_T,C7,h_T->C7,6,0.03582639661145719,0.09701803865313263,0.3692756224353037
21004,0.3,h_D,C1,h_D->C1,6,0.05916958327901357,0.10452822015766247,0.5660632429137372
21004,0.3,h_D,C2,h_D->C2,6,0.045761374883300295,0.11928169749672456,0.3836412110430709
21004,0.3,h_D,C3,h_D->C3,5,0.03689108405716783,0.09170133004367803,0.40229606309084104
21004,0.3,h_D,C4,h_D->C4,6,0.03393308471587721,0.08612519187745442,0.3939972030920503
21004,0.3,h_D,C6,h_D->C6,6,0.02672399325342536,0.06315578714627118,0.423144013566143
21004,0.3,h_D,C7,h_D->C7,6,0.024951348800056436,0.09872449384626349,0.2527371661044789
21004,0.3,h_E,C6,h_E->C6,6,0.01843083849718968,0.06315578714627118,0.2918313480000072
21004,0.3,h_I,C2,h_I->C2,6,0.03182157715045456,0.11928169749672456,0.26677669598943793
21004,0.3,h_I,C4,h_I->C4,6,0.03480638225911349,0.08612519187745442,0.4041370648930985
21004,0.3,h_I,C5,h_I->C5,5,0.07201602986832678,0.14720711284694013,0.48921569396389736
21004,0.3,h_T,C3,h_T->C3,5,0.02422952946491018,0.09170133004367803,0.26422222505502646
21004,0.3,h_T,C7,h_T->C7,6,0.037216993339554416,0.09872449384626349,0.3769783149978238
21004,0.4,h_D,C1,h_D->C1,6,0.06188174575010234,0.10791745222631094,0.573417408147834
21004,0.4,h_D,C2,h_D->C2,6,0.04777628269311039,0.12312263707242571,0.38803816933045715
21004,0.4,h_D,C3,h_D->C3,5,0.03898967147898267,0.09136752666232381,0.42673445263166637
21004,0.4,h_D,C4,h_D->C4,6,0.03533364096703253,0.0865666333306479,0.40816697620276865
21004,0.4,h_D,C6,h_D->C6,6,0.028462270789017814,0.06740271752392415,0.4222718583786038
21004,0.4,h_D,C7,h_D->C7,6,0.0257759159504814,0.10024734455553785,0.2571231793171759
21004,0.4,h_E,C6,h_E->C6,6,0.019470815690541092,0.06740271752392415,0.28887285862533923
21004,0.4,h_I,C2,h_I->C2,6,0.03310792166895277,0.12312263707242571,0.26890198631148915
21004,0.4,h_I,C4,h_I->C4,6,0.03628430157562376,0.0865666333306479,0.4191488126448667
21004,0.4,h_I,C5,h_I->C5,5,0.07619899673471127,0.14890491955114205,0.5117292092423358
21004,0.4,h_T,C3,h_T->C3,5,0.02527777316324093,0.09136752666232381,0.2766603637678175
21004,0.4,h_T,C7,h_T->C7,6,0.038713455849374884,0.10024734455553785,0.3861793648563043
21004,0.5,h_D,C1,h_D->C1,6,0.0645449780280038,0.11269685257189031,0.5727309729990663
21004,0.5,h_D,C2,h_D->C2,6,0.04954868335036153,0.1294112140652565,0.38287781864864806
21004,0.5,h_D,C3,h_D->C3,5,0.040626771213230314,0.09251287401299466,0.4391472175762759
21004,0.5,h_D,C4,h_D->C4,6,0.036688584847626084,0.08794458890752513,0.4171784222652678
21004,0.5,h_D,C6,h_D->C6,6,0.029966986764619244,0.07220404542587086,0.41503196375568974
21004,0.5,h_D,C7,h_D->C7,6,0.026826516357289158,0.10196238188667262,0.26310209570077253
21004,0.5,h_E,C6,h_E->C6,6,0.020369563878532462,0.07220404542587086,0.28211111660167304
21004,0.5,h_I,C2,h_I->C2,6,0.03408196849689464,0.1294112140652565,0.2633617862470961
21004,0.5,h_I,C4,h_I->C4,6,0.03760107613595201,0.08794458890752513,0.42755417476636876
21004,0.5,h_I,C5,h_I->C5,5,0.08024543498631918,0.15204963246743988,0.5277581647754084
21004,0.5,h_T,C3,h_T->C3,5,0.026177709601542094,0.09251287401299466,0.28296288360452543
21004,0.5,h_T,C7,h_T->C7,6,0.04009041095705279,0.10196238188667262,0.39318825448015327
21004,0.6,h_D,C1,h_D->C1,6,0.06726966434270303,0.11752317691733996,0.5723948765395
21004,0.6,h_D,C2,h_D->C2,6,0.051456601491623746,0.13534140800905387,0.3801985087062289
21004,0.6,h_D,C3,h_D->C3,5,0.04242848064980327,0.09338883533268558,0.45432069581126056
21004,0.6,h_D,C4,h_D->C4,6,0.03793923967750574,0.09036855899017579,0.41982787045669706
21004,0.6,h_D,C6,h_D->C6,6,0.031497991563996935,0.07708416848202783,0.40861816614045815
21004,0.6,h_D,C7,h_D->C7,6,0.02759571852857498,0.10393556581614555,0.2655079453468728
21004,0.6,h_E,C6,h_E->C6,6,0.02130123945482232,0.07708416848202783,0.2763374097952728
21004,0.6,h_I,C2,h_I->C2,6,0.03519731796991901,0.13534140800905387,0.26006318751541563
21004,0.6,h_I,C4,h_I->C4,6,0.038650390330845226,0.09036855899017579,0.4276973182079767
21004,0.6,h_I,C5,h_I->C5,5,0.08422303516051038,0.1555136683221842,0.541579631350991
21004,0.6,h_T,C3,h_T->C3,5,0.027453715468716573,0.09338883533268558,0.29397213671872346
21004,0.6,h_T,C7,h_T->C7,6,0.041431258306599626,0.10393556581614555,0.3986244552657738
21004,0.7,h_D,C1,h_D->C1,6,0.07069356856575247,0.12241366605358564,0.5774973566613829
21004,0.7,h_D,C2,h_D->C2,6,0.05343522671865773,0.1410336424195785,0.3788828381763534
21004,0.7,h_D,C3,h_D->C3,5,0.0438825452393693,0.09554140187319649,0.4593039706194739
21004,0.7,h_D,C4,h_D->C4,6,0.03923960932228945,0.09240387940105146,0.4246532675490493
21004,0.7,h_D,C6,h_D->C6,6,0.032996670205487424,0.0816208761901786,0.40426753234307505
21004,0.7,h_D,C7,h_D->C7,6,0.02848462404072343,0.10610504737947041,0.26845682409983335
21004,0.7,h_E,C6,h_E->C6,6,0.02234483847420362,0.0816208761901786,0.27376376629265586
21004,0.7,h_I,C2,h_I->C2,6,0.03640531215583398,0.1410336424195785,0.25813211323911756
21004,0.7,h_I,C4,h_I->C4,6,0.03963955963734206,0.09240387940105146,0.4289815524396914
21004,0.7,h_I,C5,h_I->C5,5,0.0879847488837377,0.15913243061571256,0.5529026895570919
21004,0.7,h_T,C3,h_T->C3,5,0.028503497073724113,0.09554140187319649,0.2983366008304536
21004,0.7,h_T,C7,h_T->C7,6,0.04287770351053576,0.10610504737947041,0.4041061624220884
21004,0.8,h_D,C1,h_D->C1,6,0.07374633554115728,0.12761332236747405,0.5778890022800298
21004,0.8,h_D,C2,h_D->C2,6,0.055316393494250056,0.1475045242534177,0.37501489377261155
21004,0.8,h_D,C3,h_D->C3,5,0.045501122710104674,0.09794948279095535,0.4645366306501999
21004,0.8,h_D,C4,h_D->C4,6,0.040206277152765535,0.09693935661466282,0.4147570043421277
21004,0.8,h_D,C6,h_D->C6,6,0.034449392349179084,0.08663518008346134,0.39763745300228026
21004,0.8,h_D,C7,h_D->C7,6,0.029220833922385697,0.10945667356522863,0.26696256126132983
21004,0.8,h_E,C6,h_E->C6,6,0.023158656521484633,0.08663518008346134,0.26731238394041623
21004,0.8,h_I,C2,h_I->C2,6,0.03736747275486018,0.1475045242534177,0.253331027937884
21004,0.8,h_I,C4,h_I->C4,6,0.04064252660557206,0.09693935661466282,0.41925723487838074
21004,0.8,h_I,C5,h_I->C5,5,0.09149261078636949,0.16441594970362647,0.5564704090493418
21004,0.8,h_T,C3,h_T->C3,5,0.029337270761508397,0.09794948279095535,0.2995142998745664
21004,0.8,h_T,C7,h_T->C7,6,0.04388660271650935,0.10945667356522863,0.40094953817461854
21004,0.9,h_D,C1,h_D->C1,6,0.07625663351625758,0.13361561336310418,0.5707164873648211
21004,0.9,h_D,C2,h_D->C2,6,0.05708010420688668,0.15588299572326625,0.36617274348417617
21004,0.9,h_D,C3,h_D->C3,5,0.04683708908581913,0.10130493598859204,0.46233768007741616
21004,0.9,h_D,C4,h_D->C4,6,0.041498939627135925,0.10266470387775775,0.4042181787826929
21004,0.9,h_D,C6,h_D->C6,6,0.035680746032901584,0.0918129461751977,0.3886243445932654
21004,0.9,h_D,C7,h_D->C7,6,0.029581510686138544,0.11261209222534674,0.2626850287683195
21004,0.9,h_E,C6,h_E->C6,6,0.024092419817672187,0.0918129461751977,0.2624076540517125
21004,0.9,h_I,C2,h_I->C2,6,0.03842451500663176,0.15588299572326625,0.24649587229256864
21004,0.9,h_I,C4,h_I->C4,6,0.04185118216434147,0.10266470387775775,0.4076491781807092
21004,0.9,h_I,C5,h_I->C5,5,0.09421600738231867,0.16826689552211266,0.5599200430329293
21004,0.9,h_T,C3,h_T->C3,5,0.030156563076632614,0.10130493598859204,0.29768108317773245
21004,0.9,h_T,C7,h_T->C7,6,0.04499624646938287,0.11261209222534674,0.3995685150662314
21004,1.0,h_D,C1,h_D->C1,6,0.07897193877410028,0.14030644696234393,0.5628532436198905
21004,1.0,h_D,C2,h_D->C2,6,0.05883828759133658,0.16451921911764994,0.3576377757355077
21004,1.0,h_D,C3,h_D->C3,5,0.04816076747081771,0.1060735661036895,0.45403175587860745
21004,1.0,h_D,C4,h_D->C4,6,0.04251245497605986,0.10945213838048135,0.38841136961516615
21004,1.0,h_D,C6,h_D->C6,6,0.03694458375853754,0.0967499735144612,0.3818562674090405
21004,1.0,h_D,C7,h_D->C7,6,0.030344791875439675,0.11646914927469383,0.2605393107458061
21004,1.0,h_E,C6,h_E->C6,6,0.024951852692209668,0.0967499735144612,0.2579003568225496
21004,1.0,h_I,C2,h_I->C2,6,0.039520941585689376,0.16451921911764994,0.24022081916877558
21004,1.0,h_I,C4,h_I->C4,6,0.04284122543060108,0.10945213838048135,0.3914151524503203
21004,1.0,h_I,C5,h_I->C5,5,0.09740770011491423,0.17276310908830023,0.5638223381622796
21004,1.0,h_T,C3,h_T->C3,5,0.03102938259924263,0.1060735661036895,0.2925270049714188
21004,1.0,h_T,C7,h_T->C7,6,0.04590885965635785,0.11646914927469383,0.39417184672386596
21005,0.0,h_D,C1,h_D->C1,6,0.04354830767961362,0.07081815649410073,0.6149313937962552
21005,0.0,h_D,C2,h_D->C2,6,0.04267967616372066,0.1364449912890207,0.3127976759000472
21005,0.0,h_D,C3,h_D->C3,5,0.029474994087593784,0.10066547058985126,0.29280143344675874
21005,0.0,h_D,C4,h_D->C4,6,0.025395844786589305,0.08096141188134619,0.31367838327096814
21005,0.0,h_D,C6,h_D->C6,6,0.021955068739198915,0.04368188481033087,0.502612669623264
21005,0.0,h_D,C7,h_D->C7,6,0.01957218794378945,0.06650051488561678,0.29431633690596204
21005,0.0,h_E,C6,h_E->C6,6,0.0150222112059815,0.04368188481033087,0.3439002522639502
21005,0.0,h_I,C2,h_I->C2,6,0.028742262705403504,0.1364449912890207,0.21065091824668283
21005,0.0,h_I,C4,h_I->C4,6,0.025393133237443584,0.08096141188134619,0.31364489140017837
21005,0.0,h_I,C5,h_I->C5,5,0.07848804931067457,0.1632901347958441,0.48066620441170405
21005,0.0,h_T,C3,h_T->C3,5,0.019546789111497737,0.10066547058985126,0.19417570887781851
21005,0.0,h_T,C7,h_T->C7,6,0.028606431280369615,0.06650051488561678,0.43016856830572675
21005,0.1,h_D,C1,h_D->C1,6,0.047674516438562776,0.07434652423030132,0.6412474144755094
21005,0.1,h_D,C2,h_D->C2,6,0.04461585401961961,0.13492456053483592,0.33067259098294155
21005,0.1,h_D,C3,h_D->C3,5,0.032012057182360595,0.0953652980953782,0.335678258458423
21005,0.1,h_D,C4,h_D->C4,6,0.027646550355280852,0.08744974075159918,0.3161421648292209
21005,0.1,h_D,C6,h_D->C6,6,0.024236511326959857,0.04586613102848111,0.5284184818506164
21005,0.1,h_D,C7,h_D->C7,6,0.020772778052036693,0.07088096431244092,0.2930656806554989
21005,0.1,h_E,C6,h_E->C6,6,0.016491678781292127,0.04586613102848111,0.35956114917763315
21005,0.1,h_I,C2,h_I->C2,6,0.030058857764088665,0.13492456053483592,0.22278269904836961
21005,0.1,h_I,C4,h_I->C4,6,0.027605732655006474,0.08744974075159918,0.3156754087253938
21005,0.1,h_I,C5,h_I->C5,5,0.08016281805169778,0.16749169748768294,0.4786077116277015
21005,0.1,h_T,C3,h_T->C3,5,0.02109735944505637,0.0953652980953782,0.22122679702353498
21005,0.1,h_T,C7,h_T->C7,6,0.030669271899557874,0.07088096431244092,0.43268700132148397
21005,0.2,h_D,C1,h_D->C1,6,0.05149186593841838,0.07815002375982395,0.658884840470527
21005,0.2,h_D,C2,h_D->C2,6,0.04652144732811331,0.13382572808934168,0.3476270818172429
21005,0.2,h_D,C3,h_D->C3,5,0.034414440824846224,0.08993616735716205,0.38265407383654737
21005,0.2,h_D,C4,h_D->C4,6,0.02992632021174399,0.09470635515879097,0.31599062345131473
