seed,eta,criterion,mean_abs_departure,median_abs_departure,max_abs_departure
21004,0.9,C6,0.03871952277089262,0.023545521139266654,0.11630386619111456
21004,0.9,C7,0.03861481501426291,0.034000960117658255,0.12072241291066063
21004,1.0,C1,0.055635738584620356,0.04224157637535436,0.17522814225919606
21004,1.0,C2,0.06128606672525356,0.0522569939899595,0.15295528167717046
21004,1.0,C3,0.04300125191278587,0.031060977886123345,0.1405094621226159
21004,1.0,C4,0.05260565913142164,0.03799199933232723,0.19415239502110368
21004,1.0,C5,0.060763754450600616,0.041610499092205606,0.14633849528672957
21004,1.0,C6,0.043021691967658475,0.02616169015474072,0.12922651799012724
21004,1.0,C7,0.04290535001584768,0.03777884457517583,0.1341360143451785
21005,0.0,C1,0.0,0.0,0.0
21005,0.0,C2,0.0,0.0,0.0
21005,0.0,C3,0.0,0.0,0.0
21005,0.0,C4,0.0,0.0,0.0
21005,0.0,C5,0.0,0.0,0.0
21005,0.0,C6,0.0,0.0,0.0
21005,0.0,C7,0.0,0.0,0.0
21005,0.1,C1,0.006630466448741558,0.005338783935765645,0.021196643643404706
21005,0.1,C2,0.005204238214178815,0.005000463496990945,0.01038919553305978
21005,0.1,C3,0.005204495843079331,0.00485492094706149,0.014515788947811185
21005,0.1,C4,0.006905932553516526,0.005991673451888245,0.01862326752613927
21005,0.1,C5,0.0035723911282454566,0.0026388134151036913,0.010944267697448856
21005,0.1,C6,0.004612161496186603,0.00398082699369702,0.012801277892574
21005,0.1,C7,0.005182563803459569,0.0047091594016598,0.013858343191320177
21005,0.2,C1,0.013260932897483115,0.010677567871531297,0.04239328728680941
21005,0.2,C2,0.010408476428357632,0.010000926993981918,0.020778391066119506
21005,0.2,C3,0.010408991686158662,0.009709841894122974,0.029031577895622364
21005,0.2,C4,0.013811865107033056,0.01198334690377649,0.03724653505227854
21005,0.2,C5,0.0071447822564909115,0.0052776268302073825,0.02188853539489774
21005,0.2,C6,0.009224322992373206,0.007961653987394048,0.025602555785148015
21005,0.2,C7,0.010365127606919138,0.0094183188033196,0.027716686382640354
21005,0.3,C1,0.019891399346224675,0.016016351807296943,0.06358993093021412
21005,0.3,C2,0.015612714642536446,0.015001390490972863,0.031167586599179287
21005,0.3,C3,0.015613487529237994,0.014564762841184464,0.04354736684343354
21005,0.3,C4,0.020717797660549583,0.017975020355664728,0.05586980257841778
21005,0.3,C5,0.010717173384736366,0.007916440245311074,0.032832803092346596
21005,0.3,C6,0.013836484488559809,0.011942480981091061,0.038403833677722
21005,0.3,C7,0.015547691410378706,0.0141274782049794,0.04157502957396053
21005,0.4,C1,0.02652186579496623,0.021355135743062595,0.08478657457361882
21005,0.4,C2,0.020816952856715264,0.02000185398796383,0.04155678213223907
21005,0.4,C3,0.020817983372317325,0.01941968378824596,0.05806315579124472
21005,0.4,C4,0.027623730214066104,0.023966693807552973,0.07449307010455702
21005,0.4,C5,0.014289564512981823,0.010555253660414765,0.04377707078979548
21005,0.4,C6,0.018448645984746413,0.015923307974788088,0.051205111570296016
21005,0.4,C7,0.020730255213838276,0.0188366376066392,0.05543337276528071
21005,0.5,C1,0.03315233224370779,0.026693919678828226,0.10598321821702356
21005,0.5,C2,0.026021191070894078,0.025002317484954788,0.05194597766529885
21005,0.5,C3,0.026022479215396653,0.024274604735307438,0.0725789447390559
21005,0.5,C4,0.03452966276758263,0.029958367259441218,0.09311633763069632
21005,0.5,C5,0.01786195564122728,0.013194067075518456,0.054721338487244336
21005,0.5,C6,0.023060807480933018,0.01990413496848511,0.06400638946287
21005,0.5,C7,0.025912819017297844,0.023545797008299,0.06929171595660086
21005,0.6,C1,0.03978279869244934,0.03203270361459388,0.12717986186042823
21005,0.6,C2,0.03122542928507289,0.03000278098194574,0.06233517319835857
21005,0.6,C3,0.03122697505847599,0.02912952568236893,0.08709473368686707
21005,0.6,C4,0.04143559532109916,0.03595004071132946,0.11173960515683556
21005,0.6,C5,0.021434346769472732,0.015832880490622148,0.06566560618469322
21005,0.6,C6,0.027672968977119617,0.02388496196218213,0.07680766735544402
21005,0.6,C7,0.03109538282075741,0.028254956409958794,0.08315005914792103
21005,0.7,C1,0.04641326514119091,0.037371487550359524,0.1483765055038329
21005,0.7,C2,0.03642966749925171,0.035003244478936685,0.07272436873141835
21005,0.7,C3,0.03643147090155532,0.033984446629430426,0.10161052263467826
21005,0.7,C4,0.04834152787461569,0.04194171416321771,0.1303628726829748
21005,0.7,C5,0.02500673789771819,0.018471693905725853,0.07660987388214205
21005,0.7,C6,0.032285130473306216,0.02786578895587915,0.08960894524801803
21005,0.7,C7,0.03627794662421698,0.0329641158116186,0.09700840233924121
21005,0.8,C1,0.05304373158993246,0.04271027148612517,0.1695731491472377
21005,0.8,C2,0.04163390571343053,0.04000370797592766,0.08311356426447813
21005,0.8,C3,0.04163596674463465,0.038839367576491916,0.11612631158248946
21005,0.8,C4,0.05524746042813221,0.04793338761510596,0.1489861402091141
21005,0.8,C5,0.028579129025963646,0.02111050732082955,0.08755414157959093
21005,0.8,C6,0.036897291969492825,0.031846615949576176,0.10241022314059205
21005,0.8,C7,0.04146051042767655,0.0376732752132784,0.11086674553056139
21005,0.9,C1,0.05967419803867403,0.048049055421890814,0.19076979279064238
21005,0.9,C2,0.046838143927609335,0.0450041714729186,0.09350275979753792
21005,0.9,C3,0.04684046258771398,0.04369428852355339,0.13064210053030065
21005,0.9,C4,0.06215339298164874,0.05392506106699421,0.16760940773525335
