seed,rotation,criterion,rank_one_energy,lrv50,lrv_max,nsv_vector,nsv_sum,nsv_max,nsv_minmax
25001,0,C1,0.0017401359285508233,0.07646851677095652,0.15142742953918692,0.05968987426440939,0.025735847833789047,0.132606944448694,0.20517207115811914
25001,0,C2,0.0007172170845498593,0.06154800051268805,0.13302670917528528,0.034878283138114495,0.015866824418453072,0.05603044235697186,0.06877348017883253
25001,0,C3,0.0008481482083317893,0.05588129061215283,0.13110056123393607,0.039600296532526946,0.018624359965814987,0.07990276376502105,0.07990276376502105
25001,0,C4,0.0005982742361130278,0.09985547543388508,0.24780917737305613,0.0311713428991985,0.015523101769602714,0.057272576629080314,0.0742695790328543
25001,0,C5,0.000661226193942599,0.07431464073011976,0.16956187738637332,0.03759874112830502,0.01823246427542499,0.07777739405024917,0.07777739405024917
25001,0,C6,0.0016116360814898423,0.08522963758186647,0.20911513788740604,0.052844423084929995,0.022515919936232087,0.10709010704698102,0.16495039995256572
25001,0,C7,0.0009840348493251883,0.06960957579335178,0.1864795889888954,0.04204360594852005,0.017944895757007973,0.09193759389879505,0.17350534969036527
25001,1,C1,0.0016979292483004782,0.09067442265764912,0.19064623928364122,0.060444524375185826,0.025735847839057375,0.13605770205392714,0.1951299659882847
25001,1,C2,0.0006991435118857137,0.08636842492780275,0.14839237234707056,0.034735703815117626,0.015866824418860902,0.05633530940792346,0.0761830607893813
25001,1,C3,0.000671599693032876,0.06229370234988764,0.1801937350070737,0.03486961883530053,0.016498485067425975,0.06123501458427714,0.06123501458427714
25001,1,C4,0.0006592360239690009,0.06298561672601755,0.14898809262485047,0.03299603960449854,0.015523101770030157,0.050960541503847843,0.06305217776222721
25001,1,C5,0.0008207570760572214,0.07389665355930605,0.17555950768231857,0.042883369508692294,0.02042991336476252,0.08320860166414566,0.08320860166414566
25001,1,C6,0.001611906795818574,0.09267452258624971,0.2683799451193811,0.05272040700712637,0.022515919936172486,0.10313175303523534,0.21078399255521466
25001,1,C7,0.0009851273441915387,0.06497400157747565,0.14668463980602087,0.04208438003953388,0.017944895757017437,0.07476676897894444,0.13173291059740516
25001,2,C1,0.0017457149602694289,0.0919608169781777,0.3145386331133265,0.05995992021300985,0.025735847834444044,0.11867815118551858,0.22896685793451796
25001,2,C2,0.0007051560318607208,0.1292462731094624,0.3110092364930385,0.03433436620914195,0.01586682441809169,0.056780534970943465,0.06940983042941708
25001,2,C3,0.0006125968992044539,0.06121333898882874,0.14155580592172207,0.032143450736996176,0.015075050603667794,0.06175303840175413,0.06175303840175413
25001,2,C4,0.0006825527944427368,0.04899893602432372,0.11556654859397582,0.03388841942155283,0.015523101770473322,0.05736013376730927,0.06978531457733247
25001,2,C5,0.0007797284717943054,0.0654667909328735,0.2713302674783101,0.040988030800361036,0.020829565714962167,0.08417361706334058,0.08417361706334058
25001,2,C6,0.0013905588514319112,0.07874656256183846,0.7640624226002796,0.04761032058670299,0.02251591993539941,0.09517729873327027,0.05307621663425327
25001,2,C7,0.00094272558547559,0.06377396370748405,0.15781984895120857,0.04079657232551408,0.017944895756803594,0.06833947370986958,0.09979906128687385
25001,3,C1,0.0016586536348417447,0.09098288621392722,0.26599764967066586,0.05739189774793177,0.025735847830172822,0.10563760277925437,0.15799160756451844
25001,3,C2,0.0005520491436612485,0.10119002367766486,0.38253755176228305,0.029838314893506385,0.015866824417100973,0.05057318865914402,0.021094260441904523
25001,3,C3,0.0008240163605638395,0.06415052608499656,0.15107980163713133,0.037149477667852246,0.01803651419725079,0.059065165092503466,0.059065165092503466
25001,3,C4,0.0006621712467858032,0.055577537596615746,0.1619163488112244,0.03308979765995861,0.015523101770060499,0.06018101514026485,0.07650872119987871
25001,3,C5,0.0007155544669945613,0.06614550514498872,0.17119233021903263,0.040265857604945256,0.019353812905706428,0.06995468813884692,0.06995468813884692
25001,3,C6,0.001465744926978485,0.09948707313973976,0.2703139396015369,0.049134281182223134,0.022515919935554927,0.11418086011819907,0.09712063719099474
25001,3,C7,0.000962383307599457,0.05434570306680265,0.12435992942328546,0.041353448924846437,0.01794489575688148,0.07260889889345577,0.10388181196525802
25001,4,C1,0.0016815624434542986,0.07996027239647355,0.19643994124471073,0.057957568404672886,0.025735847830895553,0.10931805636938222,0.14144370096457054
25001,4,C2,0.0007090980575900074,0.0678829172550191,0.19493243023827686,0.0344730741460202,0.015866824418155248,0.08704621782417994,0.10915384935764705
25001,4,C3,0.0010167921177225425,0.07517510191132669,0.1205708592847767,0.041515965686759665,0.02018975940852866,0.06497094921884673,0.06497094921884673
25001,4,C4,0.0006437966023118413,0.06402689590310036,0.1502663006962908,0.03335706972214546,0.015523101771060397,0.06766599427232092,0.06823798367022609
25001,4,C5,0.00048505638396090234,0.04130054748115791,0.10965118381729697,0.03349134115574266,0.016075857687892145,0.0643547870521852,0.0643547870521852
25001,4,C6,0.0015834858368501958,0.07043013943228782,0.12732505339230768,0.051739589088009824,0.02251591993591923,0.13162226277395173,0.1512092380516091
25001,4,C7,0.0009620825729482751,0.0568597063394502,0.1288545905247734,0.04134463639828415,0.01794489575688013,0.08231089204745495,0.1314262226067115
25001,5,C1,0.0016094315884941368,0.0855657843876787,0.1977708570821852,0.0562413183614796,0.025735847828870784,0.11755914760658069,0.12431248517913716
25001,5,C2,0.0007167364781955898,0.04549207648769392,0.10319368613902925,0.034909395194922706,0.0158668244185124,0.06459348368558013,0.07922942221402086
25001,5,C3,0.0010868448753907911,0.06322447480898945,0.11938245960984445,0.04338906442674596,0.020814114457451613,0.07864083661419657,0.07864083661419657
25001,5,C4,0.0006812417315975594,0.10179253741963591,0.2705831515093246,0.03378845074840849,0.015523101770381069,0.06374303973207378,0.1032378753805025
25001,5,C5,0.00048188222489198296,0.04033791267415377,0.10543531154131444,0.03215302483850206,0.015342364881376868,0.05915068778257125,0.05915068778257125
