seed,tau,criterion,mean_abs_departure,median_abs_departure,max_abs_departure
27003,0.0,C7,0.05321696306186923,0.05147288241339365,0.1468961703034929
27003,0.1,C1,0.04617070897975915,0.0317384590981844,0.15513757259731958
27003,0.1,C2,0.03808260813480121,0.011436895918026185,0.18151146859728604
27003,0.1,C3,0.040886511640542744,0.03846973986713092,0.10375185727103552
27003,0.1,C4,0.050787325188238544,0.036019021121998174,0.16145387505724887
27003,0.1,C5,0.03272622452554772,0.017608429817386997,0.19253284618222094
27003,0.1,C6,0.023175140760137134,0.017531746165596156,0.09551400587937638
27003,0.1,C7,0.0532227166991397,0.05106765263628554,0.14689830996220304
27003,0.2,C1,0.04605311756797813,0.031508927672102754,0.15513363379082484
27003,0.2,C2,0.03811883434363611,0.011278952366336213,0.18151181102791056
27003,0.2,C3,0.04094062056561161,0.038671185746440934,0.10375185727103554
27003,0.2,C4,0.05050959061169267,0.03591845057691531,0.1613733734633437
27003,0.2,C5,0.03273415323891652,0.017669333379194206,0.19253284618222094
27003,0.2,C6,0.023314367983663008,0.017626065090517992,0.09551473596240227
27003,0.2,C7,0.05322847033641017,0.05069292892087066,0.1469004496209132
27003,0.3,C1,0.045935526156197094,0.03127425631033283,0.15512969498433
27003,0.3,C2,0.038155060552471004,0.011192074872604006,0.1815121534585352
27003,0.3,C3,0.04099472949068049,0.0388161690960465,0.10375185727103552
27003,0.3,C4,0.05023185603514677,0.035846850691713124,0.16129287186943855
27003,0.3,C5,0.03274208195228532,0.017689610503940776,0.19253284618222094
27003,0.3,C6,0.023453595207188878,0.017653316177974998,0.09551546604542817
27003,0.3,C7,0.05323422397368065,0.05045390704577951,0.1469025892796233
27003,0.4,C1,0.04581793474441607,0.031038090094391232,0.15512575617783525
27003,0.4,C2,0.0381912867613059,0.010977499967280042,0.18151249588915971
27003,0.4,C3,0.04104883841574937,0.03874462556341171,0.10375185727103554
27003,0.4,C4,0.0499541214586009,0.03576166298042428,0.1612123702755334
27003,0.4,C5,0.03275001066565413,0.01775378327597623,0.19253284618222094
27003,0.4,C6,0.02359282243071475,0.01766294541822784,0.09551619612845409
27003,0.4,C7,0.0532399776109511,0.05010815424716033,0.14690472893833345
27003,0.5,C1,0.04570034333263504,0.030819490860017035,0.15512181737134045
27003,0.5,C2,0.03822751297014079,0.010791877360758304,0.1815128383197843
27003,0.5,C3,0.04110294734081824,0.03878211858961392,0.10375185727103552
27003,0.5,C4,0.049676386882055015,0.03567117121362943,0.16113186868162824
27003,0.5,C5,0.03275793937902294,0.01781402458636845,0.19253284618222094
27003,0.5,C6,0.023732049654240625,0.01765530222166363,0.09551692621147999
27003,0.5,C7,0.05324573124822159,0.050177763150064864,0.1469068685970436
27003,0.6,C1,0.045582751920854016,0.03049433910901291,0.15511787856484566
27003,0.6,C2,0.0382637391789757,0.01063987129345409,0.18151318075040887
27003,0.6,C3,0.041157056265887115,0.038922173589245525,0.10375185727103554
27003,0.6,C4,0.04939865230550913,0.03561252505550987,0.16105136708772314
27003,0.6,C5,0.03276586809239175,0.017874999379407633,0.19253284618222094
27003,0.6,C6,0.023871276877766506,0.017636171726579563,0.09551765629450588
27003,0.6,C7,0.05325148488549205,0.05016535344579708,0.1469090082557537
27003,0.7,C1,0.04546516050907299,0.030125556497463905,0.15511393975835092
27003,0.7,C2,0.038299965387810594,0.010398523892514326,0.18151352318103345
27003,0.7,C3,0.04121116519095599,0.03894689139266462,0.10375185727103554
27003,0.7,C4,0.049120917728963244,0.03553065880563079,0.16097086549381803
