seed,eta,criterion,min_active_g,max_active_g,min_headroom,max_headroom,max_class_ceiling_excess,min_derivative,structural_zero_max_abs,lower_bound_ok,class_ceiling_ok,headroom_nonnegative_ok,monotonicity_ok,structural_zero_ok,profile_min,profile_max,profile_mean
21001,0.9,C2,0.0004663918336153335,0.39334699327087924,0.038127406017091525,0.1902061740597763,-0.006653006729120781,0.10782756882631474,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21001,0.9,C3,0.00014399747460437328,0.3961847593511651,0.017158818129178854,0.13393740499275267,-0.0038152406488349278,0.037209960779495094,0.0,True,True,True,True,True,-1.0,1.0,0.0
21001,0.9,C4,0.0002068084008879605,0.3942354553339343,0.01423876287526682,0.1492759856911246,-0.004474018236617638,0.054614132966983364,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21001,0.9,C5,0.0001214671873679164,0.39540918595288527,0.028493588693327132,0.14996403040444886,-0.002851117914213608,0.07764659365457599,0.0,True,True,True,True,True,-1.0,1.0,0.0
21001,0.9,C6,0.0012244625447502566,0.1983536577768248,0.012009440260302318,0.08652070715103088,-0.0016463422231752234,0.039356969483343135,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21001,0.9,C7,0.0003792986937042392,0.38281758530694,0.03502228444134867,0.16471406359903273,-0.005296523621279969,0.06027795233100222,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21001,1.0,C1,2.42087009053496e-06,0.39897173946237535,0.04944659144077268,0.14562191480631598,-0.00025025424920077644,0.06494331760222097,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21001,1.0,C2,0.0003982192890008726,0.3971885360163658,0.038127406017091525,0.1902061740597763,-0.0009318825710745993,0.10913139762933738,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21001,1.0,C3,8.121311648964815e-05,0.3980597534730458,0.017158818129178854,0.13393740499275267,-0.0012410743963727766,0.021335186799959632,0.0,True,True,True,True,True,-1.0,1.0,0.0
21001,1.0,C4,0.00016260058669116534,0.39891680268444907,0.01423876287526682,0.1492759856911246,-0.0010831973155509544,0.04311649652656441,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21001,1.0,C5,7.299733492109894e-05,0.3999941352408734,0.028493588693327132,0.14996403040444886,-1.6750932590459122e-06,0.04691881810337267,0.0,True,True,True,True,True,-1.0,1.0,0.0
21001,1.0,C6,0.0011308800317424044,0.19989435624115728,0.012009440260302318,0.08652070715103088,-0.00010564375884272725,0.023993867977882583,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21001,1.0,C7,0.0003652965872492955,0.39731954250313506,0.03502228444134867,0.16471406359903273,-0.0005205283860760801,0.04993404847862529,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.0,C1,0.00011792825256847758,0.3491004386128818,0.05078195425936827,0.18065133409560608,-0.05089956138711821,0.10679294972564413,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.0,C2,0.0005272275907643854,0.29088893098661794,0.020145015832068403,0.19103168422168842,-0.021332487045079757,0.12148854888943661,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21002,0.0,C3,0.0008080217613189326,0.33534670851826537,0.06350353172725198,0.1785528303958884,-0.06465329148173465,0.055101502163218706,0.0,True,True,True,True,True,-1.0,1.0,0.0
21002,0.0,C4,0.00022010230967645645,0.36407165353589205,0.03318290130403867,0.16221703178183008,-0.035928346464107974,0.0537366854857615,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.0,C5,6.558838021334454e-05,0.3691230571156786,0.030781898593812307,0.09662555500860692,-0.030876942884321412,0.11897236401626446,0.0,True,True,True,True,True,-1.0,1.0,0.0
21002,0.0,C6,0.0002406149593519045,0.146032608738279,0.05333537531783161,0.13781734716692776,-0.05396739126172101,0.06218265283307226,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.0,C7,0.0019513150756408056,0.3804455518873052,0.01804718701954733,0.15227110871221372,-0.0195544481126948,0.0956587879744,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.1,C1,0.00012115294600540332,0.354188680592978,0.05078195425936827,0.18065133409560608,-0.045811319407022044,0.10972022915984929,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.1,C2,0.0005927958204839766,0.3015743538232435,0.020145015832068403,0.19103168422168842,-0.019402063834283,0.12214663471626579,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21002,0.1,C3,0.001100121698304788,0.3417326550124283,0.06350353172725198,0.1785528303958884,-0.058267344987571745,0.06411885650295579,0.0,True,True,True,True,True,-1.0,1.0,0.0
21002,0.1,C4,0.0002580908264558889,0.3672016140890463,0.03318290130403867,0.16221703178183008,-0.03279838591095374,0.0630333688505445,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.1,C5,6.439514930256694e-05,0.37220520557724346,0.030781898593812307,0.09662555500860692,-0.027794794422756564,0.11681460404473912,0.0,True,True,True,True,True,-1.0,1.0,0.0
21002,0.1,C6,0.00028914952297456534,0.1513054051267923,0.05333537531783161,0.13781734716692776,-0.04869459487320771,0.07473035909147767,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.1,C7,0.002202387816614664,0.38233322760212884,0.01804718701954733,0.15227110871221372,-0.017666772397871178,0.10419483295484222,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.2,C1,0.00012437763944232906,0.3592769225730742,0.05078195425936827,0.18065133409560608,-0.040723077426925824,0.11264750859405445,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.2,C2,0.0006583640502035678,0.31225977665986904,0.020145015832068403,0.19103168422168842,-0.017471640623486245,0.12280472054309496,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21002,0.2,C3,0.0012791727638707677,0.3481186015065911,0.06350353172725198,0.1785528303958884,-0.05188139849340895,0.07313621084269288,0.0,True,True,True,True,True,-1.0,1.0,0.0
21002,0.2,C4,0.0002960793432353214,0.37033157464220057,0.03318290130403867,0.16221703178183008,-0.029668425357799455,0.07233005221532748,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.2,C5,6.208323105328539e-05,0.37528735403880836,0.030781898593812307,0.09662555500860692,-0.02471264596119166,0.1126276298004423,0.0,True,True,True,True,True,-1.0,1.0,0.0
21002,0.2,C6,0.0003376840865972261,0.1566046875310979,0.05333537531783161,0.13781734716692776,-0.0433953124689021,0.08727806534988307,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.2,C7,0.002453460557588521,0.38422090331695236,0.01804718701954733,0.15227110871221372,-0.015779096683047666,0.11273087793528444,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
