seed,eta,criterion,mean_abs_departure,median_abs_departure,max_abs_departure
21001,1.0,C2,0.056725566953563296,0.045457392271037206,0.18822072957872304
21001,1.0,C3,0.037531171945398574,0.031178777789197372,0.13330569931596534
21001,1.0,C4,0.048461520615948786,0.03910228816059557,0.15953791027976727
21001,1.0,C5,0.03979504167543676,0.033332279096872426,0.14996256525867596
21001,1.0,C6,0.030234993117042183,0.028864230094007237,0.086023516058315
21001,1.0,C7,0.05334250478625354,0.04810648344815148,0.16344009474692098
21002,0.0,C1,0.0,0.0,0.0
21002,0.0,C2,0.0,0.0,0.0
21002,0.0,C3,0.0,0.0,0.0
21002,0.0,C4,0.0,0.0,0.0
21002,0.0,C5,0.0,0.0,0.0
21002,0.0,C6,0.0,0.0,0.0
21002,0.0,C7,0.0,0.0,0.0
21002,0.1,C1,0.004946653845371747,0.003650116523010366,0.018063480311364982
21002,0.1,C2,0.005767790352675429,0.004791017302317634,0.019141535786555725
21002,0.1,C3,0.0059625121901284335,0.005978518075396877,0.017718867363357177
21002,0.1,C4,0.005929445123599039,0.005443445711659455,0.016064964362203088
21002,0.1,C5,0.004788516437257469,0.004570510348982114,0.012394737824222707
21002,0.1,C6,0.004623703797832197,0.0047980761593466315,0.013717009514269178
21002,0.1,C7,0.004591305074996053,0.003056972983745852,0.01614668199761063
21002,0.2,C1,0.009893307690743494,0.007300233046020725,0.03612696062272991
21002,0.2,C2,0.011535580705350856,0.009582034604635265,0.03828307157311142
21002,0.2,C3,0.011925024380256867,0.011957036150793753,0.035437734726714354
21002,0.2,C4,0.011858890247198078,0.01088689142331891,0.032129928724406204
21002,0.2,C5,0.009577032874514939,0.00914102069796418,0.02478947564844544
21002,0.2,C6,0.009247407595664394,0.009596152318693263,0.02743401902853835
21002,0.2,C7,0.009182610149992106,0.006113945967491707,0.032293363995221286
21002,0.3,C1,0.01483996153611524,0.010950349569031077,0.05419044093409492
21002,0.3,C2,0.017303371058026283,0.0143730519069529,0.05742460735966712
21002,0.3,C3,0.017887536570385297,0.017935554226190635,0.0531566020900715
21002,0.3,C4,0.017788335370797118,0.016330337134978362,0.048194893086609264
21002,0.3,C5,0.014365549311772407,0.013711531046946286,0.03718421347266815
21002,0.3,C6,0.013871111393496588,0.014394228478039891,0.04115102854280752
21002,0.3,C7,0.013773915224988158,0.00917091895123756,0.04844004599283189
21002,0.4,C1,0.01978661538148699,0.014600466092041436,0.07225392124545982
21002,0.4,C2,0.023071161410701715,0.019164069209270534,0.07656614314622287
21002,0.4,C3,0.023850048760513734,0.023914072301587506,0.07087546945342865
21002,0.4,C4,0.02371778049439616,0.021773782846637824,0.06425985744881238
21002,0.4,C5,0.019154065749029878,0.018282041395928414,0.04957895129689091
21002,0.4,C6,0.018494815191328787,0.019192304637386522,0.054868038057076705
21002,0.4,C7,0.018365220299984213,0.012227891934983416,0.06458672799044254
21002,0.5,C1,0.02473326922685873,0.018250582615051802,0.09031740155682483
21002,0.5,C2,0.028838951763377137,0.02395508651158817,0.09570767893277857
21002,0.5,C3,0.02981256095064216,0.02989259037698439,0.0885943368167858
21002,0.5,C4,0.0296472256179952,0.02721722855829728,0.0803248218110155
21002,0.5,C5,0.023942582186287344,0.02285255174491048,0.06197368912111362
21002,0.5,C6,0.023118518989160983,0.02399038079673314,0.06858504757134587
21002,0.5,C7,0.022956525374980268,0.015284864918729267,0.08073340998805315
21002,0.6,C1,0.02967992307223048,0.02190069913806216,0.10838088186818973
21002,0.6,C2,0.034606742116052566,0.028746103813905802,0.11484921471933426
21002,0.6,C3,0.035775073140770594,0.03587110845238127,0.106313204180143
21002,0.6,C4,0.035576670741594235,0.032660674269956724,0.09638978617321856
21002,0.6,C5,0.028731098623544813,0.027423062093892586,0.0743684269453363
21002,0.6,C6,0.027742222786993183,0.02878845695607978,0.08230205708561505
21002,0.6,C7,0.027547830449976315,0.018341837902475115,0.09688009198566375
21002,0.7,C1,0.03462657691760222,0.025550815661072514,0.12644436217955474
21002,0.7,C2,0.040374532468727985,0.03353712111622342,0.13399075050588996
21002,0.7,C3,0.041737585330899024,0.04184962652777814,0.12403207154350016
21002,0.7,C4,0.041506115865193274,0.03810411998161619,0.11245475053542167
21002,0.7,C5,0.03351961506080228,0.03199357244287471,0.08676316476955909
21002,0.7,C6,0.03236592658482537,0.033586533115426406,0.09601906659988421
21002,0.7,C7,0.03213913552497237,0.02139881088622097,0.1130267739832744
21002,0.8,C1,0.03957323076297398,0.02920093218408288,0.14450784249091975
21002,0.8,C2,0.04614232282140343,0.03832813841854106,0.1531322862924457
21002,0.8,C3,0.04770009752102747,0.04782814460317502,0.14175093890685736
21002,0.8,C4,0.04743556098879232,0.04354756569327564,0.12851971489762473
21002,0.8,C5,0.038308131498059755,0.03656408279185676,0.09915790259378177
21002,0.8,C6,0.036989630382657575,0.03838460927477305,0.1097360761141534
21002,0.8,C7,0.036730440599968425,0.024455783869966823,0.129173455980885
21002,0.9,C1,0.04451988460834572,0.032851048707093246,0.1625713228022847
21002,0.9,C2,0.05191011317407884,0.04311915572085867,0.17227382207900147
21002,0.9,C3,0.05366260971115589,0.053806662678571905,0.15946980627021445
21002,0.9,C4,0.05336500611239135,0.0489910114049351,0.1445846792598279
21002,0.9,C5,0.04309664793531722,0.04113459314083888,0.11155264041800456
21002,0.9,C6,0.04161333418048977,0.04318268543411968,0.12345308562842258
21002,0.9,C7,0.04132174567496448,0.027512756853712683,0.14532013797849566
21002,1.0,C1,0.04946653845371746,0.03650116523010359,0.18063480311364966
21002,1.0,C2,0.057677903526754275,0.04791017302317632,0.1914153578655571
21002,1.0,C3,0.05962512190128432,0.05978518075396878,0.1771886736335716
21002,1.0,C4,0.0592944512359904,0.05443445711659455,0.16064964362203096
21002,1.0,C5,0.04788516437257469,0.045705103489820986,0.12394737824222718
21002,1.0,C6,0.04623703797832197,0.0479807615934663,0.13717009514269174
21002,1.0,C7,0.045913050749960535,0.030569729837458537,0.16146681997610626
21003,0.0,C1,0.0,0.0,0.0
21003,0.0,C2,0.0,0.0,0.0
21003,0.0,C3,0.0,0.0,0.0
21003,0.0,C4,0.0,0.0,0.0
21003,0.0,C5,0.0,0.0,0.0
21003,0.0,C6,0.0,0.0,0.0
21003,0.0,C7,0.0,0.0,0.0
21003,0.1,C1,0.00539349984041114,0.00518337295339695,0.015223866662180452
21003,0.1,C2,0.005885541498339473,0.004985959584331063,0.018630234185399636
21003,0.1,C3,0.003886032864164209,0.003886764589830227,0.01074446700399699
21003,0.1,C4,0.005394003391824641,0.005089676565120752,0.013162055904271247
21003,0.1,C5,0.006747011322616018,0.006841759767370781,0.019939935938918324
21003,0.1,C6,0.0037434927105962773,0.0027208071866409644,0.012278553298849693
21003,0.1,C7,0.00528143420098386,0.005155953723680431,0.014431790685301982
21003,0.2,C1,0.01078699968082228,0.0103667459067939,0.030447733324360904
21003,0.2,C2,0.011771082996678946,0.00997191916866213,0.037260468370799216
21003,0.2,C3,0.00777206572832842,0.0077735291796604405,0.02148893400799398
21003,0.2,C4,0.01078800678364928,0.010179353130241504,0.026324111808542494
21003,0.2,C5,0.013494022645232036,0.013683519534741562,0.039879871877836676
21003,0.2,C6,0.007486985421192555,0.005441614373281949,0.02455710659769937
21003,0.2,C7,0.010562868401967719,0.010311907447360859,0.028863581370603977
21003,0.3,C1,0.01618049952123342,0.01555011886019085,0.0456715999865413
21003,0.3,C2,0.01765662449501842,0.014957878752993198,0.05589070255619888
21003,0.3,C3,0.011658098592492628,0.011660293769490654,0.03223340101199097
21003,0.3,C4,0.01618201017547392,0.015269029695362257,0.03948616771281373
21003,0.3,C5,0.020241033967848054,0.02052527930211234,0.05981980781675503
21003,0.3,C6,0.01123047813178883,0.008162421559922913,0.03683565989654905
21003,0.3,C7,0.015844302602951575,0.015467861171041316,0.043295372055905945
21003,0.4,C1,0.02157399936164456,0.020733491813587815,0.06089546664872175
21003,0.4,C2,0.023542165993357893,0.019943838337324257,0.07452093674159849
21003,0.4,C3,0.01554413145665684,0.015547058359320881,0.04297786801598795
21003,0.4,C4,0.021576013567298564,0.02035870626048301,0.052648223617084974
21003,0.4,C5,0.02698804529046407,0.027367039069483127,0.07975974375567338
21003,0.4,C6,0.01497397084238511,0.010883228746563889,0.04911421319539874
21003,0.4,C7,0.021125736803935438,0.02062381489472173,0.05772716274120793
21003,0.5,C1,0.0269674992020557,0.025916864766984758,0.0761193333109022
21003,0.5,C2,0.029427707491697368,0.024929797921655325,0.0931511709269981
21003,0.5,C3,0.01943016432082105,0.019433822949151094,0.053722335019984954
21003,0.5,C4,0.0269700169591232,0.025448382825603758,0.06581027952135621
21003,0.5,C5,0.033735056613080086,0.034208798836853904,0.09969967969459168
21003,0.5,C6,0.018717463552981387,0.013604035933204854,0.061392766494248435
21003,0.5,C7,0.0264071710049193,0.02577976861840215,0.07215895342650991
21003,0.6,C1,0.03236099904246684,0.031100237720381715,0.09134319997308266
21003,0.6,C2,0.03531324899003684,0.029915757505986386,0.1117814051123977
21003,0.6,C3,0.023316197184985257,0.02332058753898132,0.06446680202398196
21003,0.6,C4,0.03236402035094784,0.03053805939072454,0.07897233542562745
21003,0.6,C5,0.04048206793569611,0.04105055860422467,0.11963961563351003
21003,0.6,C6,0.02246095626357766,0.016324843119845826,0.0736713197930981
21003,0.6,C7,0.03168860520590316,0.030935722342082576,0.08659074411181189
21003,0.7,C1,0.037754498882877977,0.036283610673778666,0.10656706663526311
21003,0.7,C2,0.04119879048837631,0.03490171709031745,0.1304116392977973
21003,0.7,C3,0.027202230049149467,0.02720735212881152,0.07521126902797891
21003,0.7,C4,0.03775802374277248,0.035627735955845286,0.09213439132989867
21003,0.7,C5,0.047229079258312115,0.04789231837159545,0.13957955157242838
21003,0.7,C6,0.026204448974173934,0.019045650306486795,0.08594987309194779
21003,0.7,C7,0.03697003940688701,0.03609167606576302,0.10102253479711387
21003,0.8,C1,0.04314799872328912,0.04146698362717562,0.12179093329744356
21003,0.8,C2,0.047084331986715786,0.039887676674648515,0.14904187348319697
21003,0.8,C3,0.031088262913313684,0.03109411671864175,0.08595573603197594
21003,0.8,C4,0.04315202713459713,0.04071741252096607,0.10529644723416995
21003,0.8,C5,0.05397609058092814,0.05473407813896625,0.15951948751134667
21003,0.8,C6,0.02994794168477022,0.021766457493127774,0.09822842639079746
21003,0.8,C7,0.042251473607870876,0.041247629789443456,0.11545432548241585
21003,0.9,C1,0.048541498563700256,0.04665035658057258,0.137014799959624
21003,0.9,C2,0.05296987348505527,0.04487363625897958,0.16767210766859658
21003,0.9,C3,0.03497429577747789,0.034980881308471976,0.09670020303597292
21003,0.9,C4,0.04854603052642177,0.045807089086086814,0.11845850313844117
21003,0.9,C5,0.06072310190354417,0.06157583790633703,0.17945942345026503
21003,0.9,C6,0.033691434395366496,0.024487264679768743,0.11050697968964715
21003,0.9,C7,0.04753290780885474,0.04640358351312388,0.12988611616771784
21003,1.0,C1,0.0539349984041114,0.05183372953396954,0.15223866662180446
21003,1.0,C2,0.058855414983394735,0.04985959584331064,0.18630234185399613
21003,1.0,C3,0.0388603286416421,0.03886764589830219,0.10744467003996992
21003,1.0,C4,0.05394003391824641,0.05089676565120757,0.13162055904271242
21003,1.0,C5,0.06747011322616017,0.0684175976737078,0.19939935938918338
21003,1.0,C6,0.03743492710596277,0.027208071866409715,0.12278553298849684
21003,1.0,C7,0.0528143420098386,0.05155953723680431,0.14431790685301982
21004,0.0,C1,0.0,0.0,0.0
21004,0.0,C2,0.0,0.0,0.0
21004,0.0,C3,0.0,0.0,0.0
21004,0.0,C4,0.0,0.0,0.0
21004,0.0,C5,0.0,0.0,0.0
21004,0.0,C6,0.0,0.0,0.0
21004,0.0,C7,0.0,0.0,0.0
21004,0.1,C1,0.004554000162039325,0.0025688397402890834,0.017009661523696984
21004,0.1,C2,0.005649720711698864,0.004002414457922966,0.015575879632014566
21004,0.1,C3,0.005457545065630957,0.004004389480962323,0.015503500014303478
21004,0.1,C4,0.005339049467099247,0.0037149364775697635,0.019719172857243422
21004,0.1,C5,0.005405396541245682,0.0040093504741762626,0.014215090339507463
21004,0.1,C6,0.004677442868966993,0.004461306271332023,0.013161755757220062
21004,0.1,C7,0.00355910713169281,0.003029272568299504,0.01286387954229351
21004,0.2,C1,0.00910800032407865,0.005137679480578153,0.03401932304739391
21004,0.2,C2,0.011299441423397729,0.00800482891584594,0.031151759264029077
21004,0.2,C3,0.010915090131261913,0.008008778961924649,0.03100700002860693
21004,0.2,C4,0.010678098934198495,0.007429872955139513,0.039438345714486955
21004,0.2,C5,0.010810793082491364,0.008018700948352511,0.028430180679014913
21004,0.2,C6,0.009354885737933987,0.008922612542664054,0.02632351151444011
21004,0.2,C7,0.00711821426338562,0.006058545136598981,0.02572775908458702
21004,0.3,C1,0.013662000486117975,0.007706519220867236,0.051028984571090896
21004,0.3,C2,0.01694916213509659,0.012007243373768912,0.046727638896043616
21004,0.3,C3,0.01637263519689287,0.012013168442886978,0.04651050004291038
21004,0.3,C4,0.01601714840129774,0.011144809432709304,0.05915751857173038
21004,0.3,C5,0.016216189623737047,0.012028051422528788,0.04264527101852238
21004,0.3,C6,0.014032328606900978,0.013383918813996075,0.03948526727166017
21004,0.3,C7,0.010677321395078427,0.009087817704898485,0.03859163862688053
21004,0.4,C1,0.0182160006481573,0.010275358961156306,0.06803864609478788
21004,0.4,C2,0.022598882846795457,0.01600965783169187,0.06230351852805821
21004,0.4,C3,0.021830180262523827,0.016017557923849294,0.062014000057213886
21004,0.4,C4,0.02135619786839699,0.014859745910279068,0.07887669142897388
21004,0.4,C5,0.021621586164982727,0.016037401896705036,0.05686036135802984
21004,0.4,C6,0.018709771475867974,0.017845225085328112,0.05264702302888023
21004,0.4,C7,0.01423642852677124,0.012117090273197961,0.05145551816917404
21004,0.5,C1,0.022770000810196624,0.012844198701445375,0.08504830761848486
21004,0.5,C2,0.028248603558494324,0.020012072289614845,0.07787939816007272
21004,0.5,C3,0.027287725328154783,0.020021947404811617,0.07751750007151734
21004,0.5,C4,0.026695247335496233,0.018574682387848818,0.09859586428621733
21004,0.5,C5,0.02702698270622841,0.020046752370881285,0.0710754516975373
21004,0.5,C6,0.023387214344834963,0.02230653135666013,0.06580877878610027
21004,0.5,C7,0.01779553565846405,0.015146362841497465,0.06431939771146758
21004,0.6,C1,0.02732400097223595,0.015413038441734458,0.10205796914218179
21004,0.6,C2,0.03389832427019318,0.024014486747537818,0.09345527779208723
21004,0.6,C3,0.03274527039378574,0.024026336885773936,0.09302100008582084
21004,0.6,C4,0.03203429680259548,0.02228961886541858,0.11831503714346078
21004,0.6,C5,0.032432379247474094,0.024056102845057548,0.08529054203704477
21004,0.6,C6,0.02806465721380196,0.02676783762799216,0.07897053454332036
21004,0.6,C7,0.021354642790156853,0.018175635409796956,0.07718327725376103
21004,0.7,C1,0.03187800113427527,0.017981878182023542,0.11906763066587872
21004,0.7,C2,0.039548044981892044,0.02801690120546079,0.1090311574241018
21004,0.7,C3,0.03820281545941669,0.028030726366736265,0.1085245001001243
21004,0.7,C4,0.03737334626969473,0.02600455534298836,0.13803421000070423
21004,0.7,C5,0.037837775788719774,0.02806545331923381,0.09950563237655223
21004,0.7,C6,0.03274210008276895,0.03122914389932418,0.09213229030054039
21004,0.7,C7,0.02491374992184966,0.021204907978096432,0.0900471567960546
21004,0.8,C1,0.0364320012963146,0.020550717922312625,0.13607729218957576
21004,0.8,C2,0.045197765693590915,0.03201931566338375,0.12460703705611637
21004,0.8,C3,0.04366036052504765,0.032035115847698595,0.1240280001144278
21004,0.8,C4,0.04271239573679398,0.029719491820558136,0.1577533828579478
21004,0.8,C5,0.043243172329965454,0.03207480379341009,0.11372072271605967
21004,0.8,C6,0.03741954295173595,0.03569045017065621,0.10529404605776045
21004,0.8,C7,0.02847285705354248,0.024234180546395936,0.10291103633834808
21004,0.9,C1,0.040986001458353925,0.02311955766260168,0.1530869537132727
21004,0.9,C2,0.05084748640528978,0.03602173012130671,0.14018291668813088
21004,0.9,C3,0.049117905590678614,0.03603950532866092,0.13953150012873125
21004,0.9,C4,0.04805144520389322,0.033434428298127886,0.17747255571519124
21004,0.9,C5,0.04864856887121114,0.03608415426758636,0.12793581305556717
21004,0.9,C6,0.04209698582070294,0.040151756441988234,0.11845580181498051
21004,0.9,C7,0.03203196418523529,0.02726345311469544,0.11577491588064162
21004,1.0,C1,0.04554000162039325,0.025688397402890764,0.17009661523696967
21004,1.0,C2,0.05649720711698865,0.04002414457922971,0.15575879632014544
21004,1.0,C3,0.05457545065630957,0.04004389480962324,0.1550350001430347
21004,1.0,C4,0.05339049467099247,0.037149364775697635,0.19719172857243464
21004,1.0,C5,0.05405396541245682,0.04009350474176261,0.14215090339507458
21004,1.0,C6,0.046774428689669925,0.04461306271332027,0.13161755757220056
21004,1.0,C7,0.0355910713169281,0.030292725682994917,0.12863879542293513
21005,0.0,C1,0.0,0.0,0.0
21005,0.0,C2,0.0,0.0,0.0
21005,0.0,C3,0.0,0.0,0.0
21005,0.0,C4,0.0,0.0,0.0
21005,0.0,C5,0.0,0.0,0.0
21005,0.0,C6,0.0,0.0,0.0
21005,0.0,C7,0.0,0.0,0.0
21005,0.1,C1,0.0051791201449042455,0.004776100206642044,0.018222514623450897
21005,0.1,C2,0.005647867432466917,0.005401277225503744,0.013525599455855603
21005,0.1,C3,0.0041506452808930845,0.0034685367560507293,0.01407106836539012
21005,0.1,C4,0.006459793011087223,0.004595599006419655,0.01862671410816552
21005,0.1,C5,0.004212892784709588,0.003502177865672987,0.011479967224720083
21005,0.1,C6,0.00447059565291721,0.004212663230451762,0.01213042939817359
21005,0.1,C7,0.005011195767993746,0.004972921043543604,0.010635335356174114
21005,0.2,C1,0.01035824028980849,0.009552200413284095,0.036445029246901794
21005,0.2,C2,0.011295734864933835,0.010802554451007473,0.027051198911711205
21005,0.2,C3,0.008301290561786169,0.006937073512101458,0.02814213673078022
21005,0.2,C4,0.01291958602217445,0.009191198012839318,0.0372534282163311
21005,0.2,C5,0.008425785569419177,0.007004355731345946,0.022959934449440167
21005,0.2,C6,0.00894119130583442,0.008425326460903536,0.02426085879634715
21005,0.2,C7,0.010022391535987493,0.009945842087087181,0.021270670712348283
21005,0.3,C1,0.015537360434712733,0.014328300619926137,0.054667543870352664
21005,0.3,C2,0.016943602297400755,0.016203831676511217,0.04057679836756681
21005,0.3,C3,0.012451935842679252,0.010405610268152215,0.04221320509617033
21005,0.3,C4,0.019379379033261673,0.013786797019258952,0.05588014232449662
21005,0.3,C5,0.012638678354128761,0.010506533597018919,0.03443990167416025
21005,0.3,C6,0.013411786958751627,0.01263798969135529,0.036391288194520754
21005,0.3,C7,0.015033587303981239,0.014918763130630772,0.03190600606852234
21005,0.4,C1,0.020716480579616982,0.01910440082656818,0.07289005849380359
21005,0.4,C2,0.022591469729867673,0.02160510890201496,0.054102397823422466
21005,0.4,C3,0.016602581123572338,0.013874147024202945,0.056284273461560445
21005,0.4,C4,0.0258391720443489,0.018382396025678614,0.07450685643266214
21005,0.4,C5,0.016851571138838353,0.014008711462691885,0.045919868898880334
21005,0.4,C6,0.01788238261166884,0.016850652921807062,0.04852171759269433
21005,0.4,C7,0.020044783071974985,0.019891684174174362,0.042541341424696455
21005,0.5,C1,0.025895600724521226,0.02388050103321023,0.09111257311725446
21005,0.5,C2,0.028239337162334587,0.02700638612751869,0.06762799727927804
21005,0.5,C3,0.02075322640446542,0.017342683780253675,0.07035534182695055
21005,0.5,C4,0.03229896505543612,0.022977995032098276,0.09313357054082766
21005,0.5,C5,0.021064463923547935,0.017510889328364865,0.057399836123600445
21005,0.5,C6,0.022352978264586047,0.02106331615225883,0.060652146990867906
21005,0.5,C7,0.02505597883996873,0.024864605217717967,0.053176676780870624
21005,0.6,C1,0.031074720869425466,0.02865660123985227,0.10933508774070533
21005,0.6,C2,0.03388720459480151,0.03240766335302244,0.08115359673513362
21005,0.6,C3,0.024903871685358504,0.020811220536304402,0.08442641019234065
21005,0.6,C4,0.03875875806652334,0.02757359403851791,0.11176028464899324
21005,0.6,C5,0.02527735670825752,0.02101306719403783,0.0688798033483205
21005,0.6,C6,0.026823573917503254,0.025275979382710617,0.07278257638904151
21005,0.6,C7,0.030067174607962478,0.029837526261261557,0.06381201213704474
21005,0.7,C1,0.03625384101432971,0.033432701446494316,0.1275576023641562
21005,0.7,C2,0.03953507202726843,0.037808940578526185,0.09467919619098925
21005,0.7,C3,0.029054516966251588,0.024279757292355156,0.09849747855773078
21005,0.7,C4,0.045218551077610566,0.03216919304493757,0.1303869987571588
21005,0.7,C5,0.029490249492967108,0.02451524505971081,0.08035977057304056
21005,0.7,C6,0.031294169570420464,0.029488642613162364,0.08491300578721508
21005,0.7,C7,0.03507837037595622,0.03481044730480515,0.0744473474932188
21005,0.8,C1,0.04143296115923396,0.038208801653136365,0.14578011698760712
21005,0.8,C2,0.045182939459735345,0.043210217804029914,0.10820479564684488
21005,0.8,C3,0.033205162247144676,0.027748294048405887,0.11256854692312088
21005,0.8,C4,0.0516783440886978,0.036764792051357235,0.14901371286532433
21005,0.8,C5,0.033703142277676706,0.028017422925383777,0.09183973779776067
21005,0.8,C6,0.03576476522333768,0.033701305843614145,0.09704343518538869
21005,0.8,C7,0.04008956614394997,0.03978336834834874,0.08508268284939297
21005,0.9,C1,0.0466120813041382,0.04298490185977841,0.16400263161105805
21005,0.9,C2,0.05083080689220226,0.048611495029533665,0.12173039510270045
21005,0.9,C3,0.03735580752803776,0.031216830804456617,0.126639615288511
21005,0.9,C4,0.05813813709978501,0.041360391057776884,0.16764042697348985
21005,0.9,C5,0.03791603506238629,0.03151960079105676,0.10331970502248072
21005,0.9,C6,0.040235360876254886,0.037913969074065905,0.10917386458356224
21005,0.9,C7,0.04510076191194372,0.04475628939189233,0.09571801820556708
21005,1.0,C1,0.05179120144904245,0.04776100206642045,0.18222514623450897
21005,1.0,C2,0.05647867432466917,0.054012772255037415,0.13525599455855608
21005,1.0,C3,0.04150645280893084,0.034685367560507344,0.1407106836539011
21005,1.0,C4,0.06459793011087224,0.04595599006419653,0.18626714108165537
21005,1.0,C5,0.04212892784709587,0.03502177865672971,0.11479967224720089
21005,1.0,C6,0.04470595652917209,0.04212663230451768,0.12130429398173584
21005,1.0,C7,0.05011195767993746,0.04972921043543593,0.10635335356174119
