seed,eta,criterion,mean_abs_departure,median_abs_departure,max_abs_departure
21001,1.0,C2,0.03934841315911796,0.03205426182548659,0.187769440354218
21001,1.0,C3,0.018176769736450767,0.010196355627290932,0.11565518596439242
21001,1.0,C4,0.017807143886570894,0.01400015407998459,0.0741028388995327
21001,1.0,C5,0.025277556408402117,0.0159093113545348,0.1499607322846329
21001,1.0,C6,0.015844912817763103,0.009508841882466711,0.06430188913179402
21001,1.0,C7,0.032733158363382205,0.02229810824786535,0.14261453775034633
21002,0.0,C1,0.0,0.0,0.0
21002,0.0,C2,0.0,0.0,0.0
21002,0.0,C3,0.0,0.0,0.0
21002,0.0,C4,0.0,0.0,0.0
21002,0.0,C5,0.0,0.0,0.0
21002,0.0,C6,0.0,0.0,0.0
21002,0.0,C7,0.0,0.0,0.0
21002,0.1,C1,0.0028739847610787022,0.0019076380312554528,0.01805600866653495
21002,0.1,C2,0.0034002014247373515,0.002977722919293699,0.01162661239326046
21002,0.1,C3,0.004117503154913921,0.0031889087960222107,0.01776387389011505
21002,0.1,C4,0.003550197290221251,0.0029672224710701536,0.01604004035299425
21002,0.1,C5,0.002385208554311991,0.002076774223766984,0.008099635141239
21002,0.1,C6,0.002842526156940721,0.002405546622439192,0.00926573485515532
21002,0.1,C7,0.0021872179848245877,0.0013374010091427718,0.010604944771553576
21002,0.2,C1,0.0057479695221574045,0.0038152760625108917,0.0361120173330699
21002,0.2,C2,0.006800402849474703,0.005955445838587398,0.023253224786520893
21002,0.2,C3,0.008235006309827842,0.006377817592044421,0.0355277477802301
21002,0.2,C4,0.007100394580442501,0.005934444942140321,0.03208008070598853
21002,0.2,C5,0.004770417108623982,0.004153548447533968,0.016199270282477987
21002,0.2,C6,0.005685052313881444,0.004811093244878384,0.01853146971031064
21002,0.2,C7,0.0043744359696491755,0.0026748020182855436,0.02120988954310718
21002,0.3,C1,0.008621954283236106,0.0057229140937663375,0.054168025999604796
21002,0.3,C2,0.010200604274212053,0.008933168757881083,0.03487983717978135
21002,0.3,C3,0.012352509464741758,0.009566726388066639,0.05329162167034518
21002,0.3,C4,0.01065059187066375,0.008901667413210482,0.04812012105898281
21002,0.3,C5,0.007155625662935972,0.00623032267130098,0.024298905423716974
21002,0.3,C6,0.008527578470822163,0.00721663986731759,0.027797204565465958
21002,0.3,C7,0.006561653954473763,0.004012203027428343,0.03181483431466073
21002,0.4,C1,0.011495939044314809,0.00763055212502179,0.07222403466613975
21002,0.4,C2,0.013600805698949402,0.011910891677174781,0.046506449573041814
21002,0.4,C3,0.016470012619655684,0.01275563518408885,0.0710554955604602
21002,0.4,C4,0.014200789160885002,0.011868889884280635,0.06416016141197708
21002,0.4,C5,0.009540834217247964,0.008307096895067964,0.03239854056495599
21002,0.4,C6,0.011370104627762887,0.009622186489756782,0.03706293942062128
21002,0.4,C7,0.008748871939298351,0.005349604036571101,0.042419779086214277
21002,0.5,C1,0.01436992380539351,0.00953819015627723,0.0902800433326747
21002,0.5,C2,0.017001007123686754,0.01488861459646848,0.05813306196630222
21002,0.5,C3,0.0205875157745696,0.01594454398011106,0.08881936945057528
21002,0.5,C4,0.017750986451106253,0.014836112355350803,0.08020020176497136
21002,0.5,C5,0.011926042771559954,0.010383871118834948,0.04049817570619495
21002,0.5,C6,0.014212630784703608,0.012027733112195974,0.04632867427577661
21002,0.5,C7,0.01093608992412294,0.006687005045713873,0.05302472385776788
21002,0.6,C1,0.017243908566472208,0.011445828187532682,0.10833605199920959
21002,0.6,C2,0.020401208548424105,0.01786633751576218,0.06975967435956268
21002,0.6,C3,0.024705018929483517,0.01913345277613327,0.10658324334069036
21002,0.6,C4,0.0213011837413275,0.017803334826420956,0.09624024211796559
21002,0.6,C5,0.014311251325871945,0.012460645342601929,0.04859781084743396
21002,0.6,C6,0.017055156941644327,0.014433279734635165,0.055594409130931915
21002,0.6,C7,0.013123307908947526,0.008024406054856645,0.06362966862932148
21002,0.7,C1,0.02011789332755091,0.013353466218788121,0.12639206066574454
21002,0.7,C2,0.023801409973161457,0.020844060435055878,0.08138628675282314
21002,0.7,C3,0.02882252208439744,0.02232236157215549,0.12434711723080538
21002,0.7,C4,0.024851381031548755,0.02077055729749111,0.11228028247095986
21002,0.7,C5,0.016696459880183933,0.014537419566368916,0.05669744598867295
21002,0.7,C6,0.01989768309858505,0.016838826357074357,0.06486014398608722
21002,0.7,C7,0.015310525893772116,0.009361807063999417,0.07423461340087503
21002,0.8,C1,0.022991878088629618,0.015261104250043574,0.1444480693322795
21002,0.8,C2,0.027201611397898805,0.023821783354349577,0.0930128991460836
21002,0.8,C3,0.03294002523931137,0.0255112703681777,0.14211099112092046
21002,0.8,C4,0.028401578321770003,0.02373777976856127,0.12832032282395414
21002,0.8,C5,0.01908166843449593,0.016614193790135925,0.06479708112991193
21002,0.8,C6,0.022740209255525775,0.019244372979513563,0.07412587884124258
21002,0.8,C7,0.017497743878596702,0.010699208073142188,0.08483955817242858
21002,0.9,C1,0.025865862849708317,0.01716874228129902,0.16250407799881444
21002,0.9,C2,0.030601812822636156,0.026799506273643275,0.104639511539344
21002,0.9,C3,0.037057528394225284,0.02870017916419991,0.15987486501103554
21002,0.9,C4,0.03195177561199126,0.026705002239631438,0.14436036317694836
21002,0.9,C5,0.021466876988807917,0.018690968013902912,0.07289671627115092
21002,0.9,C6,0.025582735412466494,0.021649919601952755,0.08339161369639789
21002,0.9,C7,0.019684961863421294,0.012036609082284988,0.09544450294398218
21002,1.0,C1,0.028739847610787014,0.01907638031255446,0.1805600866653494
21002,1.0,C2,0.03400201424737351,0.02977722919293696,0.11626612393260446
21002,1.0,C3,0.0411750315491392,0.03188908796022212,0.17763873890115056
21002,1.0,C4,0.035501972902212506,0.029672224710701592,0.1604004035299427
21002,1.0,C5,0.02385208554311991,0.020767742237669893,0.08099635141238991
21002,1.0,C6,0.028425261569407216,0.024055466224391947,0.09265734855155319
21002,1.0,C7,0.02187217984824588,0.01337401009142776,0.10604944771553573
21003,0.0,C1,0.0,0.0,0.0
21003,0.0,C2,0.0,0.0,0.0
21003,0.0,C3,0.0,0.0,0.0
21003,0.0,C4,0.0,0.0,0.0
21003,0.0,C5,0.0,0.0,0.0
21003,0.0,C6,0.0,0.0,0.0
21003,0.0,C7,0.0,0.0,0.0
21003,0.1,C1,0.003218150468922175,0.002142380470734624,0.013408181000342315
21003,0.1,C2,0.003354362882985467,0.002514582271832079,0.014632812150157687
21003,0.1,C3,0.001919814866373768,0.0013781617920476247,0.006736111530692951
21003,0.1,C4,0.001779719269638722,0.0007298628924342493,0.013157132545795744
21003,0.1,C5,0.003520100363483877,0.0028046186845676058,0.014951477188425127
21003,0.1,C6,0.001921909190407984,0.0011377778058561435,0.010052445767667825
21003,0.1,C7,0.001892675452700668,0.0010476060382080075,0.010008036233311632
21003,0.2,C1,0.006436300937844351,0.00428476094146925,0.026816362000684643
21003,0.2,C2,0.006708725765970932,0.005029164543664151,0.02926562430031536
21003,0.2,C3,0.003839629732747536,0.0027563235840952494,0.013472223061385902
21003,0.2,C4,0.003559438539277444,0.001459725784868495,0.026314265091591488
21003,0.2,C5,0.007040200726967754,0.005609237369135225,0.029902954376850255
21003,0.2,C6,0.003843818380815968,0.0022755556117122887,0.02010489153533565
21003,0.2,C7,0.003785350905401335,0.0020952120764160063,0.020016072466623264
21003,0.3,C1,0.009654451406766523,0.006427141412203874,0.04022454300102696
21003,0.3,C2,0.0100630886489564,0.00754374681549623,0.04389843645047303
21003,0.3,C3,0.005759444599121304,0.004134485376142888,0.020208334592078853
21003,0.3,C4,0.0053391578089161664,0.0021895886773027444,0.03947139763738723
21003,0.3,C5,0.010560301090451632,0.008413856053702845,0.04485443156527538
21003,0.3,C6,0.005765727571223951,0.0034133334175684253,0.030157337303003476
21003,0.3,C7,0.005678026358102002,0.0031428181146240138,0.03002410869993488
21003,0.4,C1,0.0128726018756887,0.008569521882938526,0.053632724001369286
21003,0.4,C2,0.013417451531941868,0.010058329087328309,0.05853124860063072
21003,0.4,C3,0.007679259465495072,0.005512647168190513,0.026944446122771817
21003,0.4,C4,0.007118877078554888,0.0029194515697369625,0.052628530183182975
21003,0.4,C5,0.014080401453935508,0.01121847473827045,0.05980590875370048
21003,0.4,C6,0.007687636761631936,0.004551111223424564,0.040209783070671315
21003,0.4,C7,0.00757070181080267,0.004190424152832014,0.04003214493324651
21003,0.5,C1,0.01609075234461087,0.01071190235367315,0.0670409050017116
21003,0.5,C2,0.016771814414927328,0.012572911359160381,0.07316406075078838
21003,0.5,C3,0.00959907433186884,0.006890808960238137,0.033680557653464754
21003,0.5,C4,0.00889859634819361,0.0036493144621712117,0.0657856627289787
21003,0.5,C5,0.017600501817419387,0.014023093422838057,0.07475738594212564
21003,0.5,C6,0.009609545952039918,0.005688889029280714,0.050262228838339154
21003,0.5,C7,0.009463377263503337,0.005238030191040022,0.050040181166558145
21003,0.6,C1,0.019308902813533046,0.012854282824407775,0.08044908600205393
21003,0.6,C2,0.0201261772979128,0.01508749363099246,0.08779687290094607
21003,0.6,C3,0.011518889198242607,0.008268970752285762,0.04041666918415769
21003,0.6,C4,0.010678315617832333,0.004379177354605458,0.07894279527477446
21003,0.6,C5,0.021120602180903263,0.016827712107405676,0.08970886313055079
21003,0.6,C6,0.011531455142447905,0.006826666835136851,0.060314674606006966
21003,0.6,C7,0.011356052716204004,0.006285636229248021,0.06004821739986976
21003,0.7,C1,0.022527053282455217,0.014996663295142399,0.09385726700239623
21003,0.7,C2,0.023480540180898263,0.01760207590282454,0.10242968505110375
21003,0.7,C3,0.013438704064616377,0.009647132544333394,0.04715278071485067
21003,0.7,C4,0.012458034887471053,0.005109040247039707,0.09209992782057022
21003,0.7,C5,0.02464070254438714,0.019632330791973282,0.10466034031897589
21003,0.7,C6,0.013453364332855886,0.007964444640992989,0.07036712037367478
21003,0.7,C7,0.01324872816890467,0.007333242267456028,0.0700562536331814
21003,0.8,C1,0.025745203751377402,0.01713904376587702,0.10726544800273859
21003,0.8,C2,0.026834903063883735,0.02011665817465661,0.11706249720126144
21003,0.8,C3,0.015358518930990146,0.011025294336381025,0.05388889224554362
21003,0.8,C4,0.014237754157109777,0.005838903139473953,0.10525706036636598
21003,0.8,C5,0.028160802907871017,0.0224369494765409,0.11961181750740099
21003,0.8,C6,0.015375273523263872,0.009102222446849126,0.08041956614134262
21003,0.8,C7,0.01514140362160534,0.008380848305664029,0.08006428986649303
21003,0.9,C1,0.028963354220299574,0.019281424236611645,0.12067362900308089
21003,0.9,C2,0.030189265946869197,0.022631240446488683,0.13169530935141913
21003,0.9,C3,0.017278333797363918,0.012403456128428657,0.06062500377623657
21003,0.9,C4,0.0160174734267485,0.006568766031908202,0.11841419291216168
21003,0.9,C5,0.03168090327135489,0.02524156816110852,0.13456329469582615
21003,0.9,C6,0.017297182713671855,0.010240000252705276,0.09047201190901046
21003,0.9,C7,0.017034079074306006,0.009428454343872034,0.09007232609980464
21003,1.0,C1,0.03218150468922174,0.021423804707346297,0.13408181000342317
21003,1.0,C2,0.03354362882985466,0.02514582271832077,0.14632812150157679
21003,1.0,C3,0.01919814866373768,0.013781617920476281,0.0673611153069295
21003,1.0,C4,0.017797192696387222,0.007298628924342448,0.13157132545795744
21003,1.0,C5,0.03520100363483877,0.028046186845676127,0.1495147718842513
21003,1.0,C6,0.019219091904079836,0.011377778058561414,0.1005244576766783
21003,1.0,C7,0.018926754527006675,0.010476060382080035,0.10008036233311629
21004,0.0,C1,0.0,0.0,0.0
21004,0.0,C2,0.0,0.0,0.0
21004,0.0,C3,0.0,0.0,0.0
21004,0.0,C4,0.0,0.0,0.0
21004,0.0,C5,0.0,0.0,0.0
21004,0.0,C6,0.0,0.0,0.0
21004,0.0,C7,0.0,0.0,0.0
21004,0.1,C1,0.0031446186422562656,0.0020734026114774765,0.01084194304499067
21004,0.1,C2,0.0036263012772127273,0.002957191579152217,0.01323814038028484
21004,0.1,C3,0.0027201415752869736,0.0020371516701519696,0.014010375860173951
21004,0.1,C4,0.003083339289467285,0.002011251135339332,0.01367882049157329
21004,0.1,C5,0.0032113448031368796,0.002062791594217234,0.012727041828928809
21004,0.1,C6,0.0024002079308194143,0.0019940531430887795,0.00770979916933312
21004,0.1,C7,0.0019988059144666085,0.0011695577357543991,0.010258264856001079
21004,0.2,C1,0.006289237284512531,0.004146805222954969,0.021683886089981314
21004,0.2,C2,0.0072526025544254556,0.005914383158304427,0.02647628076056971
21004,0.2,C3,0.005440283150573947,0.004074303340303946,0.02802075172034789
21004,0.2,C4,0.00616667857893457,0.004022502270678664,0.02735764098314658
21004,0.2,C5,0.006422689606273761,0.004125583188434466,0.025454083657857673
21004,0.2,C6,0.004800415861638829,0.003988106286177552,0.01541959833866624
21004,0.2,C7,0.003997611828933217,0.0023391154715087974,0.020516529712002157
21004,0.3,C1,0.009433855926768795,0.0062202078344324434,0.03252582913497201
21004,0.3,C2,0.010878903831638179,0.008871574737456644,0.03971442114085458
21004,0.3,C3,0.00816042472586092,0.006111455010455916,0.042031127580521827
21004,0.3,C4,0.009250017868401855,0.006033753406017986,0.0410364614747199
21004,0.3,C5,0.009634034409410639,0.006188374782651699,0.03818112548678648
21004,0.3,C6,0.007200623792458243,0.005982159429266325,0.02312939750799936
21004,0.3,C7,0.005996417743399826,0.0035086732072632104,0.030774794568003236
21004,0.4,C1,0.012578474569025062,0.008293610445909936,0.043367772179962655
21004,0.4,C2,0.014505205108850911,0.011828766316608869,0.052952561521139446
21004,0.4,C3,0.010880566301147894,0.008148606680607899,0.05604150344069578
21004,0.4,C4,0.01233335715786914,0.008045004541357318,0.05471528196629316
21004,0.4,C5,0.012845379212547518,0.008251166376868933,0.05090816731571535
21004,0.4,C6,0.009600831723277657,0.007976212572355097,0.030839196677332467
21004,0.4,C7,0.007995223657866434,0.0046782309430176095,0.041033059424004314
21004,0.5,C1,0.015723093211281326,0.010367013057387414,0.05420971522495335
21004,0.5,C2,0.018131506386063635,0.014785957895761079,0.06619070190142431
21004,0.5,C3,0.013600707876434864,0.010185758350759862,0.07005187930086973
21004,0.5,C4,0.015416696447336425,0.01005625567669665,0.06839410245786648
21004,0.5,C5,0.0160567240156844,0.010313957971086167,0.06363520914464416
21004,0.5,C6,0.01200103965409707,0.009970265715443884,0.03854899584666559
21004,0.5,C7,0.009994029572333044,0.005847788678772008,0.05129132428000541
21004,0.6,C1,0.01886771185353759,0.012440415668864903,0.065051658269944
21004,0.6,C2,0.021757807663276358,0.017743149474913296,0.07942884228170918
21004,0.6,C3,0.016320849451721842,0.012222910020911831,0.08406225516104368
21004,0.6,C4,0.01850003573680371,0.012067506812035982,0.08207292294943974
21004,0.6,C5,0.01926806881882128,0.012376749565303392,0.07636225097357296
21004,0.6,C6,0.014401247584916486,0.011964318858532642,0.046258795015998694
21004,0.6,C7,0.011992835486799651,0.007017346414526406,0.06154958913600647
21004,0.7,C1,0.022012330495793857,0.01451381828034238,0.07589360131493464
21004,0.7,C2,0.025384108940489085,0.020700341054065506,0.09266698266199405
21004,0.7,C3,0.019040991027008812,0.014260061691063815,0.0980726310212176
21004,0.7,C4,0.021583375026270994,0.0140787579473753,0.095751743441013
21004,0.7,C5,0.022479413621958155,0.014439541159520626,0.08908929280250177
21004,0.7,C6,0.0168014555157359,0.013958372001621429,0.053968594185331814
21004,0.7,C7,0.013991641401266259,0.00818690415028082,0.07180785399200756
21004,0.8,C1,0.025156949138050125,0.016587220891819875,0.08673554435992534
21004,0.8,C2,0.02901041021770182,0.023657532633217723,0.10590512304227892
21004,0.8,C3,0.02176113260229579,0.016297213361215784,0.11208300688139156
21004,0.8,C4,0.02466671431573828,0.016090009082714636,0.10943056393258632
21004,0.8,C5,0.025690758425095037,0.016502332753737865,0.10181633463143064
21004,0.8,C6,0.019201663446555314,0.0159524251447102,0.061678393354664934
21004,0.8,C7,0.01599044731573287,0.009356461886035217,0.08206611884800866
21004,0.9,C1,0.02830156778030639,0.01866062350329735,0.09757748740491598
21004,0.9,C2,0.03263671149491454,0.026614724212369947,0.11914326342256379
21004,0.9,C3,0.02448127417758276,0.01833436503136776,0.1260933827415655
21004,0.9,C4,0.02775005360520557,0.018101260218053965,0.12310938442415964
21004,0.9,C5,0.02890210322823192,0.018565124347955084,0.1145433764603595
21004,0.9,C6,0.02160187137737473,0.017946478287798974,0.06938819252399805
21004,0.9,C7,0.017989253230199478,0.010526019621789617,0.09232438370400972
21004,1.0,C1,0.03144618642256265,0.020734026114774838,0.10841943044990668
21004,1.0,C2,0.03626301277212727,0.029571915791522158,0.1323814038028486
21004,1.0,C3,0.027201415752869728,0.02037151670151973,0.14010375860173943
21004,1.0,C4,0.03083339289467285,0.0201125113533933,0.13678820491573296
21004,1.0,C5,0.0321134480313688,0.020627915942172316,0.1272704182892883
21004,1.0,C6,0.02400207930819414,0.01994053143088776,0.07709799169333117
21004,1.0,C7,0.019988059144666087,0.011695577357544017,0.10258264856001079
21005,0.0,C1,0.0,0.0,0.0
21005,0.0,C2,0.0,0.0,0.0
21005,0.0,C3,0.0,0.0,0.0
21005,0.0,C4,0.0,0.0,0.0
21005,0.0,C5,0.0,0.0,0.0
21005,0.0,C6,0.0,0.0,0.0
21005,0.0,C7,0.0,0.0,0.0
21005,0.1,C1,0.0036971868737215286,0.0031604240287460145,0.016402222776082498
21005,0.1,C2,0.0023708110415618234,0.0021562274586669414,0.008731664509293066
21005,0.1,C3,0.0027701854859239683,0.0020381870977336097,0.01230776178709627
21005,0.1,C4,0.004122616452019626,0.0031283909244608013,0.015810131380105313
21005,0.1,C5,0.0014645418414969736,0.0009041153009838251,0.008477361419742521
21005,0.1,C6,0.0028153170197783,0.0023469765078219414,0.012122594006279908
21005,0.1,C7,0.0029190003653183634,0.0027304445202558265,0.009807453424232893
21005,0.2,C1,0.007394373747443057,0.006320848057492032,0.032804445552164996
21005,0.2,C2,0.004741622083123647,0.004312454917333886,0.017463329018586132
21005,0.2,C3,0.0055403709718479365,0.0040763741954672195,0.024615523574192548
21005,0.2,C4,0.008245232904039251,0.0062567818489216165,0.031620262760210655
21005,0.2,C5,0.002929083682993947,0.0018082306019676433,0.016954722839485042
21005,0.2,C6,0.0056306340395566,0.004693953015643876,0.02424518801255983
21005,0.2,C7,0.005838000730636727,0.005460889040511639,0.0196149068484658
21005,0.3,C1,0.011091560621164585,0.009481272086238047,0.04920666832824744
21005,0.3,C2,0.007112433124685469,0.006468682376000821,0.0261949935278792
21005,0.3,C3,0.008310556457771904,0.006114561293200829,0.036923285361288825
21005,0.3,C4,0.012367849356058877,0.009385172773382418,0.04743039414031594
21005,0.3,C5,0.004393625524490919,0.0027123459029514685,0.02543208425922755
21005,0.3,C6,0.008445951059334902,0.007040929523465817,0.03636778201883974
21005,0.3,C7,0.00875700109595509,0.008191333560767462,0.029422360272698678
21005,0.4,C1,0.014788747494886114,0.012641696114984061,0.06560889110432994
21005,0.4,C2,0.009483244166247294,0.008624909834667783,0.03492665803717225
21005,0.4,C3,0.011080741943695873,0.008152748390934432,0.0492310471483851
21005,0.4,C4,0.016490465808078503,0.012513563697843233,0.06324052552042128
21005,0.4,C5,0.005858167365987894,0.0036164612039352936,0.03390944567897006
21005,0.4,C6,0.0112612680791132,0.009387906031287759,0.04849037602511966
21005,0.4,C7,0.011676001461273454,0.010921778081023278,0.0392298136969316
21005,0.5,C1,0.018485934368607643,0.015802120143730083,0.08201111388041243
21005,0.5,C2,0.011854055207809116,0.010781137293334717,0.04365832254646533
21005,0.5,C3,0.01385092742961984,0.010190935488668049,0.06153880893548138
21005,0.5,C4,0.02061308226009813,0.015641954622304034,0.07905065690052657
21005,0.5,C5,0.007322709207484867,0.004520576504919105,0.042386807098712564
21005,0.5,C6,0.014076585098891502,0.011734882539109693,0.060612970031399566
21005,0.5,C7,0.014595001826591817,0.013652222601279101,0.04903726712116449
21005,0.6,C1,0.02218312124232917,0.018962544172476094,0.09841333665649493
21005,0.6,C2,0.014224866249370938,0.012937364752001659,0.05238998705575838
21005,0.6,C3,0.016621112915543808,0.012229122586401651,0.07384657072257766
21005,0.6,C4,0.024735698712117754,0.01877034554676485,0.09486078828063191
21005,0.6,C5,0.00878725104898184,0.00542469180590293,0.05086416851845507
21005,0.6,C6,0.016891902118669803,0.014081859046931634,0.07273556403767947
21005,0.6,C7,0.01751400219191018,0.016382667121534925,0.05884472054539738
21005,0.7,C1,0.025880308116050695,0.022122968201222105,0.11481555943257743
21005,0.7,C2,0.01659567729093276,0.0150935922106686,0.061121651565051435
21005,0.7,C3,0.01939129840146778,0.014267309684135268,0.08615433250967394
21005,0.7,C4,0.028858315164137376,0.02189873647122565,0.1106709196607372
21005,0.7,C5,0.010251792890478813,0.006328807106886755,0.05934152993819761
21005,0.7,C6,0.0197072191384481,0.016428835554753576,0.08485815804395938
21005,0.7,C7,0.020433002557228543,0.01911311164179074,0.06865217396963028
21005,0.8,C1,0.02957749498977223,0.025283392229968126,0.13121778220865993
21005,0.8,C2,0.018966488332494588,0.01724981966933555,0.06985331607434452
21005,0.8,C3,0.022161483887391746,0.01630549678186887,0.09846209429677022
21005,0.8,C4,0.032980931616157005,0.025027127395686466,0.12648105104084253
21005,0.8,C5,0.011716334731975786,0.00723292240787058,0.06781889135794014
21005,0.8,C6,0.0225225361582264,0.018775812062575517,0.09698075205023932
21005,0.8,C7,0.023352002922546907,0.02184355616204657,0.0784596273938632
21005,0.9,C1,0.033274681863493756,0.028443816258714148,0.14762000498474243
21005,0.9,C2,0.021337299374056408,0.019406047128002483,0.0785849805836376
21005,0.9,C3,0.024931669373315715,0.01834368387960248,0.1107698560838665
21005,0.9,C4,0.03710354806817663,0.02815551832014727,0.14229118242094782
21005,0.9,C5,0.013180876573472762,0.008137037708854405,0.07629625277768262
21005,0.9,C6,0.02533785317800471,0.021122788570397455,0.10910334605651922
21005,0.9,C7,0.026271003287865274,0.024574000682302394,0.08826708081809609
21005,1.0,C1,0.03697186873721529,0.03160424028746016,0.16402222776082492
21005,1.0,C2,0.023708110415618232,0.021562274586669438,0.08731664509293062
21005,1.0,C3,0.02770185485923968,0.020381870977336097,0.12307761787096277
21005,1.0,C4,0.04122616452019625,0.03128390924460809,0.15810131380105316
21005,1.0,C5,0.01464541841496973,0.009041153009838224,0.08477361419742516
21005,1.0,C6,0.028153170197783003,0.023469765078219393,0.12122594006279913
21005,1.0,C7,0.029190003653183635,0.027304445202558203,0.09807453424232898
