eta,criterion,median_LRV50,T_sci_LRV,pass_sci_LRV,median_NSV_vector,T_sci_NSV_vector,pass_sci_NSV,all_seed_num_NS,all_seed_num_LRV,all_seed_num_NSV
0.0,C1,1.1535105027602711e-16,0.18560606963725407,False,1.1223352073015843e-10,0.10168471301105081,False,False,False,False
0.0,C2,9.669143872149901e-17,0.10710704986591753,False,1.4698152062609056e-11,0.06943636962637245,False,False,False,False
0.0,C3,1.5485313844939964e-16,0.1630294005273959,False,1.465698633772034e-11,0.06490012984357067,False,False,False,False
0.0,C4,1.2223802550979761e-16,0.11579623197303515,False,1.399410768426136e-11,0.0694226473689036,False,False,False,False
0.0,C5,1.3235551256876783e-16,0.12796380284769598,False,7.731657477674791e-11,0.07368074400701694,False,False,False,False
0.0,C6,9.537584764147469e-17,0.19489930736500777,False,4.4536212416928e-11,0.12993524843563106,False,False,False,False
0.0,C7,1.1307118705850854e-16,0.1440800524986886,False,1.812090504514195e-11,0.07309196921116115,False,False,False,False
0.1,C1,0.005316017646341618,0.18560606963725407,False,0.003766567438662241,0.10168471301105081,False,True,True,True
0.1,C2,0.0026541515484613115,0.10710704986591753,False,0.0018061962108079695,0.06943636962637245,False,True,True,True
0.1,C3,0.002160576665909492,0.1630294005273959,False,0.002626984222500778,0.06490012984357067,False,True,True,True
0.1,C4,0.003645953866122944,0.11579623197303515,False,0.0023381075098750717,0.0694226473689036,False,True,True,True
0.1,C5,0.0027449510007908863,0.12796380284769598,False,0.0023431783963073667,0.07368074400701694,False,True,True,True
0.1,C6,0.002972513326227731,0.19489930736500777,False,0.00285736954324375,0.12993524843563106,False,True,True,True
0.1,C7,0.0043350806482102,0.1440800524986886,False,0.0020683320663774578,0.07309196921116115,False,True,True,True
0.2,C1,0.009911179859518893,0.18560606963725407,False,0.007241460985813528,0.10168471301105081,False,True,True,True
0.2,C2,0.0051101407713721875,0.10710704986591753,False,0.0034827743102407278,0.06943636962637245,False,True,True,True
0.2,C3,0.00420586021986305,0.1630294005273959,False,0.00510117248213699,0.06490012984357067,False,True,True,True
0.2,C4,0.006816689053685625,0.11579623197303515,False,0.0046177438460862415,0.0694226473689036,False,True,True,True
0.2,C5,0.005040342246811049,0.12796380284769598,False,0.004499773196706067,0.07368074400701694,False,True,True,True
0.2,C6,0.005697812093357825,0.19489930736500777,False,0.005362293716220308,0.12993524843563106,False,True,True,True
0.2,C7,0.007790172312930897,0.1440800524986886,False,0.004025834389029269,0.07309196921116115,False,True,True,True
0.3,C1,0.0139127858432744,0.18560606963725407,False,0.010448157973573317,0.10168471301105081,False,True,True,True
0.3,C2,0.007387658330124665,0.10710704986591753,False,0.0050428725742287135,0.06943636962637245,False,True,True,True
0.3,C3,0.006144170193228158,0.1630294005273959,False,0.007429428896150097,0.06490012984357067,False,True,True,True
0.3,C4,0.00958967170692143,0.11579623197303515,False,0.00683789879350817,0.0694226473689036,False,True,True,True
0.3,C5,0.007006550364461086,0.12796380284769598,False,0.006485478933659453,0.07368074400701694,False,True,True,True
0.3,C6,0.00820581460043419,0.19489930736500777,False,0.007567905567720281,0.12993524843563106,False,True,True,True
0.3,C7,0.01128570991040882,0.1440800524986886,False,0.005877171633934343,0.07309196921116115,False,True,True,True
0.4,C1,0.01751874505665243,0.18560606963725407,False,0.013408598489078636,0.10168471301105081,False,True,True,True
0.4,C2,0.009503954072272865,0.10710704986591753,False,0.006497968283066952,0.06943636962637245,False,True,True,True
0.4,C3,0.007983050144109074,0.1630294005273959,False,0.009618742411821363,0.06490012984357067,False,True,True,True
0.4,C4,0.012027067069122842,0.11579623197303515,False,0.008997823364620185,0.0694226473689036,False,True,True,True
0.4,C5,0.008724493739611037,0.12796380284769598,False,0.008314862185133314,0.07368074400701694,False,True,True,True
0.4,C6,0.010521758055917721,0.19489930736500777,False,0.009518989447581082,0.12993524843563106,False,True,True,True
0.4,C7,0.014357967366683015,0.1440800524986886,False,0.007627079210808389,0.07309196921116115,False,True,True,True
0.5,C1,0.021213404615464605,0.18560606963725407,False,0.01614315228761658,0.10168471301105081,False,True,True,True
0.5,C2,0.011474198808978838,0.10710704986591753,False,0.007858123432681427,0.06943636962637245,False,True,True,True
0.5,C3,0.009729356372332697,0.1630294005273959,False,0.011676124761337748,0.06490012984357067,False,True,True,True
0.5,C4,0.014179279776512278,0.11579623197303515,False,0.011097013793582019,0.0694226473689036,False,True,True,True
0.5,C5,0.010320578003297269,0.12796380284769598,False,0.010001373834326926,0.07368074400701694,False,True,True,True
0.5,C6,0.012667086069003198,0.19489930736500777,False,0.011253175667625761,0.12993524843563106,False,True,True,True
0.5,C7,0.017482093129496563,0.1440800524986886,False,0.009280304865680683,0.07309196921116115,False,True,True,True
0.6,C1,0.024684344496314084,0.18560606963725407,False,0.018670635327901808,0.10168471301105081,False,True,True,True
0.6,C2,0.01331178387287056,0.10710704986591753,False,0.00913218952641065,0.06943636962637245,False,True,True,True
0.6,C3,0.011389334675985931,0.1630294005273959,False,0.013608527824443307,0.06490012984357067,False,True,True,True
0.6,C4,0.016087560247042935,0.11579623197303515,False,0.013135194921329803,0.0694226473689036,False,True,True,True
0.6,C5,0.01215297556836406,0.12796380284769598,False,0.011557384022360869,0.07368074400701694,False,True,True,True
0.6,C6,0.014660140419384043,0.19489930736500777,False,0.012802036743725766,0.12993524843563106,False,True,True,True
0.6,C7,0.02036944343806189,0.1440800524986886,False,0.010841560651120661,0.07309196921116115,False,True,True,True
0.7,C1,0.027951445318918102,0.18560606963725407,False,0.021008360016898948,0.10168471301105081,False,True,True,True
0.7,C2,0.015028570596133608,0.10710704986591753,False,0.010327978916649572,0.06943636962637245,False,True,True,True
0.7,C3,0.012968686997888917,0.1630294005273959,False,0.015422778011840622,0.06490012984357067,False,True,True,True
0.7,C4,0.01778595214960519,0.11579623197303515,False,0.01511230324179065,0.0694226473689036,False,True,True,True
0.7,C5,0.013982820215781892,0.12796380284769598,False,0.01299423214061438,0.07368074400701694,False,True,True,True
0.7,C6,0.01651670592482041,0.19489930736500777,False,0.014192055882300603,0.12993524843563106,False,True,True,True
0.7,C7,0.022477858783222733,0.1440800524986886,False,0.01231548408678764,0.07309196921116115,False,True,True,True
0.8,C1,0.031032283108088178,0.18560606963725407,False,0.02317220720525054,0.10168471301105081,False,True,True,True
0.8,C2,0.016635099208144658,0.10710704986591753,False,0.011452408702240244,0.06943636962637245,False,True,True,True
0.8,C3,0.014472629489452191,0.1630294005273959,False,0.017125525358666207,0.06490012984357067,False,True,True,True
0.8,C4,0.019302767052251806,0.11579623197303515,False,0.017028469850213786,0.0694226473689036,False,True,True,True
0.8,C5,0.015762786927131595,0.12796380284769598,False,0.014322286076628611,0.07368074400701694,False,True,True,True
0.8,C6,0.01825044373044354,0.19489930736500777,False,0.015445462209818508,0.12993524843563106,False,True,True,True
0.8,C7,0.024829514575649202,0.1440800524986886,False,0.013706607358643456,0.07309196921116115,False,True,True,True
0.9,C1,0.033942456007942545,0.18560606963725407,False,0.025176711106781036,0.10168471301105081,False,True,True,True
0.9,C2,0.018140764642797163,0.10710704986591753,False,0.01251162202604786,0.06943636962637245,False,True,True,True
0.9,C3,0.015905943260049186,0.1630294005273959,False,0.018723205162493657,0.06490012984357067,False,True,True,True
0.9,C4,0.020661714588890837,0.11579623197303515,False,0.018884003504678993,0.0694226473689036,False,True,True,True
0.9,C5,0.01749486172231912,0.12796380284769598,False,0.015551006419865334,0.07368074400701694,False,True,True,True
0.9,C6,0.01987323891973255,0.19489930736500777,False,0.016580939726180167,0.12993524843563106,False,True,True,True
0.9,C7,0.025897246293656875,0.1440800524986886,False,0.015019333469964653,0.07309196921116115,False,True,True,True
1.0,C1,0.036695856617615805,0.18560606963725407,False,0.02703515075047705,0.10168471301105081,False,True,True,True
1.0,C2,0.019553965203804292,0.10710704986591753,False,0.01351109069338875,0.06943636962637245,False,True,True,True
1.0,C3,0.01727301886941828,0.1630294005273959,False,0.020222010186034697,0.06490012984357067,False,True,True,True
1.0,C4,0.02188277816768341,0.11579623197303515,False,0.020679373981992513,0.0694226473689036,False,True,True,True
1.0,C5,0.019180925745084454,0.12796380284769598,False,0.01668901250615789,0.07368074400701694,False,True,True,True
1.0,C6,0.021395481669956973,0.19489930736500777,False,0.017614222718498475,0.12993524843563106,False,True,True,True
1.0,C7,0.02720787328308091,0.1440800524986886,False,0.016322563432842437,0.07309196921116115,False,True,True,True
