seed,eta,criterion,active_alternatives,NS,LRV50,LRV_max,NSV_vector,pass_num_NS,pass_num_LRV,pass_num_NSV
21002,0.2,C5,5,6.193355930439459e-06,0.007909898872136866,0.017930556829041044,0.0037983149372330513,True,True,True
21002,0.2,C6,6,1.67048977232076e-05,0.006722067668478088,0.017123157232651637,0.005362293716220308,True,True,True
21002,0.2,C7,6,1.0070519223859264e-05,0.0075809748950496384,0.018018597196291296,0.004025834389029269,True,True,True
21002,0.3,C1,6,6.342567344486127e-05,0.019347523058202233,0.03008389779767337,0.011832691314004742,True,True,True
21002,0.3,C2,6,1.3602274500645883e-05,0.0067665920509065195,0.020520473310899952,0.004777161097580681,True,True,True
21002,0.3,C3,5,9.576745017958466e-05,0.0162147296992833,0.037675542438641116,0.012474148391844499,True,True,True
21002,0.3,C4,6,3.852617540578418e-05,0.01094992134545727,0.02272048977361944,0.008063048750340534,True,True,True
21002,0.3,C5,5,1.3374902701923652e-05,0.011404893624845848,0.02571198250902525,0.005593290108612266,True,True,True
21002,0.3,C6,6,3.2897466662795694e-05,0.0098440372963452,0.02385988488779009,0.007567905567720281,True,True,True
21002,0.3,C7,6,2.1362443367700656e-05,0.011062156339428829,0.025357921478373607,0.005877171633934343,True,True,True
21002,0.4,C1,6,0.00010260837377529253,0.024308447295221063,0.03814132980742601,0.015146717732407609,True,True,True
21002,0.4,C2,6,2.2624032280926798e-05,0.008629116237095929,0.02625556649229484,0.006177834421263456,True,True,True
21002,0.4,C3,5,0.00015157648916519495,0.020039192711666855,0.04584651310037266,0.015780981509675267,True,True,True
21002,0.4,C4,6,6.311924282553782e-05,0.013964291527000227,0.02836659393653737,0.010362568766254866,True,True,True
21002,0.4,C5,5,2.282876688575186e-05,0.014637468599464538,0.032839697882740236,0.007322454132078328,True,True,True
21002,0.4,C6,6,5.1487812165684765e-05,0.012821588327494611,0.029704660223909097,0.009518989447581082,True,True,True
21002,0.4,C7,6,3.5808910089363266e-05,0.014357967366683015,0.03184542893087476,0.007627079210808389,True,True,True
21002,0.5,C1,6,0.00014609275524202214,0.02871181672504845,0.04544774957725066,0.01818805867466809,True,True,True
21002,0.5,C2,6,3.314070150461923e-05,0.010332856788097314,0.03154690125636669,0.007496689550854327,True,True,True
21002,0.5,C3,5,0.00021122419719121766,0.02336031413646577,0.05270928821884535,0.018731826644427966,True,True,True
21002,0.5,C4,6,9.0975045483499e-05,0.016635089160760022,0.03333870554148662,0.01249096762534544,True,True,True
21002,0.5,C5,5,3.4257469046727884e-05,0.017635059148121454,0.039394097988911726,0.008988445032418179,True,True,True
21002,0.5,C6,6,7.12236292973456e-05,0.015664637732198727,0.03482445313898524,0.011253175667625761,True,True,True
21002,0.5,C7,6,5.276573777324156e-05,0.017482093129496563,0.03762242768322884,0.009280304865680683,True,True,True
21002,0.6,C1,6,0.00019197316834618228,0.032638265376687584,0.05210491771669265,0.020979639714018252,True,True,True
21002,0.6,C2,6,4.4827039027639515e-05,0.01189558626849011,0.03644472327230442,0.008740750726074907,True,True,True
21002,0.6,C3,5,0.00027181120082109267,0.02627705664505529,0.058556034957249224,0.021364483263071922,True,True,True
21002,0.6,C4,6,0.00012097517891751508,0.01914840086837874,0.0377512349355976,0.014461351898732483,True,True,True
21002,0.6,C5,5,4.739301665390716e-05,0.02031239452985526,0.045442727314549965,0.010593820015898345,True,True,True
21002,0.6,C6,6,9.128841892691586e-05,0.018149433141948515,0.039346837504607705,0.012802036743725766,True,True,True
21002,0.6,C7,6,7.167408986019641e-05,0.02036944343806189,0.04280039687743515,0.010841560651120661,True,True,True
21002,0.7,C1,6,0.00023880052466229706,0.036154030176704134,0.058196785564153974,0.02354267319128236,True,True,True
21002,0.7,C2,6,5.741825499294695e-05,0.01333261073405999,0.04099188267667903,0.009916276301289408,True,True,True
21002,0.7,C3,5,0.00033134144881230565,0.02886289071775002,0.06359764286091649,0.023713558151343395,True,True,True
21002,0.7,C4,6,0.00015223718567614064,0.021480802278216728,0.04233799382333173,0.016286192766738882,True,True,True
21002,0.7,C5,5,6.199446347354698e-05,0.022745829977996283,0.051042780142848944,0.012141052762568154,True,True,True
21002,0.7,C6,6,0.000111161728485909,0.019677758817182856,0.043371004318502965,0.014192055882300603,True,True,True
21002,0.7,C7,6,9.205252288635446e-05,0.021897708959866077,0.047468509453834073,0.01231548408678764,True,True,True
21002,0.8,C1,6,0.000285490947242395,0.0393140030065627,0.06379326815808116,0.02589670007010553,True,True,True
21002,0.8,C2,6,7.069841310047842e-05,0.014657177006138028,0.045225159969438024,0.011028855920377298,True,True,True
21002,0.8,C3,5,0.0003884972475260984,0.031173764236675866,0.06799023407310248,0.02581040849372577,True,True,True
21002,0.8,C4,6,0.0001840746020231876,0.02356799241712817,0.04664488568149474,0.017977252344423343,True,True,True
21002,0.8,C5,5,7.784559916812483e-05,0.02498836409315021,0.05624303283401775,0.013632531760297247,True,True,True
21002,0.8,C6,6,0.00013052293513260427,0.020986856961722998,0.04697526453869033,0.015445462209818508,True,True,True
21002,0.8,C7,6,0.00011348914173847646,0.02312831918704661,0.05169897580923545,0.013706607358643456,True,True,True
21002,0.9,C1,6,0.00033125007963896724,0.042164037754938925,0.06895308846261618,0.028059659860282388,True,True,True
21002,0.9,C2,6,8.449118026843117e-05,0.015880802313273525,0.049176314048731185,0.012083494202209819,True,True,True
21002,0.9,C3,5,0.0004424605940764881,0.03299999667548782,0.0718519058497896,0.027683227526915006,True,True,True
21002,0.9,C4,6,0.00021596187062922212,0.0254844690506921,0.050653962576688916,0.019545543836163633,True,True,True
21002,0.9,C5,5,9.475277759685152e-05,0.027060600674327598,0.06108535447441191,0.01507055951722032,True,True,True
21002,0.9,C6,6,0.0001491852792254722,0.022116072220118705,0.05022228467222245,0.016580939726180167,True,True,True
21002,0.9,C7,6,0.00013563405136474138,0.024111095459687173,0.05555091418485195,0.015019333469964653,True,True,True
21002,1.0,C1,6,0.0003755111135296252,0.044742716876142084,0.07372595110427514,0.030047978035447082,True,True,True
21002,1.0,C2,6,9.86524253154819e-05,0.017013542998057806,0.052872918543211744,0.013084682873660783,True,True,True
21002,1.0,C3,5,0.0004927745706635456,0.03419049771031527,0.07527367068176656,0.029357217280784234,True,True,True
21002,1.0,C4,6,0.00024750412326168814,0.027249149464110417,0.05439537787797318,0.021001317711949654,True,True,True
21002,1.0,C5,5,0.00011254288774775745,0.02898030201884784,0.06560590038851129,0.016457352509084394,True,True,True
21002,1.0,C6,6,0.00016705079130630018,0.023658087159309296,0.053162818120434004,0.017614222718498475,True,True,True
21002,1.0,C7,6,0.000158192232715626,0.02488643434883756,0.05907320285430813,0.01625791834020057,True,True,True
21003,0.0,C1,6,0.0,1.1905815549843722e-16,4.496060575246782e-16,2.6217892136568617e-11,False,False,False
21003,0.0,C2,6,0.0,1.0676340095211193e-16,3.423557713600585e-16,1.334583020866545e-11,False,False,False
21003,0.0,C3,5,0.0,1.185377392347608e-16,2.9424052125430657e-16,9.745050220325265e-12,False,False,False
21003,0.0,C4,6,0.0,1.3687748718835772e-16,5.310534564584923e-16,1.3648571397376179e-11,False,False,False
21003,0.0,C5,5,0.0,1.3235551256876783e-16,4.75611043366452e-16,2.4560602523998926e-10,False,False,False
21003,0.0,C6,6,0.0,9.353258351710692e-17,3.4338033348934405e-16,1.8838765736691497e-11,False,False,False
21003,0.0,C7,6,0.0,1.1601697804775608e-16,3.38208266098046e-16,9.156302889404377e-12,False,False,False
21003,0.1,C1,6,1.0124710536407733e-05,0.02233704667769,0.026581257898592364,0.004855941608786436,True,True,True
21003,0.1,C2,6,4.90487489290814e-06,0.00276654915540695,0.02760364279971221,0.0030550592536638874,True,True,True
21003,0.1,C3,5,6.371034555474608e-07,0.0019294108037903447,0.003738100417339904,0.001083023376059908,True,True,True
21003,0.1,C4,6,2.927497364857423e-06,0.0015965557814437833,0.02031549390110261,0.0023381075098750717,True,True,True
21003,0.1,C5,5,2.4324413477883056e-06,0.0027449510007908863,0.006717827492788512,0.0023431783963073667,True,True,True
21003,0.1,C6,6,5.2214955241769445e-06,0.0024439325519650316,0.01137874135748023,0.003028121578918774,True,True,True
21003,0.1,C7,6,1.7811763646236045e-06,0.006686134175266011,0.011291311417808703,0.00184077217728862,True,True,True
21003,0.2,C1,6,3.794773067244961e-05,0.03899373053544285,0.045794356245201645,0.009432635359605604,True,True,True
21003,0.2,C2,6,1.8435735901878303e-05,0.005400595571599524,0.04727954251577443,0.005938463949968245,True,True,True
21003,0.2,C3,5,2.4336199824226412e-06,0.0036541328440185213,0.007308253323777807,0.002120513484789546,True,True,True
21003,0.2,C4,6,1.1387412797381202e-05,0.0031383655371164665,0.03612713694916525,0.0046177438460862415,True,True,True
21003,0.2,C5,5,8.893053717207167e-06,0.005040342246811049,0.012692597839566704,0.004499773196706067,True,True,True
21003,0.2,C6,6,1.9604852591337263e-05,0.004697104832394388,0.021251291220386024,0.005884457452886335,True,True,True
21003,0.2,C7,6,6.948740015388921e-06,0.012580832501594174,0.01984469963345806,0.0036395137370322534,True,True,True
21003,0.3,C1,6,7.988348431531289e-05,0.05180101902710722,0.06035044242370433,0.013735099483566547,True,True,True
21003,0.3,C2,6,3.8958247914888666e-05,0.00791151937811111,0.06203988280603691,0.008656066199824234,True,True,True
21003,0.3,C3,5,5.230244146003926e-06,0.005360886489961768,0.010721733905091606,0.0031142585182409852,True,True,True
21003,0.3,C4,6,2.4896192573398146e-05,0.00462801397433641,0.048797877506017474,0.00683789879350817,True,True,True
21003,0.3,C5,5,1.831717624967144e-05,0.007006550364461086,0.018041907488489543,0.006485478933659453,True,True,True
21003,0.3,C6,6,4.1400706973337975e-05,0.006778759079373608,0.029902167026458554,0.008576230185414839,True,True,True
21003,0.3,C7,6,1.5229884576695163e-05,0.017813200309657135,0.026550474220283,0.005394113466116142,True,True,True
21003,0.4,C1,6,0.0001327144939780034,0.06096323468112722,0.07268815206460531,0.017770952666617316,True,True,True
21003,0.4,C2,6,6.50269274911075e-05,0.010307828514789884,0.07353354149365454,0.011214369481065058,True,True,True
21003,0.4,C3,5,8.883844289320209e-06,0.006994450245483094,0.013988813636338138,0.00406601977082113,True,True,True
21003,0.4,C4,6,4.297480688830735e-05,0.006067925861737711,0.059186828664218046,0.008997823364620185,True,True,True
21003,0.4,C5,5,2.985822044820896e-05,0.008724493739611037,0.022859644534942682,0.008314862185133314,True,True,True
21003,0.4,C6,6,6.90832771292893e-05,0.008705650447348402,0.037547658281903075,0.01111114333716608,True,True,True
21003,0.4,C7,6,2.6343652609339685e-05,0.0224859460245382,0.031950003599489754,0.007102752892814949,True,True,True
21003,0.5,C1,6,0.0001936207112042121,0.06783563041909721,0.08310159326121765,0.021549769178402504,True,True,True
21003,0.5,C2,6,9.538005153564288e-05,0.012597258565650325,0.08274248862526248,0.013620320238145169,True,True,True
21003,0.5,C3,5,1.326622232411534e-05,0.008559515231380896,0.017118871168731314,0.004977525425359042,True,True,True
21003,0.5,C4,6,6.515332793488593e-05,0.007460378295318619,0.06786384629260583,0.011097013793582019,True,True,True
21003,0.5,C5,5,4.2848252687632815e-05,0.010320578003297269,0.02722170594332185,0.010001373834326926,True,True,True
21003,0.5,C6,6,0.00010133763743958024,0.010492437264418442,0.044355316839954174,0.013497172048004574,True,True,True
21003,0.5,C7,6,4.0005254628106e-05,0.026681792072947904,0.03639166012370513,0.00876390072878194,True,True,True
21003,0.6,C1,6,0.00026018175877540184,0.07320675387550823,0.09188723734191807,0.025082519750611508,True,True,True
21003,0.6,C2,6,0.00012892964871968893,0.014786859091793477,0.09028932417806758,0.015881132768009953,True,True,True
21003,0.6,C3,5,1.8262908521360366e-05,0.010060373729809228,0.02012048864375022,0.0058504654292601405,True,True,True
21003,0.6,C4,6,9.097484262265976e-05,0.008807511844299652,0.07522249166640974,0.013135194921329803,True,True,True
21003,0.6,C5,5,5.676462751802447e-05,0.01175113813536868,0.031190129321784377,0.011557384022360869,True,True,True
21003,0.6,C6,6,0.0001370430274465484,0.012151999806375564,0.050457073173884925,0.015742392102237997,True,True,True
21003,0.6,C7,6,5.593002680537307e-05,0.030468100070176963,0.04010989280529838,0.010376304672347635,True,True,True
21003,0.7,C1,6,0.00033036019445986664,0.0774642087249396,0.09940136538240496,0.02838109899406127,True,True,True
21003,0.7,C2,6,0.00016474837436086798,0.016883068560059687,0.09658845780327256,0.018004144683186597,True,True,True
21003,0.7,C3,5,2.37720032910671e-05,0.011500961285359521,0.02300153564636203,0.006686487345846259,True,True,True
21003,0.7,C4,6,0.00011999871766465997,0.010111340695194445,0.08154364818876783,0.01511230324179065,True,True,True
21003,0.7,C5,5,7.12020913665734e-05,0.013078129343451412,0.03481613148300144,0.01299423214061438,True,True,True
21003,0.7,C6,6,0.00017525408423924027,0.01369570245731885,0.05595830147663448,0.017854843476477842,True,True,True
21003,0.7,C7,6,7.383697994556293e-05,0.03390026679467008,0.04326832667515229,0.011938980939131821,True,True,True
21003,0.8,C1,6,0.0004024725918962968,0.08087648322979336,0.10590282899477821,0.03145793529499298,True,True,True
21003,0.8,C2,6,0.00020205468079370625,0.01889177959787073,0.10192667645462672,0.019996699791041073,True,True,True
21003,0.8,C3,5,2.9703074520770478e-05,0.012884893516965703,0.0257692426298707,0.007487193072693883,True,True,True
21003,0.8,C4,6,0.00015180324671237866,0.011373761898312778,0.08703333058852641,0.017028469850213786,True,True,True
21003,0.8,C5,5,8.584969056169012e-05,0.014755309380403134,0.03814237819699006,0.014322286076628611,True,True,True
21003,0.8,C6,6,0.00021518139969545214,0.015133610683642433,0.06094423126685964,0.019842424050355013,True,True,True
21003,0.8,C7,6,9.345190969634043e-05,0.0369646428123504,0.046044262467089266,0.013451201891623526,True,True,True
21003,0.9,C1,6,0.00047515380164298016,0.08363513076947274,0.11158436691267297,0.03432567612782451,True,True,True
21003,0.9,C2,6,0.00024019734746483223,0.020818396009311842,0.10650889067262916,0.02186605506250371,True,True,True
21003,0.9,C3,5,3.5976116195102215e-05,0.014215498408461761,0.028430265337834874,0.008254136326068673,True,True,True
21003,0.9,C4,6,0.00018598771840228068,0.012596563808626449,0.09184617018926329,0.018884003504678993,True,True,True
21003,0.9,C5,5,0.000100471810483449,0.01622749274199623,0.041204703649584624,0.015551006419865334,True,True,True
21003,0.9,C6,6,0.00025617239397701663,0.016474671679132025,0.06548457495269694,0.021712809161450526,True,True,True
21003,0.9,C7,6,0.0001145100539264865,0.038448958935426575,0.04977511246604633,0.0149124821349259,True,True,True
21003,1.0,C1,6,0.0005473183975412965,0.08588022798151651,0.11659252728902361,0.036996940149315115,True,True,True
21003,1.0,C2,6,0.0002786401389802684,0.022667882747937445,0.11048547555932071,0.023619308400958376,True,True,True
21003,1.0,C3,5,4.2520571695403575e-05,0.015495844719594769,0.03099074149862545,0.008988820798133068,True,True,True
21003,1.0,C4,6,0.00022217395079238145,0.013781433802255732,0.09610055158107612,0.020679373981992513,True,True,True
21003,1.0,C5,5,0.00011489271086062569,0.01723333749936584,0.04403342969911137,0.01668901250615789,True,True,True
21003,1.0,C6,6,0.000297693165269175,0.01772686560349438,0.06963692809199128,0.02347339289983308,True,True,True
21003,1.0,C7,6,0.00013675829730153133,0.039685738019917885,0.05322632807716435,0.016322563432842437,True,True,True
21004,0.0,C1,6,0.0,1.07181094099104e-16,2.6159832478042126e-16,2.2467160819728827e-10,False,False,False
21004,0.0,C2,6,0.0,9.446686715622941e-17,1.9847856673826088e-16,1.4698152062609056e-11,False,False,False
21004,0.0,C3,5,0.0,1.0559213169492251e-16,3.109020951889229e-16,6.192426985332237e-11,False,False,False
21004,0.0,C4,6,0.0,1.1553789694527423e-16,5.266367229347058e-16,1.399410768426136e-11,False,False,False
21004,0.0,C5,5,0.0,1.5349956617378143e-16,7.222425309945365e-16,7.731657477674791e-11,False,False,False
21004,0.0,C6,6,0.0,9.537584764147469e-17,1.4135192823251806e-16,1.3856835868898323e-10,False,False,False
21004,0.0,C7,6,0.0,1.559853472138027e-16,3.7095407283717784e-16,4.6289846710934405e-11,False,False,False
21004,0.1,C1,6,2.4970781759003913e-06,0.004126449491254249,0.011083057492586432,0.002468712447562943,True,True,True
21004,0.1,C2,6,1.794095003115892e-06,0.0026541515484613115,0.0055406585416023675,0.0018061962108079695,True,True,True
21004,0.1,C3,5,6.617412488640895e-06,0.002160576665909492,0.025294202382186694,0.00347874424023571,True,True,True
21004,0.1,C4,6,4.515724222442508e-06,0.004567945366283756,0.013142694888270318,0.0028187462130852556,True,True,True
21004,0.1,C5,5,3.975230822184095e-06,0.005901587047699406,0.015261854629724014,0.002956476139440436,True,True,True
21004,0.1,C6,6,1.1458644307849042e-06,0.002184291706925335,0.0059158499751838685,0.0014827956948241232,True,True,True
21004,0.1,C7,6,2.1270267793749298e-06,0.004037327955513663,0.012048367396870327,0.0019400423919720745,True,True,True
21004,0.2,C1,6,8.9835623438006e-06,0.007832246930456433,0.020504226791808987,0.004707024337274546,True,True,True
21004,0.2,C2,6,6.604382195796177e-06,0.0051101407713721875,0.010659170280460945,0.0034827743102407278,True,True,True
