seed,eta,criterion,min_active_g,max_active_g,min_headroom,max_headroom,max_class_ceiling_excess,min_derivative_margin_vs_theta,structural_zero_max_abs,lower_bound_ok,class_ceiling_ok,headroom_nonnegative_ok,derivative_floor_ok,structural_zero_ok,profile_min,profile_max,profile_mean
21002,0.0,C1,0.00011792825256847758,0.3491004386128818,0.05078195425936827,0.18065133409560608,-0.05089956138711821,0.0,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.0,C2,0.0005272275907643854,0.29088893098661794,0.020145015832068403,0.19103168422168842,-0.021332487045079757,0.0,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.0,C3,0.0008080217613189326,0.33534670851826537,0.06350353172725198,0.1785528303958884,-0.06465329148173465,0.0,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.0,C4,0.00022010230967645645,0.36407165353589205,0.03318290130403867,0.16221703178183008,-0.035928346464107974,0.0,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.0,C5,6.558838021334454e-05,0.3691230571156786,0.030781898593812307,0.09662555500860692,-0.030876942884321412,0.0,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.0,C6,0.0002406149593519045,0.146032608738279,0.05333537531783161,0.13781734716692776,-0.05396739126172101,0.0,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.0,C7,0.0019513150756408056,0.3804455518873052,0.01804718701954733,0.15227110871221372,-0.0195544481126948,0.0,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.1,C1,0.00012307908643782958,0.35316111390869503,0.05078195425936827,0.18065133409560608,-0.04683888609130499,0.0025424623323425655,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.1,C2,0.000544337450014925,0.29807677973043206,0.020145015832068403,0.19103168422168842,-0.01953669115445897,0.0010142447071684046,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.1,C3,0.0009146525802270302,0.33851103598555365,0.06350353172725198,0.1785528303958884,-0.06148896401444637,0.0031751765863625714,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.1,C4,0.00025005660724291873,0.36637214161458986,0.03318290130403867,0.16221703178183008,-0.03362785838541016,0.0016645816738448116,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.1,C5,6.782310138590974e-05,0.3718154828328479,0.030781898593812307,0.09662555500860692,-0.028184517167152146,0.0015403676632065322,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.1,C6,0.00026729971548562477,0.1506041953008326,0.05333537531783161,0.13781734716692776,-0.049395804699167406,0.002666768765891586,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.1,C7,0.002059473022780519,0.3818815013267164,0.01804718701954733,0.15227110871221372,-0.018118498673283634,0.0009244477019902941,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.2,C1,0.0001282299203071816,0.3572217892045083,0.05078195425936827,0.18065133409560608,-0.04277821079549171,0.005084924664685131,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.2,C2,0.0005614473092654645,0.3066867917252408,0.020145015832068403,0.19103168422168842,-0.017740895263838208,0.0020284894143367815,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.2,C3,0.0010212833991351277,0.34167536345284194,0.06350353172725198,0.1785528303958884,-0.05832463654715808,0.006350353172725198,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.2,C4,0.000280010904809381,0.3686726296932876,0.03318290130403867,0.16221703178183008,-0.0313273703067124,0.003329163347689623,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.2,C5,7.005782255847493e-05,0.37450790855001714,0.030781898593812307,0.09662555500860692,-0.02549209144998288,0.003080735326413009,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.2,C6,0.00029398447161934504,0.15539415605511747,0.05333537531783161,0.13781734716692776,-0.04460584394488254,0.005333537531783172,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.2,C7,0.0021676309699202325,0.38331745076612755,0.01804718701954733,0.15227110871221372,-0.016682549233872468,0.0018488954039805883,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.3,C1,0.00013338075417653362,0.36128246450032153,0.05078195425936827,0.18065133409560608,-0.03871753549967849,0.007627386997027696,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.3,C2,0.0005785571685160042,0.31529680372004953,0.020145015832068403,0.19103168422168842,-0.01594509937321742,0.003042734121505186,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.3,C3,0.0011279142180432252,0.3448396909201302,0.06350353172725198,0.1785528303958884,-0.055160309079869796,0.009525529759087825,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.3,C4,0.00030996520237584323,0.37097311777198544,0.03318290130403867,0.16221703178183008,-0.029026882228014583,0.004993745021534435,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.3,C5,7.229254373104011e-05,0.37720033426718635,0.030781898593812307,0.09662555500860692,-0.022799665732813668,0.004621102989619541,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.3,C6,0.0003206692277530653,0.1601841168094023,0.05333537531783161,0.13781734716692776,-0.0398158831905977,0.00800030629767473,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.3,C7,0.002275788917059946,0.3847534002055387,0.01804718701954733,0.15227110871221372,-0.015246599794461302,0.0027733431059708824,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.4,C1,0.00013853158804588565,0.36534313979613475,0.05078195425936827,0.18065133409560608,-0.03465686020386527,0.010169849329370262,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.4,C2,0.0005956670277665436,0.32390681571485824,0.020145015832068403,0.19103168422168842,-0.014149303482596659,0.004056978828673591,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.4,C3,0.0012345450369513227,0.3480040183874185,0.06350353172725198,0.1785528303958884,-0.05199598161258151,0.012700706345450397,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.4,C4,0.0003399194999423055,0.3732736058506832,0.03318290130403867,0.16221703178183008,-0.026726394149316823,0.006658326695379246,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.4,C5,7.45272649036053e-05,0.3798927599843556,0.030781898593812307,0.09662555500860692,-0.0201072400156444,0.006161470652826073,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.4,C6,0.0003473539838867856,0.16497407756368715,0.05333537531783161,0.13781734716692776,-0.03502592243631286,0.010667075063566317,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.4,C7,0.0023839468641996594,0.3861893496449499,0.01804718701954733,0.15227110871221372,-0.013810650355050136,0.003697790807961121,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.5,C1,0.00014368242191523765,0.36940381509194803,0.05078195425936827,0.18065133409560608,-0.030596184908051993,0.012712311661712827,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.5,C2,0.0006127768870170833,0.33251682770966695,0.020145015832068403,0.19103168422168842,-0.01235350759197587,0.005071223535841968,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.5,C3,0.0013411758558594202,0.3511683458547068,0.06350353172725198,0.1785528303958884,-0.048831654145293224,0.015875882931812968,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.5,C4,0.00036987379750876774,0.375574093929381,0.03318290130403867,0.16221703178183008,-0.024425906070619008,0.008322908369224058,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.5,C5,7.67619860761705e-05,0.3825851857015249,0.030781898593812307,0.09662555500860692,-0.017414814298475134,0.007701838316032605,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.5,C6,0.00037403874002050585,0.169764038317972,0.05333537531783161,0.13781734716692776,-0.030235961682028023,0.013333843829457903,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.5,C7,0.0024921048113393726,0.3876252990843611,0.01804718701954733,0.15227110871221372,-0.012374700915638914,0.004622238509951415,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.6,C1,0.00014883325578458965,0.37346449038776125,0.05078195425936827,0.18065133409560608,-0.026535509612238772,0.015254773994055337,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.6,C2,0.0006298867462676229,0.3411268397044757,0.020145015832068403,0.19103168422168842,-0.010557711701355083,0.006085468243010372,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.6,C3,0.0014478066747675177,0.35433267332199514,0.06350353172725198,0.1785528303958884,-0.04566732667800488,0.019051059518175595,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.6,C4,0.00039982809507523,0.3778745820080788,0.03318290130403867,0.16221703178183008,-0.022125417991921248,0.00998749004306887,0.0,True,True,True,True,True,0.0,1.0,0.5
21002,0.6,C5,7.899670724873569e-05,0.38527761141869415,0.030781898593812307,0.09662555500860692,-0.014722388581305867,0.009242205979239082,0.0,True,True,True,True,True,0.0,1.0,0.5
