ctx,policy,seed,n,time,co2,dist,p95,ins,bg_t,bg_co2,net_co2,stopped,dflt,wape,bias,demand,bg,restr,signal,mass,speed_ratio
D003,TECO15,8102,392,352.7525510204082,956.9976592588944,3512.0932908163268,395.45,0.125,238.8682170542636,584.1728688893688,601217.9826896724,74050,0.4880187025131502,0.1160711908915883,0.0510741633421171,720,200,U,Balanced,0.0013823749444576,0.35
D003,TECO15,8103,361,350.584487534626,951.716745714918,3568.689529085873,390,0.1412742382271468,237.02756892230576,579.2319598187086,574683.2971707501,69198,0.33236333402619,0.0977515509107164,0.0435377957081948,720,200,U,Balanced,0.0013737931211869,0.35
D004,SP,8101,375,274.2746666666667,709.7937179168531,3203.72,299,0.0986666666666666,246.98677248677248,607.6499770611385,495864.3355479303,54441,0,0.0645459001489055,0.0114954221864662,720,200,U,Arterial,0.0016761287980159,0.35
D004,SP,8102,392,276.8673469387755,720.2960581426837,3203.7200000000007,301.45,0.125,249.01808785529715,613.1871982528231,519659.5005157745,55379,0,0.067413137222541,-0.0015222509752427,720,200,U,Arterial,0.0016815670961003,0.35
D004,SP,8103,361,273.6426592797784,708.4537871369897,3203.7200000000003,298,0.1412742382271468,247.02756892230576,607.6764235974201,498214.7101718239,53006,0,0.0718757320903836,-0.0005152495181328,720,200,U,Arterial,0.0016944688611323,0.35
D004,DTT,8101,375,288.2986666666667,750.5726840603553,3302.374533333333,377.0000000000001,0.0986666666666666,251.52910052910053,620.0021270991977,515825.5605661299,58133,0.1585812356979405,0.1160231969963312,0.0458960326865108,720,200,U,Arterial,0.0016086188160942,0.35
D004,DTT,8102,392,281.38520408163265,733.567706600765,3261.33836734694,342.9,0.125,249.01808785529715,613.1871982528231,524861.9867113424,55402,0.0933572710951526,0.0990941169129265,0.0205576153753082,720,200,U,Arterial,0.0016508978017588,0.35
D004,DTT,8103,361,284.1745152354571,737.0915076303316,3268.906121883657,374,0.1412742382271468,247.02756892230576,607.6764235974201,508552.9272699204,54278,0.1322533849129593,0.1026671470341774,0.0328176583755343,720,200,U,Arterial,0.001659035756957,0.35
D004,ECO,8101,375,274.2746666666667,709.7937179168531,3203.72,299,0.0986666666666666,246.98677248677248,607.6499770611385,495864.3355479303,54441,0,0.0645459001489055,0.0114954221864662,720,200,U,Arterial,0.0016761287980159,0.35
D004,ECO,8102,392,276.8673469387755,720.2960581426837,3203.7200000000007,301.45,0.125,249.01808785529715,613.1871982528231,519659.5005157745,55379,0,0.067413137222541,-0.0015222509752427,720,200,U,Arterial,0.0016815670961003,0.35
D004,ECO,8103,361,273.6426592797784,708.4537871369897,3203.7200000000003,298,0.1412742382271468,247.02756892230576,607.6764235974201,498214.7101718239,53006,0,0.0718757320903836,-0.0005152495181328,720,200,U,Arterial,0.0016944688611323,0.35
D004,TECO05,8101,375,274.2746666666667,709.7937179168531,3203.72,299,0.0986666666666666,246.98677248677248,607.6499770611385,495864.3355479303,54441,0,0.0645459001489055,0.0114954221864662,720,200,U,Arterial,0.0016761287980159,0.35
D004,TECO05,8102,392,276.8673469387755,720.2960581426837,3203.7200000000007,301.45,0.125,249.01808785529715,613.1871982528231,519659.5005157745,55379,0,0.067413137222541,-0.0015222509752427,720,200,U,Arterial,0.0016815670961003,0.35
D004,TECO05,8103,361,273.6426592797784,708.4537871369897,3203.7200000000003,298,0.1412742382271468,247.02756892230576,607.6764235974201,498214.7101718239,53006,0,0.0718757320903836,-0.0005152495181328,720,200,U,Arterial,0.0016944688611323,0.35
D004,TECO10,8101,375,274.2746666666667,709.7937179168531,3203.72,299,0.0986666666666666,246.98677248677248,607.6499770611385,495864.3355479303,54441,0,0.0645459001489055,0.0114954221864662,720,200,U,Arterial,0.0016761287980159,0.35
D004,TECO10,8102,392,276.8673469387755,720.2960581426837,3203.7200000000007,301.45,0.125,249.01808785529715,613.1871982528231,519659.5005157745,55379,0,0.067413137222541,-0.0015222509752427,720,200,U,Arterial,0.0016815670961003,0.35
D004,TECO10,8103,361,273.6426592797784,708.4537871369897,3203.7200000000003,298,0.1412742382271468,247.02756892230576,607.6764235974201,498214.7101718239,53006,0,0.0718757320903836,-0.0005152495181328,720,200,U,Arterial,0.0016944688611323,0.35
D004,TECO15,8101,375,274.2746666666667,709.7937179168531,3203.72,299,0.0986666666666666,246.98677248677248,607.6499770611385,495864.3355479303,54441,0,0.0645459001489055,0.0114954221864662,720,200,U,Arterial,0.0016761287980159,0.35
D004,TECO15,8102,392,276.8673469387755,720.2960581426837,3203.7200000000007,301.45,0.125,249.01808785529715,613.1871982528231,519659.5005157745,55379,0,0.067413137222541,-0.0015222509752427,720,200,U,Arterial,0.0016815670961003,0.35
D004,TECO15,8103,361,273.6426592797784,708.4537871369897,3203.7200000000003,298,0.1412742382271468,247.02756892230576,607.6764235974201,498214.7101718239,53006,0,0.0718757320903836,-0.0005152495181328,720,200,U,Arterial,0.0016944688611323,0.35
D005,SP,8101,375,373.06666666666666,1003.0963389282792,3203.72,482,0.0986666666666666,236.98677248677248,578.6863631529501,594904.5723699199,88076,0,0.0945194297634321,0.0242912303006202,720,200,C,Balanced,0.0013849995966191,0.35
D005,SP,8102,392,340.1122448979592,913.9420909778142,3203.7200000000007,361,0.125,238.77777777777777,583.9838383188488,584267.0450926977,76961,0,0.0485971354171607,0.0042329017209201,720,200,C,Balanced,0.00145762124323,0.35
D005,SP,8103,361,345.3795013850416,926.6294472712418,3203.7200000000003,384,0.1412742382271468,237.02756892230576,579.2319598187086,565626.782432583,75100,0,0.0607166716042447,0.0035410438892261,720,200,C,Balanced,0.0014635554458517,0.35
D005,DTT,8101,375,363.3253333333333,970.4460590582024,3617.876426666666,411,0.0986666666666666,236.98677248677248,578.6863631529501,582660.7174186411,73007,0.7161824129305369,0.1574952304600217,0.1338626986143432,720,200,C,Balanced,0.0013697271114554,0.35
D005,DTT,8102,392,369.08673469387753,981.101953448848,3614.031428571428,430.45,0.125,238.77777777777777,583.9838383188488,610593.7111813428,72367,0.7481644640234949,0.1839220118192263,0.1420907994571074,720,200,C,Balanced,0.0013833611392272,0.35
D005,DTT,8103,361,360.9335180055402,958.819474497978,3634.414515235457,412,0.1412742382271468,237.02756892230576,579.2319598187086,577247.3822614348,67146,0.7612176319430718,0.1736708696427519,0.1524202875186684,720,200,C,Balanced,0.0014193955723967,0.35
D005,ECO,8101,375,360.144,963.2389471282248,3332.5790400000005,462.3,0.0986666666666666,238.14550264550263,581.8011070238584,581135.4236281029,80210,0.1419712070874861,0.0673901967925646,-0.0105974476602017,720,200,C,Balanced,0.0014077294129449,0.35
D005,ECO,8102,392,340.1122448979592,913.9420909778142,3203.7200000000007,361,0.125,238.77777777777777,583.9838383188488,584267.0450926977,76961,0,0.0485971354171607,0.0042329017209201,720,200,C,Balanced,0.00145762124323,0.35
D005,ECO,8103,361,345.3795013850416,926.6294472712418,3203.7200000000003,384,0.1412742382271468,237.02756892230576,579.2319598187086,565626.782432583,75100,0,0.0607166716042447,0.0035410438892261,720,200,C,Balanced,0.0014635554458517,0.35
D005,TECO05,8101,375,359.8,967.1249827822307,3597.5111733333333,404,0.0986666666666666,236.98677248677248,578.6863631529501,581415.3138151516,73194,0.6186473807662236,0.184953474766801,0.1364473364932154,720,200,C,Balanced,0.0013543870988681,0.35
D005,TECO05,8102,392,361.2959183673469,973.7932381814888,3569.4839030612243,418,0.125,238.77777777777777,583.9838383188488,607728.6947965381,72883,0.6274361400189215,0.1580907562211114,0.0992434504763069,720,200,C,Balanced,0.0013690759463756,0.35
D005,TECO05,8103,361,358.09972299168976,965.1906248274324,3590.824099722992,400,0.1412742382271468,237.04260651629076,579.2678937219974,579561.7051577801,68943,0.6590123958545011,0.1485362001471269,0.1083453995178102,720,200,C,Balanced,0.0013878140501035,0.35
D005,TECO10,8101,375,363.3093333333333,983.568035113881,3554.3667466666675,426.3,0.0986666666666666,236.98677248677248,578.6863631529501,587581.4584395206,76214,0.5202974276527331,0.1649945318096025,0.0843622465472751,720,200,C,Balanced,0.001337343442787,0.35
D005,TECO10,8102,392,354.7551020408163,966.1132861194895,3522.2215306122453,397.9,0.125,238.77777777777777,583.9838383188488,604718.1535882344,73597,0.5225137039937353,0.1146530007511523,0.0629362521500415,720,200,C,Balanced,0.0013599277248231,0.35
D005,TECO10,8103,361,352.224376731302,956.5968729924018,3526.9787257617736,393,0.1412742382271468,237.02756892230576,579.2319598187086,576445.0231179218,69890,0.5310710498409332,0.1149904837833269,0.0735461404968934,720,200,C,Balanced,0.0013809862942706,0.35
D005,TECO15,8101,375,359.49333333333334,972.5209970240974,3532.9532266666665,412.3,0.0986666666666666,237.03968253968253,578.825110074165,583491.2654920709,75750,0.4303618354558318,0.1096322064343141,0.0425234619748744,720,200,C,Balanced,0.001343499603975,0.35
D005,TECO15,8102,392,352.7525510204082,956.919046092281,3512.0932908163268,395.45,0.125,238.8682170542636,584.1728688893688,601187.16632836,73427,0.4880187025131502,0.1170919753799731,0.0549109936487651,720,200,C,Balanced,0.0013801513973207,0.35
D005,TECO15,8103,361,350.584487534626,951.7316000060532,3568.689529085873,390,0.1412742382271468,237.02756892230576,579.2319598187086,574688.65956985,68472,0.33236333402619,0.1022491095943836,0.0481321137971636,720,200,C,Balanced,0.0013734924798116,0.35
D006,SP,8101,375,280.992,725.5270943139828,3203.72,309,0.0986666666666666,246.98677248677248,607.6499770611385,501764.35169685393,54514,0,0.0700164233610255,0.0223011503524027,720,200,C,Arterial,0.0016562735718016,0.35
D006,SP,8102,392,282.5178571428572,734.6016724072263,3203.7200000000007,307,0.125,249.01808785529715,613.1871982528231,525267.3013074752,55623,0,0.0616660721356598,0.013591717981443,720,200,C,Arterial,0.0016691173629806,0.35
D006,SP,8103,361,279.77839335180056,723.3402381640799,3203.7200000000003,310,0.1412742382271468,247.02756892230576,607.6764235974201,503588.7189926035,53105,0,0.0684991390349334,0.0103665809433778,720,200,C,Arterial,0.0016750897095932,0.35
D006,DTT,8101,375,300.0133333333333,782.2380863958329,3326.956453333333,446.4000000000002,0.0986666666666666,246.98677248677248,607.6499770611385,523030.9737275477,58715,0.2519187358916478,0.1148886551791914,0.0489176136796516,720,200,C,Arterial,0.0015741703475166,0.35
D006,DTT,8102,392,302.01275510204084,794.7407701327141,3354.167959183674,423,0.125,249.01808785529715,613.1871982528231,548841.8276158664,59502,0.3246587030716723,0.1418380093283837,0.0721350394795486,720,200,C,Arterial,0.0015690926579033,0.35
D006,DTT,8103,361,301.7313019390582,786.4440544580344,3350.392243767313,433,0.1412742382271468,247.02756892230576,607.6764235974201,526369.1966747211,57210,0.3096833834065172,0.1174671715764973,0.0747364077868619,720,200,C,Arterial,0.0015897681175545,0.35
D006,ECO,8101,375,280.992,725.5270943139828,3203.72,309,0.0986666666666666,246.98677248677248,607.6499770611385,501764.35169685393,54514,0,0.0700164233610255,0.0223011503524027,720,200,C,Arterial,0.0016562735718016,0.35
D006,ECO,8102,392,282.5178571428572,734.6016724072263,3203.7200000000007,307,0.125,249.01808785529715,613.1871982528231,525267.3013074752,55623,0,0.0616660721356598,0.013591717981443,720,200,C,Arterial,0.0016691173629806,0.35
D006,ECO,8103,361,279.77839335180056,723.3402381640799,3203.7200000000003,310,0.1412742382271468,247.02756892230576,607.6764235974201,503588.7189926035,53105,0,0.0684991390349334,0.0103665809433778,720,200,C,Arterial,0.0016750897095932,0.35
D006,TECO05,8101,375,301.04,786.6210553187802,3309.0668,463.6,0.0986666666666666,251.52910052910053,620.0021270991977,529343.6997880392,61444,0.2033743730050159,0.1007868994847182,0.0197236163077295,720,200,C,Arterial,0.0015637223121737,0.35
D006,TECO05,8102,392,287.9030612244898,749.6119536820386,3273.711836734694,351,0.125,249.0904392764858,613.3702216211105,531222.1616107288,56059,0.1315439219165927,0.0974055011520273,0.0457864623211348,720,200,C,Arterial,0.0016339473943699,0.35
D006,TECO05,8103,361,281.5457063711912,729.0659720082876,3240.216952908588,319,0.1412742382271468,247.02756892230576,607.6764235974201,505655.7089103625,52970,0.0673242909987669,0.0880227850667383,0.0296636991988192,720,200,C,Arterial,0.0016548128390278,0.35
D006,TECO10,8101,375,301.04,786.6210553187802,3309.0668,463.6,0.0986666666666666,251.52910052910053,620.0021270991977,529343.6997880392,61444,0.2033743730050159,0.1007868994847182,0.0197236163077295,720,200,C,Arterial,0.0015637223121737,0.35
D006,TECO10,8102,392,282.5178571428572,734.6016724072263,3203.7200000000007,307,0.125,249.01808785529715,613.1871982528231,525267.3013074752,55623,0,0.0616660721356598,0.013591717981443,720,200,C,Arterial,0.0016691173629806,0.35
D006,TECO10,8103,361,279.77839335180056,723.3402381640799,3203.7200000000003,310,0.1412742382271468,247.02756892230576,607.6764235974201,503588.7189926035,53105,0,0.0684991390349334,0.0103665809433778,720,200,C,Arterial,0.0016750897095932,0.35
D006,TECO15,8101,375,287.8773333333333,748.1937455773505,3268.826746666666,374,0.0986666666666666,246.98677248677248,607.6454409015624,510262.63125229697,55986,0.1174277726001863,0.0822974833375558,0.0370364782221501,720,200,C,Arterial,0.0016177492999993,0.35
D006,TECO15,8102,392,282.5178571428572,734.6016724072263,3203.7200000000007,307,0.125,249.01808785529715,613.1871982528231,525267.3013074752,55623,0,0.0616660721356598,0.013591717981443,720,200,C,Arterial,0.0016691173629806,0.35
D006,TECO15,8103,361,279.77839335180056,723.3402381640799,3203.7200000000003,310,0.1412742382271468,247.02756892230576,607.6764235974201,503588.7189926035,53105,0,0.0684991390349334,0.0103665809433778,720,200,C,Arterial,0.0016750897095932,0.35
D007,SP,8101,375,336.71733333333333,906.0946823370504,3203.72,356,0.0986666666666666,236.98677248677248,578.6863631529501,558528.951148209,78535,0,0.0466653661994221,0.0150335875234159,720,200,L,Balanced,0.00145154017704,0.35
D007,SP,8102,392,337.4872448979592,910.7497573812284,3203.7200000000007,357,0.125,238.77777777777777,583.9838383188488,583015.6503228361,78516,0,0.0429209820352331,0.0041563172575406,720,200,L,Balanced,0.0014535983643061,0.35
D007,SP,8103,361,336.7091412742382,906.86264443067,3203.7200000000003,356,0.1412742382271468,237.02756892230576,579.2319598187086,558490.9666071367,75179,0,0.0432906112738029,0.005316134053717,720,200,L,Balanced,0.0014707610363548,0.35
D007,DTT,8101,375,366.0533333333333,978.8225559315874,3626.485413333333,416,0.0986666666666666,236.98677248677248,578.6863631529501,585801.9037461604,72225,0.7137917787168652,0.1679903972631142,0.130088418937268,720,200,L,Balanced,0.0013640656023248,0.35
D007,DTT,8102,392,374.0841836734694,993.4099273669656,3629.605918367347,441.45,0.125,238.77777777777777,583.9838383188488,615418.436957245,73377,0.7839506172839507,0.1748931947296737,0.1346846392172591,720,200,L,Balanced,0.0013817550534635,0.35
D007,DTT,8103,361,362.5263157894737,964.1334523475002,3634.414515235457,412,0.1412742382271468,237.02756892230576,579.2319598187086,579165.7282651123,67530,0.7612176319430718,0.1656254588257952,0.1436140226910689,720,200,L,Balanced,0.0014161459957551,0.35
D007,ECO,8101,375,336.71733333333333,906.0946823370504,3203.72,356,0.0986666666666666,236.98677248677248,578.6863631529501,558528.951148209,78535,0,0.0466653661994221,0.0150335875234159,720,200,L,Balanced,0.00145154017704,0.35
D007,ECO,8102,392,337.4872448979592,910.7497573812284,3203.7200000000007,357,0.125,238.77777777777777,583.9838383188488,583015.6503228361,78516,0,0.0429209820352331,0.0041563172575406,720,200,L,Balanced,0.0014535983643061,0.35
D007,ECO,8103,361,336.7091412742382,906.86264443067,3203.7200000000003,356,0.1412742382271468,237.02756892230576,579.2319598187086,558490.9666071367,75179,0,0.0432906112738029,0.005316134053717,720,200,L,Balanced,0.0014707610363548,0.35
D007,TECO05,8101,375,361.6933333333333,972.7898663951304,3594.5122933333328,409.3,0.0986666666666666,237.01322751322752,578.7358063138372,583558.3346848043,72571,0.6375537319265338,0.16971925956525,0.1317161113219786,720,200,L,Balanced,0.0013583861984465,0.35
D007,TECO05,8102,392,363.8341836734694,979.0617599446832,3585.058392857143,425.45,0.125,238.77777777777777,583.9838383188488,609793.9553277104,72946,0.6761459307764266,0.1545077128902119,0.1029207536784137,720,200,L,Balanced,0.0013723150822311,0.35
D007,TECO05,8103,361,358.8254847645429,965.4853035256388,3588.6929916897507,398,0.1412742382271468,237.04260651629076,579.2678937219974,579668.0841678326,68843,0.693227899432279,0.1488670358920407,0.1241598971275882,720,200,L,Balanced,0.0013942841078094,0.35
D007,TECO10,8101,375,354.704,961.1568436248546,3491.487466666667,418.3,0.0986666666666666,236.98677248677248,578.6863631529501,579177.2616311356,75161,0.4159567837107833,0.1224925168631744,0.0758427234552375,720,200,L,Balanced,0.0013580685368547,0.35
D007,TECO10,8102,392,355.5994897959184,966.0293294610184,3455.0001020408163,426.45,0.125,238.77777777777777,583.9838383188488,604685.2425781138,76405,0.388663967611336,0.1234903550158237,0.0559051579464155,720,200,L,Balanced,0.0013636331732248,0.35
D007,TECO10,8103,361,350.0720221606648,950.970932639712,3490.481772853186,387,0.1412742382271468,237.02756892230576,579.2319598187086,574414.0586506007,70767,0.4096307492982077,0.1077198498668714,0.0624878225876311,720,200,L,Balanced,0.0013898255382661,0.35
D007,TECO15,8101,375,353.1546666666667,955.4824376900108,3444.6416000000004,418.3,0.0986666666666666,236.98677248677248,578.6863631529501,577049.3594055693,76458,0.3611997447351627,0.1114214223004485,0.0626168520740713,720,200,L,Balanced,0.0013731084974083,0.35
D007,TECO15,8102,392,342.4923469387755,923.451331858312,3401.3136224489795,381,0.125,238.77777777777777,583.9538391352721,587983.0578338086,74100,0.1529315293152931,0.0782120135158684,0.0330450042191996,720,200,L,Balanced,0.0014234395500316,0.35
D007,TECO15,8103,361,344.2770083102493,931.5886270352972,3424.291274238227,380,0.1412742382271468,237.02756892230576,579.2319598187086,567417.0463274071,71207,0.3634743875278396,0.1008758235692762,0.0640291005257613,720,200,L,Balanced,0.0014127815937682,0.35
D008,SP,8101,375,274.2746666666667,709.7937179168531,3203.72,299,0.0986666666666666,246.98677248677248,607.6499770611385,495864.3355479303,54441,0,0.0645459001489055,0.0114954221864662,720,200,L,Arterial,0.0016761287980159,0.35
D008,SP,8102,392,276.8673469387755,720.2960581426837,3203.7200000000007,301.45,0.125,249.01808785529715,613.1871982528231,519659.5005157745,55379,0,0.067413137222541,-0.0015222509752427,720,200,L,Arterial,0.0016815670961003,0.35
D008,SP,8103,361,273.6426592797784,708.4537871369897,3203.7200000000003,298,0.1412742382271468,247.02756892230576,607.6764235974201,498214.7101718239,53006,0,0.0718757320903836,-0.0005152495181328,720,200,L,Arterial,0.0016944688611323,0.35
D008,DTT,8101,375,275.504,713.2450406211472,3222.123733333333,304,0.0986666666666666,246.98677248677248,607.6499770611385,497158.5815620406,54372,0.0343007915567282,0.075442077432599,0.0214519670405914,720,200,L,Arterial,0.0016676785800951,0.35
D008,DTT,8102,392,281.38520408163265,733.567706600765,3261.33836734694,342.9,0.125,249.01808785529715,613.1871982528231,524861.9867113424,55402,0.0933572710951526,0.0990941169129265,0.0205576153753082,720,200,L,Arterial,0.0016508978017588,0.35
D008,DTT,8103,361,284.1745152354571,737.0915076303316,3268.906121883657,374,0.1412742382271468,247.02756892230576,607.6764235974201,508552.9272699204,54278,0.1322533849129593,0.1026671470341774,0.0328176583755343,720,200,L,Arterial,0.001659035756957,0.35
D008,ECO,8101,375,274.2746666666667,709.7937179168531,3203.72,299,0.0986666666666666,246.98677248677248,607.6499770611385,495864.3355479303,54441,0,0.0645459001489055,0.0114954221864662,720,200,L,Arterial,0.0016761287980159,0.35
D008,ECO,8102,392,276.8673469387755,720.2960581426837,3203.7200000000007,301.45,0.125,249.01808785529715,613.1871982528231,519659.5005157745,55379,0,0.067413137222541,-0.0015222509752427,720,200,L,Arterial,0.0016815670961003,0.35
D008,ECO,8103,361,273.6426592797784,708.4537871369897,3203.7200000000003,298,0.1412742382271468,247.02756892230576,607.6764235974201,498214.7101718239,53006,0,0.0718757320903836,-0.0005152495181328,720,200,L,Arterial,0.0016944688611323,0.35
D008,TECO05,8101,375,274.2746666666667,709.7937179168531,3203.72,299,0.0986666666666666,246.98677248677248,607.6499770611385,495864.3355479303,54441,0,0.0645459001489055,0.0114954221864662,720,200,L,Arterial,0.0016761287980159,0.35
D008,TECO05,8102,392,276.8673469387755,720.2960581426837,3203.7200000000007,301.45,0.125,249.01808785529715,613.1871982528231,519659.5005157745,55379,0,0.067413137222541,-0.0015222509752427,720,200,L,Arterial,0.0016815670961003,0.35
D008,TECO05,8103,361,273.6426592797784,708.4537871369897,3203.7200000000003,298,0.1412742382271468,247.02756892230576,607.6764235974201,498214.7101718239,53006,0,0.0718757320903836,-0.0005152495181328,720,200,L,Arterial,0.0016944688611323,0.35
D008,TECO10,8101,375,274.2746666666667,709.7937179168531,3203.72,299,0.0986666666666666,246.98677248677248,607.6499770611385,495864.3355479303,54441,0,0.0645459001489055,0.0114954221864662,720,200,L,Arterial,0.0016761287980159,0.35
D008,TECO10,8102,392,276.8673469387755,720.2960581426837,3203.7200000000007,301.45,0.125,249.01808785529715,613.1871982528231,519659.5005157745,55379,0,0.067413137222541,-0.0015222509752427,720,200,L,Arterial,0.0016815670961003,0.35
D008,TECO10,8103,361,273.6426592797784,708.4537871369897,3203.7200000000003,298,0.1412742382271468,247.02756892230576,607.6764235974201,498214.7101718239,53006,0,0.0718757320903836,-0.0005152495181328,720,200,L,Arterial,0.0016944688611323,0.35
D008,TECO15,8101,375,274.2746666666667,709.7937179168531,3203.72,299,0.0986666666666666,246.98677248677248,607.6499770611385,495864.3355479303,54441,0,0.0645459001489055,0.0114954221864662,720,200,L,Arterial,0.0016761287980159,0.35
D008,TECO15,8102,392,276.8673469387755,720.2960581426837,3203.7200000000007,301.45,0.125,249.01808785529715,613.1871982528231,519659.5005157745,55379,0,0.067413137222541,-0.0015222509752427,720,200,L,Arterial,0.0016815670961003,0.35
D008,TECO15,8103,361,273.6426592797784,708.4537871369897,3203.7200000000003,298,0.1412742382271468,247.02756892230576,607.6764235974201,498214.7101718239,53006,0,0.0718757320903836,-0.0005152495181328,720,200,L,Arterial,0.0016944688611323,0.35
D009,SP,8101,611,693.9803600654665,1956.0112350736035,3203.7200000000003,847,32.88216039279869,236.98677248677248,578.6863631529501,1413866.309901787,295444,0,0.0405537368019663,-0.0309304795097078,1200,200,None,Balanced,0.0008347135490192,1
D009,SP,8102,654,648.5045871559633,1832.72074825944,3203.7200000000003,886.0500000000001,26.92201834862385,238.77777777777777,583.9838383188488,1424601.1147910678,274268,0,0.065358043871369,-0.0581286491197569,1200,200,None,Balanced,0.0008827030012748,1
D009,SP,8103,597,581.8140703517588,1703.1246655742195,3203.7200000000003,706.1999999999999,0.52428810720268,237.02756892230576,579.2319598187086,1247878.9773154738,238130,0,0.0653574950155082,-0.0566849351687957,1200,200,None,Balanced,0.0009452630134992,1
D009,DTT,8101,611,473.29296235679215,1266.483031399431,3631.1558101472974,673,0.3306055646481178,238.3439153439153,582.3611470629736,993953.6457748564,163869,0.6727588201272412,0.2580365443207865,0.0524658325820398,1200,200,None,Balanced,0.0010881745228694,1
D009,DTT,8102,654,448.039755351682,1226.9022965205509,3505.859571865444,585.8000000000002,0.6100917431192661,238.77777777777777,583.9838383188488,1028395.8473538348,152190,0.6096001859600186,0.2145295385630147,0.0231119879484865,1200,200,None,Balanced,0.0011410979481673,1
D009,DTT,8103,597,427.47738693467335,1151.0541731922606,3562.8636850921266,600,0.4304857621440536,237.02756892230576,579.2319598187086,918292.8933634444,132552,0.6155857089505788,0.2452438372509436,0.1017409304272655,1200,200,None,Balanced,0.0011764592768946,1
D009,ECO,8101,611,693.9803600654665,1956.0112350736035,3203.7200000000003,847,32.88216039279869,236.98677248677248,578.6863631529501,1413866.309901787,295444,0,0.0405537368019663,-0.0309304795097078,1200,200,None,Balanced,0.0008347135490192,1
D009,ECO,8102,654,648.5045871559633,1832.72074825944,3203.7200000000003,886.0500000000001,26.92201834862385,238.77777777777777,583.9838383188488,1424601.1147910678,274268,0,0.065358043871369,-0.0581286491197569,1200,200,None,Balanced,0.0008827030012748,1
D009,ECO,8103,597,581.8140703517588,1703.1246655742195,3203.7200000000003,706.1999999999999,0.52428810720268,237.02756892230576,579.2319598187086,1247878.9773154738,238130,0,0.0653574950155082,-0.0566849351687957,1200,200,None,Balanced,0.0009452630134992,1
D009,TECO05,8101,611,402.42062193126026,1083.4320007046983,3540.5887234042552,536,0.3306055646481178,237.0873015873016,578.832435784851,880775.6131572444,135463,0.5662591687041565,0.2104252513366214,0.1152425455753927,1200,200,None,Balanced,0.0011800351066903,1
D009,TECO05,8102,654,448.039755351682,1226.9022965205509,3505.859571865444,585.8000000000002,0.6100917431192661,238.77777777777777,583.9838383188488,1028395.8473538348,152190,0.6096001859600186,0.2145295385630147,0.0231119879484865,1200,200,None,Balanced,0.0011410979481673,1
D009,TECO05,8103,597,421.92964824120605,1143.9233705488791,3512.9803517587934,579.1999999999999,0.4304857621440536,237.03508771929825,579.2403816633088,914039.1645013412,133002,0.5873440285204992,0.2275611723489098,0.075811110516014,1200,200,None,Balanced,0.0011851588786644,1
D009,TECO10,8101,611,385.33878887070375,1059.9845685489245,3437.6803927986903,461,0.3306055646481178,236.98677248677248,578.6730668716593,866388.9906608802,136423,0.269828825297269,0.1667472830119356,0.0961533554607294,1200,200,None,Balanced,0.0011713292885091,1
D009,TECO10,8102,654,477.5428134556575,1320.6221067915728,3492.47749235474,715.7,0.5886850152905199,238.77777777777777,583.9838383188488,1089688.6032710832,171467,0.3917599428435341,0.2107302480759666,0.0312411172460848,1200,200,None,Balanced,0.0010505061926537,1
D009,TECO10,8103,597,437.4572864321608,1195.5622011700543,3538.2505025125624,650.1999999999999,0.4304857621440536,237.02756892230576,579.2319598187086,944864.1860661872,141018,0.3991116751269035,0.2250943016426989,0.0638825231051993,1200,200,None,Balanced,0.0011279829991453,1
D009,TECO15,8101,611,693.9803600654665,1956.0112350736035,3203.7200000000003,847,32.88216039279869,236.98677248677248,578.6863631529501,1413866.309901787,295444,0,0.0405537368019663,-0.0309304795097078,1200,200,None,Balanced,0.0008347135490192,1
D009,TECO15,8102,654,510.282874617737,1384.9900746707249,3620.8317584097854,760.35,0.5871559633027523,238.77777777777777,583.9125899543582,1131757.6811469905,176275,0.1615546451112833,0.2398347764254209,-0.0528561111374599,1200,200,None,Balanced,0.0010086074673445,1
D009,TECO15,8103,597,581.8140703517588,1703.1246655742195,3203.7200000000003,706.1999999999999,0.52428810720268,237.02756892230576,579.2319598187086,1247878.9773154738,238130,0,0.0653574950155082,-0.0566849351687957,1200,200,None,Balanced,0.0009452630134992,1
D010,SP,8101,611,299.76432078559736,797.3701565493983,3203.7200000000003,317,0.3322422258592471,246.98677248677248,607.6499770611385,716884.8569807928,86065,0,0.0555224338877393,0.0152915337997039,1200,200,None,Arterial,0.0015196726212081,1
D010,SP,8102,654,310.23241590214064,833.6875137584362,3203.7200000000003,336.35,0.6146788990825688,249.01808785529715,613.1871982528231,782535.0797218598,88726,0,0.0611521997474209,-0.0221331498644101,1200,200,None,Arterial,0.0015117763495211,1
D010,SP,8103,597,300.214405360134,798.5743804806762,3203.7200000000003,323,0.4304857621440536,247.02756892230576,607.6764235974201,719211.7981623342,80078,0,0.0586650321025394,-0.0069894721701779,1200,200,None,Arterial,0.0015595037650729,1
D010,DTT,8101,611,370.9312602291326,982.1535501561724,3432.191653027823,632,0.3306055646481178,246.98677248677248,607.6499770611385,829787.5104745318,111661,0.5171068036945492,0.1795988087777699,0.0075233067648163,1200,200,None,Arterial,0.0013252969394142,1
D010,DTT,8102,654,364.4235474006116,977.4701898180692,3378.331896024465,607.7,0.6146788990825688,249.01808785529715,613.1871982528231,876568.9498648597,110259,0.4344818913480885,0.188336150178856,0.0054678595302152,1200,200,None,Arterial,0.001340099642715,1
