seed,rotation,factor,criterion,active_alternatives,re,sre,base_iqr
29002,4,h_D,C2,6,0.0373899524861801,0.3631525024814423,0.10295936894370605
29002,4,h_D,C3,5,0.02706150664239402,0.2993387695913303,0.09040428234217762
29002,4,h_D,C4,6,0.022288527003530005,0.19660832317730656,0.11336512434030077
29002,4,h_D,C6,6,0.019482927965173723,0.4552593018138078,0.04279523314975913
29002,4,h_D,C7,6,0.02204864363529275,0.3139542790239644,0.07022883619718336
29002,4,h_E,C6,6,0.013564503460914193,0.31696295269917407,0.04279523314975913
29002,4,h_I,C2,6,0.026547626380879125,0.25784565943810733,0.10295936894370605
29002,4,h_I,C4,6,0.02362877294905789,0.20843070641302636,0.11336512434030077
29002,4,h_I,C5,5,0.051175436820310005,0.44817473624308335,0.11418634894249155
29002,4,h_T,C3,5,0.018164969252514474,0.2009304070747407,0.09040428234217762
29002,4,h_T,C7,6,0.03334383287019969,0.47478834443595985,0.07022883619718336
29002,5,h_D,C1,6,0.0559573205004968,0.4602793568986782,0.12157251821387781
29002,5,h_D,C2,6,0.03730237222082414,0.37944691671524666,0.09830722184636434
29002,5,h_D,C3,5,0.026741593712826476,0.30514181078083025,0.08763660949671898
29002,5,h_D,C4,6,0.02251167573274354,0.18320046824956393,0.12288001197624626
29002,5,h_D,C6,6,0.01948572203733375,0.37253843947790566,0.052305265637203766
29002,5,h_D,C7,6,0.021968452401898503,0.33107826783382704,0.06635425679040252
29002,5,h_E,C6,6,0.0135019114834374,0.2581367538945372,0.052305265637203766
29002,5,h_I,C2,6,0.02666195133523637,0.2712105055377596,0.09830722184636434
29002,5,h_I,C4,6,0.024272701104922904,0.19753172801950483,0.12288001197624626
29002,5,h_I,C5,5,0.051466954924070024,0.44726440360228603,0.11507053659782843
29002,5,h_T,C3,5,0.017883461356393147,0.20406382057556233,0.08763660949671898
29002,5,h_T,C7,6,0.03324196802436756,0.5009771736102799,0.06635425679040252
29003,0,h_D,C1,6,0.06106652433496482,0.6036035695993721,0.10116991914890877
29003,0,h_D,C2,6,0.04705532242667351,0.3943598080049352,0.11932078642682137
29003,0,h_D,C3,5,0.04031205725099497,0.42299347644899477,0.09530184150590056
29003,0,h_D,C4,6,0.030573816362607465,0.3959557344295354,0.07721523822924314
29003,0,h_D,C6,6,0.027981044121439688,0.504112627242873,0.05550554104143632
29003,0,h_D,C7,6,0.02372410715046437,0.31175365345175055,0.07609889054219006
29003,0,h_E,C6,6,0.018060267289386277,0.3253777361719336,0.05550554104143632
29003,0,h_I,C2,6,0.0311037990152552,0.2606737681373754,0.11932078642682137
29003,0,h_I,C4,6,0.030827226012988096,0.39923759505949297,0.07721523822924314
29003,0,h_I,C5,5,0.06570249724010047,0.49287932872572204,0.1333034140617607
29003,0,h_T,C3,5,0.026084154192747892,0.2737004215271035,0.09530184150590056
29003,0,h_T,C7,6,0.034777966864212195,0.4570101694777521,0.07609889054219006
29003,1,h_D,C1,6,0.061665742489860786,0.6318378156199748,0.09759742289043116
29003,1,h_D,C2,6,0.04726013432298162,0.414005036522083,0.1141535250865161
29003,1,h_D,C3,5,0.040630440806900404,0.42983454074303074,0.09452576969788193
29003,1,h_D,C4,6,0.030668342452655168,0.40994555142781414,0.0748107702240684
29003,1,h_D,C6,6,0.028014201686263576,0.4901612010916497,0.05715303786465008
29003,1,h_D,C7,6,0.023737153430669858,0.3049016865962251,0.07785182724095446
29003,1,h_E,C6,6,0.017931183835493858,0.3137398204036814,0.05715303786465008
29003,1,h_I,C2,6,0.03111054056366784,0.2725324560920643,0.1141535250865161
29003,1,h_I,C4,6,0.03082150463878013,0.41199287944842095,0.0748107702240684
29003,1,h_I,C5,5,0.06610380675548538,0.520711758231399,0.12694894192419753
29003,1,h_T,C3,5,0.02573322708191558,0.272235044093166,0.09452576969788193
29003,1,h_T,C7,6,0.034480931031170683,0.442904582367835,0.07785182724095446
29003,2,h_D,C1,6,0.061508498609663106,0.6111120360842566,0.10065011810792016
29003,2,h_D,C2,6,0.04725146793486496,0.3761757387001751,0.12561008877861157
29003,2,h_D,C3,5,0.04052383278279336,0.43615055333788516,0.09291248737901625
29003,2,h_D,C4,6,0.03072042300417476,0.42217357701313984,0.07276728027627469
29003,2,h_D,C6,6,0.027875277867961696,0.5142253834644227,0.0542082883572317
29003,2,h_D,C7,6,0.023652686078861167,0.3076793648115221,0.07687446343059966
29003,2,h_E,C6,6,0.017857911490240783,0.32943138459248184,0.0542082883572317
29003,2,h_I,C2,6,0.03084491639498983,0.2455608199521982,0.12561008877861157
29003,2,h_I,C4,6,0.030897200393021164,0.4246029297135954,0.07276728027627469
29003,2,h_I,C5,5,0.0656101793722302,0.4691693117831995,0.1398432883906932
29003,2,h_T,C3,5,0.025767308172385657,0.27732879507354274,0.09291248737901625
29003,2,h_T,C7,6,0.03465367361390636,0.450782640515469,0.07687446343059966
29003,3,h_D,C1,6,0.06134898146275061,0.572590211824698,0.10714290987733542
29003,3,h_D,C2,6,0.04710594985205662,0.3569666710674901,0.13196175909317187
29003,3,h_D,C3,5,0.040666281547480435,0.4091195264580682,0.09939951265376554
29003,3,h_D,C4,6,0.030738676411343653,0.414547680167435,0.07414991780562809
29003,3,h_D,C6,6,0.027997992209792506,0.4845194405272932,0.05778507499892741
29003,3,h_D,C7,6,0.02360790870754523,0.32407531273965673,0.07284698272029864
29003,3,h_E,C6,6,0.018038484117043306,0.3121651069426831,0.05778507499892741
29003,3,h_I,C2,6,0.03084362431312245,0.2337315334748722,0.13196175909317187
29003,3,h_I,C4,6,0.030939897470255773,0.417261385925503,0.07414991780562809
29003,3,h_I,C5,5,0.06532007324871913,0.4806830847561155,0.135890101648532
29003,3,h_T,C3,5,0.02574388220238176,0.2589940485100307,0.09939951265376554
29003,3,h_T,C7,6,0.03465825209736827,0.4757678465553667,0.07284698272029864
29003,4,h_D,C1,6,0.06156867146309239,0.5762053270961576,0.10685196503266892
29003,4,h_D,C2,6,0.046642145184356915,0.36097815018693363,0.1292104388031302
29003,4,h_D,C3,5,0.0405963763955155,0.3737072217790593,0.10863150088959991
29003,4,h_D,C4,6,0.030723769333385074,0.42462265221089157,0.07235546472377383
29003,4,h_D,C6,6,0.028069496531784685,0.45644050209181225,0.061496506998588205
29003,4,h_D,C7,6,0.023639591727941715,0.3223529807361411,0.0733344908852241
29003,4,h_E,C6,6,0.018023376026190596,0.2930796707902659,0.061496506998588205
29003,4,h_I,C2,6,0.030783981870689075,0.23824686422862812,0.1292104388031302
29003,4,h_I,C4,6,0.03077957507911812,0.42539392423499256,0.07235546472377383
29003,4,h_I,C5,5,0.06557886339237162,0.4958232128276956,0.13226259218054243
29003,4,h_T,C3,5,0.0260488624789139,0.23979105752342555,0.10863150088959991
29003,4,h_T,C7,6,0.0343610587327729,0.46855249579741237,0.0733344908852241
29003,5,h_D,C1,6,0.06143227904229422,0.5936099552130956,0.10348930051155812
29003,5,h_D,C2,6,0.046749759440618724,0.37448195191534006,0.1248384847417508
29003,5,h_D,C3,5,0.040583153160378235,0.398776758741376,0.10176910331501889
29003,5,h_D,C4,6,0.030592435135372423,0.413270435760268,0.07402522050405116
29003,5,h_D,C6,6,0.028031743368859274,0.4816915936989442,0.0581943794225675
29003,5,h_D,C7,6,0.02363528527122492,0.33724993154819743,0.07008240198118432
29003,5,h_E,C6,6,0.01809847706359259,0.31100043067497835,0.0581943794225675
29003,5,h_I,C2,6,0.030903264399537625,0.24754597481072146,0.1248384847417508
29003,5,h_I,C4,6,0.03084532968177034,0.41668676528515824,0.07402522050405116
29003,5,h_I,C5,5,0.06567346454321837,0.49742948782512497,0.1320256763021032
29003,5,h_T,C3,5,0.02604712329966225,0.2559433310400635,0.10176910331501889
29003,5,h_T,C7,6,0.034566250394152696,0.49322296919759967,0.07008240198118432
29004,0,h_D,C1,6,0.05833209207315965,0.5371951193120637,0.10858641483437712
29004,0,h_D,C2,6,0.037354141857120694,0.45983789004935754,0.08123328387021647
29004,0,h_D,C3,5,0.039298110712952486,0.5015484386486609,0.07835357003270348
29004,0,h_D,C4,6,0.03548957451911414,0.2966609930612016,0.11963006714366364
29004,0,h_D,C6,6,0.02849140088731631,0.42806758979880766,0.06655818278669319
29004,0,h_D,C7,6,0.025466681022391614,0.3303956815232701,0.07707933985289567
29004,0,h_E,C6,6,0.018173038760591287,0.27303988780101635,0.06655818278669319
29004,0,h_I,C2,6,0.02383613501258662,0.293428184565028,0.08123328387021647
29004,0,h_I,C4,6,0.03327641886706738,0.2781609979941547,0.11963006714366364
29004,0,h_I,C5,5,0.060542274758468684,0.3771588781591368,0.16052193986149937
29004,0,h_T,C3,5,0.025685867997798584,0.3278200085426855,0.07835357003270348
29004,0,h_T,C7,6,0.0380587488809306,0.49376070102664577,0.07707933985289567
29004,1,h_D,C1,6,0.05912487622624531,0.5566224952474352,0.1062207811048059
29004,1,h_D,C2,6,0.03745631451359816,0.47319606595052843,0.0791560141944226
29004,1,h_D,C3,5,0.03935084867350829,0.48934003819420946,0.08041616381572556
29004,1,h_D,C4,6,0.035335840113548345,0.3006812536278273,0.11751926562400569
29004,1,h_D,C6,6,0.028410296262092967,0.442656589365809,0.06418134722077343
29004,1,h_D,C7,6,0.02549320638172749,0.32973057477307255,0.07731526383000034
29004,1,h_E,C6,6,0.018042356895952825,0.28111527222401433,0.06418134722077343
29004,1,h_I,C2,6,0.02389949417227709,0.301928974256755,0.0791560141944226
29004,1,h_I,C4,6,0.03341907799145285,0.28437105876827357,0.11751926562400569
29004,1,h_I,C5,5,0.06072733984523843,0.3964439266580362,0.15318014922504805
29004,1,h_T,C3,5,0.02594090886354449,0.32258326724793485,0.08041616381572556
29004,1,h_T,C7,6,0.038010128183383826,0.49162515006698165,0.07731526383000034
29004,2,h_D,C1,6,0.058978275359937965,0.5178095575332633,0.11389954955713902
29004,2,h_D,C2,6,0.037282878678846915,0.4242600315438032,0.0878774240004584
29004,2,h_D,C3,5,0.03945482658204455,0.49781456070487207,0.07925607183060564
29004,2,h_D,C4,6,0.03521422230253455,0.3155018877752259,0.1116133489740221
29004,2,h_D,C6,6,0.028475057052487956,0.4396328762895242,0.06477008110125007
29004,2,h_D,C7,6,0.025695406947862147,0.33128846343751683,0.07756203364557299
29004,2,h_E,C6,6,0.01812804333143212,0.2798829802731614,0.06477008110125007
29004,2,h_I,C2,6,0.02386193988652419,0.2715366336424265,0.0878774240004584
29004,2,h_I,C4,6,0.03354212131032796,0.3005206959414356,0.1116133489740221
29004,2,h_I,C5,5,0.05964236489982934,0.3737358274218749,0.15958428527145457
29004,2,h_T,C3,5,0.025683418746521462,0.3240561657041329,0.07925607183060564
29004,2,h_T,C7,6,0.03821230099569669,0.49266760035997414,0.07756203364557299
