seed,kappa,factor,criterion,pathway,active_alternatives,RE,base_IQR,SRE
21003,0.1,h_D,C2,h_D->C2,6,0.03642740162306225,0.12860333332181456,0.28325394592707603
21003,0.1,h_D,C3,h_D->C3,5,0.03364018498341828,0.10124479999209626,0.33226580511504944
21003,0.1,h_D,C4,h_D->C4,6,0.03098665688616164,0.13432125881087298,0.2306906379544937
21003,0.1,h_D,C6,h_D->C6,6,0.02437173070728304,0.058683645959256944,0.41530702989702806
21003,0.1,h_D,C7,h_D->C7,6,0.01829317063182993,0.10325178550730252,0.17717050162158182
21003,0.1,h_E,C6,h_E->C6,6,0.01733151238495577,0.058683645959256944,0.29533802989496266
21003,0.1,h_I,C2,h_I->C2,6,0.025424692061641413,0.12860333332181456,0.1976985464118682
21003,0.1,h_I,C4,h_I->C4,6,0.032184856574126224,0.13432125881087298,0.23961104041768647
21003,0.1,h_I,C5,h_I->C5,5,0.05789458661005008,0.11633234190006508,0.4976654442260482
21003,0.1,h_T,C3,h_T->C3,5,0.023945532664576816,0.10124479999209626,0.23651123481116684
21003,0.1,h_T,C7,h_T->C7,6,0.029547614336750842,0.10325178550730252,0.2861704927550614
21003,0.2,h_D,C1,h_D->C1,6,0.03894788941665538,0.10054344169545798,0.387373743722038
21003,0.2,h_D,C2,h_D->C2,6,0.036314152704815576,0.12907413233782233,0.28134338032573525
21003,0.2,h_D,C3,h_D->C3,5,0.033521280548560246,0.1051520223337074,0.3187887384786504
21003,0.2,h_D,C4,h_D->C4,6,0.03104113358492149,0.13089492759160226,0.23714542767871039
21003,0.2,h_D,C6,h_D->C6,6,0.02439732846799652,0.05840492221483427,0.4177272658259292
21003,0.2,h_D,C7,h_D->C7,6,0.018258165799235497,0.10294789942466438,0.17735345646774633
21003,0.2,h_E,C6,h_E->C6,6,0.01731543975552111,0.05840492221483427,0.2964722680655619
21003,0.2,h_I,C2,h_I->C2,6,0.02516687301410396,0.12907413233782233,0.1949799898560649
21003,0.2,h_I,C4,h_I->C4,6,0.03218169008269847,0.13089492759160226,0.24585895477066042
21003,0.2,h_I,C5,h_I->C5,5,0.05795749512440816,0.11719098083208583,0.49455593521276653
21003,0.2,h_T,C3,h_T->C3,5,0.023807031269564266,0.1051520223337074,0.22640583358239708
21003,0.2,h_T,C7,h_T->C7,6,0.02940716969779513,0.10294789942466438,0.2856509929960171
21003,0.3,h_D,C1,h_D->C1,6,0.038877741938347,0.10157291996401516,0.3827569587616235
21003,0.3,h_D,C2,h_D->C2,6,0.036222227478449984,0.1300944907962628,0.27843014147999645
21003,0.3,h_D,C3,h_D->C3,5,0.03339573417851849,0.10861442028402286,0.30747053743768415
21003,0.3,h_D,C4,h_D->C4,6,0.031025507528394548,0.12820293353201223,0.24200310143765535
21003,0.3,h_D,C6,h_D->C6,6,0.024424508396576117,0.05801960629249048,0.4209699092583541
21003,0.3,h_D,C7,h_D->C7,6,0.018194536402249606,0.10179558454804238,0.1787360078814024
21003,0.3,h_E,C6,h_E->C6,6,0.017345384712497292,0.05801960629249048,0.2989572977237414
21003,0.3,h_I,C2,h_I->C2,6,0.025025378739332155,0.1300944907962628,0.19236309382486694
21003,0.3,h_I,C4,h_I->C4,6,0.0321489724479736,0.12820293353201223,0.25076627782230304
21003,0.3,h_I,C5,h_I->C5,5,0.05787400714295756,0.11875346381233351,0.48734584478250415
21003,0.3,h_T,C3,h_T->C3,5,0.02377586934845337,0.10861442028402286,0.21890159047078103
21003,0.3,h_T,C7,h_T->C7,6,0.029449513166820113,0.10179558454804238,0.2893004966500499
21003,0.4,h_D,C1,h_D->C1,6,0.03880539926304594,0.10255578560461048,0.3783833260492621
21003,0.4,h_D,C2,h_D->C2,6,0.03627137665195113,0.13119546366263332,0.2764682225975879
21003,0.4,h_D,C3,h_D->C3,5,0.0332602063376881,0.11246499925702765,0.2957382879750832
21003,0.4,h_D,C4,h_D->C4,6,0.030844670680391158,0.12615428314612578,0.24449959138065064
21003,0.4,h_D,C6,h_D->C6,6,0.024337872590333376,0.057711844913971036,0.42171364693315994
21003,0.4,h_D,C7,h_D->C7,6,0.018100876510358292,0.10102293240539936,0.1791759165883377
21003,0.4,h_E,C6,h_E->C6,6,0.01729321310620842,0.057711844913971036,0.299647552970922
21003,0.4,h_I,C2,h_I->C2,6,0.025103450164571398,0.13119546366263332,0.19134388845130426
21003,0.4,h_I,C4,h_I->C4,6,0.03201763646498444,0.12615428314612578,0.25379745868512676
21003,0.4,h_I,C5,h_I->C5,5,0.05764241259791103,0.11909271424621666,0.48401292188416306
21003,0.4,h_T,C3,h_T->C3,5,0.023652922389017533,0.11246499925702765,0.2103136313080908
21003,0.4,h_T,C7,h_T->C7,6,0.0293266548394844,0.10102293240539936,0.29029700624317534
21003,0.5,h_D,C1,h_D->C1,6,0.03890999608964542,0.10414080420347173,0.3736287268653016
21003,0.5,h_D,C2,h_D->C2,6,0.036098542987968246,0.13343115591682403,0.27054058506545636
21003,0.5,h_D,C3,h_D->C3,5,0.03309879343091684,0.11733834814854041,0.2820799333968336
21003,0.5,h_D,C4,h_D->C4,6,0.030533295647865895,0.12379957819424063,0.2466348924041788
21003,0.5,h_D,C6,h_D->C6,6,0.02418200205742176,0.05775653596645142,0.41868858047597385
21003,0.5,h_D,C7,h_D->C7,6,0.018044671334084994,0.09982978304143125,0.18075438796070867
21003,0.5,h_E,C6,h_E->C6,6,0.0172081199772703,0.05775653596645142,0.2979423832995785
21003,0.5,h_I,C2,h_I->C2,6,0.02475488986102612,0.13343115591682403,0.1855255595347751
21003,0.5,h_I,C4,h_I->C4,6,0.03176605206362844,0.12379957819424063,0.25659257104681843
21003,0.5,h_I,C5,h_I->C5,5,0.057707674967254555,0.12112539335659425,0.47642920586343285
21003,0.5,h_T,C3,h_T->C3,5,0.023631071558568563,0.11733834814854041,0.2013925705554695
21003,0.5,h_T,C7,h_T->C7,6,0.029122899637257598,0.09982978304143125,0.2917255627499392
21003,0.6,h_D,C1,h_D->C1,6,0.03872230158146923,0.10710241681843244,0.36154461058290077
21003,0.6,h_D,C2,h_D->C2,6,0.03586753320719971,0.13564584841057814,0.2644204273644265
21003,0.6,h_D,C3,h_D->C3,5,0.03299265572914253,0.12235218901704502,0.26965317084990303
21003,0.6,h_D,C4,h_D->C4,6,0.03040102514884007,0.12061573867673313,0.25204857576727174
21003,0.6,h_D,C6,h_D->C6,6,0.023989844662265312,0.05798136014487328,0.41375098138281163
21003,0.6,h_D,C7,h_D->C7,6,0.017971119187963788,0.09817889249561211,0.1830446313965491
21003,0.6,h_E,C6,h_E->C6,6,0.01698893412690117,0.05798136014487328,0.2930068229541236
21003,0.6,h_I,C2,h_I->C2,6,0.024468092128056722,0.13564584841057814,0.1803821673466582
21003,0.6,h_I,C4,h_I->C4,6,0.031624993461635886,0.12061573867673313,0.26219624245002593
21003,0.6,h_I,C5,h_I->C5,5,0.05760771034226646,0.12235472256226111,0.4708253930491446
21003,0.6,h_T,C3,h_T->C3,5,0.023616339809559364,0.12235218901704502,0.1930193484815897
21003,0.6,h_T,C7,h_T->C7,6,0.029229000439631697,0.09817889249561211,0.2977116536595716
21003,0.7,h_D,C1,h_D->C1,6,0.038789202910341714,0.10965987694382717,0.35372283820688216
21003,0.7,h_D,C2,h_D->C2,6,0.03558735740829033,0.13753529241078752,0.25875073069783433
21003,0.7,h_D,C3,h_D->C3,5,0.03272426523160182,0.12678970392565356,0.25809875895390094
21003,0.7,h_D,C4,h_D->C4,6,0.030256243656092724,0.11787366495827331,0.2566836592935886
21003,0.7,h_D,C6,h_D->C6,6,0.023943127839932216,0.058061982301980966,0.4123718634853249
21003,0.7,h_D,C7,h_D->C7,6,0.017866379944315093,0.09749406385476084,0.18325607978294756
21003,0.7,h_E,C6,h_E->C6,6,0.016873761690291308,0.058061982301980966,0.29061635550505466
21003,0.7,h_I,C2,h_I->C2,6,0.024414919196294405,0.13753529241078752,0.17751748491721614
21003,0.7,h_I,C4,h_I->C4,6,0.03126479580174264,0.11787366495827331,0.26523987196414894
21003,0.7,h_I,C5,h_I->C5,5,0.05754855306353794,0.12317054331113295,0.46722659100156055
21003,0.7,h_T,C3,h_T->C3,5,0.023509957608716277,0.12678970392565356,0.18542481668950442
21003,0.7,h_T,C7,h_T->C7,6,0.02910280141879383,0.09749406385476084,0.29850844521006364
21003,0.8,h_D,C1,h_D->C1,6,0.038662159011444854,0.11105326797614645,0.3481406690292185
21003,0.8,h_D,C2,h_D->C2,6,0.03555240753981246,0.13921516601788192,0.25537740288289024
21003,0.8,h_D,C3,h_D->C3,5,0.032554781836030076,0.131702138293976,0.24718491481980692
21003,0.8,h_D,C4,h_D->C4,6,0.030167525800960028,0.11582321811319496,0.2604618166559368
21003,0.8,h_D,C6,h_D->C6,6,0.02379601275797515,0.05855700237148016,0.4063734787277718
21003,0.8,h_D,C7,h_D->C7,6,0.0177655828040591,0.09643728286666181,0.18421903101975934
21003,0.8,h_E,C6,h_E->C6,6,0.016738507510880435,0.05855700237148016,0.2858498016071085
21003,0.8,h_I,C2,h_I->C2,6,0.024231043488354267,0.13921516601788192,0.17405462480336217
21003,0.8,h_I,C4,h_I->C4,6,0.03133299504069819,0.11582321811319496,0.2705243003160703
21003,0.8,h_I,C5,h_I->C5,5,0.05714131941935606,0.1252822693480395,0.4561006095775527
21003,0.8,h_T,C3,h_T->C3,5,0.02340583510403835,0.131702138293976,0.1777179581672077
21003,0.8,h_T,C7,h_T->C7,6,0.0290399086955024,0.09643728286666181,0.30112740458846243
21003,0.9,h_D,C1,h_D->C1,6,0.03846510686351084,0.11195364050976461,0.3435806704277055
21003,0.9,h_D,C2,h_D->C2,6,0.03520328850280566,0.14118315272591367,0.24934482495158838
21003,0.9,h_D,C3,h_D->C3,5,0.032264086872034026,0.13589884821900505,0.23741251154536697
21003,0.9,h_D,C4,h_D->C4,6,0.030114551717783523,0.11410682043804896,0.26391543995277167
21003,0.9,h_D,C6,h_D->C6,6,0.023663115598780298,0.05932228847626922,0.39889080826420575
21003,0.9,h_D,C7,h_D->C7,6,0.017679491790862933,0.09555783890952418,0.1850135163418374
21003,0.9,h_E,C6,h_E->C6,6,0.016570076378477024,0.05932228847626922,0.27932294595860463
21003,0.9,h_I,C2,h_I->C2,6,0.024079557756582576,0.14118315272591367,0.170555461409471
21003,0.9,h_I,C4,h_I->C4,6,0.03111288362528577,0.11410682043804896,0.27266453929373097
21003,0.9,h_I,C5,h_I->C5,5,0.05712353271447765,0.12759210878297678,0.4477042762197164
21003,0.9,h_T,C3,h_T->C3,5,0.023189446889459824,0.13589884821900505,0.17063755280632475
21003,0.9,h_T,C7,h_T->C7,6,0.028758742724577617,0.09555783890952418,0.3009563951263688
21003,1.0,h_D,C1,h_D->C1,6,0.0382865716270655,0.11401106901587271,0.33581451307503657
21003,1.0,h_D,C2,h_D->C2,6,0.03495485098431052,0.14217284635263408,0.24586165277556205
21003,1.0,h_D,C3,h_D->C3,5,0.03181553244684954,0.14008932106289315,0.22710890598391031
21003,1.0,h_D,C4,h_D->C4,6,0.02998734412067655,0.11183417497906846,0.26814114849974097
21003,1.0,h_D,C6,h_D->C6,6,0.023502646111266304,0.060500770459377524,0.3884685423412647
21003,1.0,h_D,C7,h_D->C7,6,0.017569737687387448,0.09447209111257082,0.18597807543251862
21003,1.0,h_E,C6,h_E->C6,6,0.0163982525443822,0.060500770459377524,0.2710420449128257
21003,1.0,h_I,C2,h_I->C2,6,0.023741985394485188,0.14217284635263408,0.16699381072691255
21003,1.0,h_I,C4,h_I->C4,6,0.030890811357312108,0.11183417497906846,0.2762197813219223
21003,1.0,h_I,C5,h_I->C5,5,0.05690642844925294,0.12950452950168986,0.43941651050954916
21003,1.0,h_T,C3,h_T->C3,5,0.022996587227234667,0.14008932106289315,0.164156604176461
21003,1.0,h_T,C7,h_T->C7,6,0.028822919673326217,0.09447209111257082,0.30509454520993273
21004,0.0,h_D,C1,h_D->C1,6,0.05017152315663575,0.09218591908008457,0.5442428047227695
21004,0.0,h_D,C2,h_D->C2,6,0.039979948376361416,0.10360784950459218,0.3858776006561503
21004,0.0,h_D,C3,h_D->C3,5,0.030156171369278284,0.10126762259864197,0.29778689965399563
21004,0.0,h_D,C4,h_D->C4,6,0.029178734972970452,0.08849496326675195,0.3297219852466264
21004,0.0,h_D,C6,h_D->C6,6,0.0214345462976068,0.052317185897259436,0.4097037317582465
21004,0.0,h_D,C7,h_D->C7,6,0.021736791792586273,0.09571768899875467,0.22709273510188888
21004,0.0,h_E,C6,h_E->C6,6,0.014671463998170504,0.052317185897259436,0.2804329733388549
21004,0.0,h_I,C2,h_I->C2,6,0.027755324908855863,0.10360784950459218,0.26788824438787123
21004,0.0,h_I,C4,h_I->C4,6,0.03030816132550492,0.08849496326675195,0.34248459128463615
21004,0.0,h_I,C5,h_I->C5,5,0.06013034451975048,0.1452926297149446,0.4138568118514252
21004,0.0,h_T,C3,h_T->C3,5,0.020221372768025065,0.10126762259864197,0.1996825070928105
21004,0.0,h_T,C7,h_T->C7,6,0.03256630793042074,0.09571768899875467,0.34023291066402794
21004,0.1,h_D,C1,h_D->C1,6,0.050162434798208116,0.09321151084451276,0.5381570832098893
21004,0.1,h_D,C2,h_D->C2,6,0.0399319624664129,0.10259172950376688,0.3892317895328734
21004,0.1,h_D,C3,h_D->C3,5,0.03019515293438177,0.10339711877536384,0.2920308930434555
21004,0.1,h_D,C4,h_D->C4,6,0.029128328070498713,0.09033989411345675,0.32243039861873624
21004,0.1,h_D,C6,h_D->C6,6,0.021363602386055794,0.053601518249757694,0.39856338184513657
21004,0.1,h_D,C7,h_D->C7,6,0.0216945937702039,0.09373209075827185,0.23145321516321662
21004,0.1,h_E,C6,h_E->C6,6,0.01464544289288496,0.053601518249757694,0.2732281355235294
21004,0.1,h_I,C2,h_I->C2,6,0.027759060475776615,0.10259172950376688,0.2705779560377408
21004,0.1,h_I,C4,h_I->C4,6,0.03045114552624445,0.09033989411345675,0.33707307081480703
21004,0.1,h_I,C5,h_I->C5,5,0.06018847537284846,0.1497851436965273,0.40183207684729866
21004,0.1,h_T,C3,h_T->C3,5,0.02023925569581983,0.10339711877536384,0.19574293689551472
21004,0.1,h_T,C7,h_T->C7,6,0.032502527270735826,0.09373209075827185,0.34675986641768913
21004,0.2,h_D,C1,h_D->C1,6,0.0498381874383821,0.0949162421576071,0.5250754381436783
21004,0.2,h_D,C2,h_D->C2,6,0.03997211121473185,0.10048595450723061,0.3977880432180978
21004,0.2,h_D,C3,h_D->C3,5,0.030005056247251978,0.10662874843204116,0.28139743444605864
21004,0.2,h_D,C4,h_D->C4,6,0.029055586431537224,0.09190496478697954,0.3161481699989451
21004,0.2,h_D,C6,h_D->C6,6,0.021333109923524052,0.05521256781420396,0.38638141219813954
21004,0.2,h_D,C7,h_D->C7,6,0.021740565726576545,0.09244548333942129,0.23517174599562723
21004,0.2,h_E,C6,h_E->C6,6,0.01459166678545858,0.05521256781420396,0.26428161853107024
21004,0.2,h_I,C2,h_I->C2,6,0.027799512414888677,0.10048595450723061,0.2766507274667095
21004,0.2,h_I,C4,h_I->C4,6,0.03034462814277751,0.09190496478697954,0.3301739814903487
21004,0.2,h_I,C5,h_I->C5,5,0.060337070321730274,0.15323922960229802,0.3937442812648524
21004,0.2,h_T,C3,h_T->C3,5,0.020117771160928912,0.10662874843204116,0.18867117411175574
21004,0.2,h_T,C7,h_T->C7,6,0.03261995253401348,0.09244548333942129,0.3528560980517972
21004,0.3,h_D,C1,h_D->C1,6,0.04965825743683011,0.09626442858936911,0.5158526172542848
21004,0.3,h_D,C2,h_D->C2,6,0.04000287916514879,0.09848456753224222,0.4061842394915967
21004,0.3,h_D,C3,h_D->C3,5,0.029774507946734412,0.11019618884191767,0.27019544196013295
21004,0.3,h_D,C4,h_D->C4,6,0.028943426973994574,0.09400662012262377,0.30788711407699165
21004,0.3,h_D,C6,h_D->C6,6,0.02127012383198945,0.057105125435155536,0.3724731128691732
21004,0.3,h_D,C7,h_D->C7,6,0.02162835598205538,0.09092614854492657,0.2378672838114434
21004,0.3,h_E,C6,h_E->C6,6,0.014536602786591106,0.057105125435155536,0.25455863507108945
21004,0.3,h_I,C2,h_I->C2,6,0.02769891549900385,0.09848456753224222,0.2812513289420135
21004,0.3,h_I,C4,h_I->C4,6,0.030338919530229047,0.09400662012262377,0.3227317341090631
21004,0.3,h_I,C5,h_I->C5,5,0.06020788035240594,0.15725044899540275,0.3828789090057431
21004,0.3,h_T,C3,h_T->C3,5,0.020005296470184706,0.11019618884191767,0.18154254407747106
21004,0.3,h_T,C7,h_T->C7,6,0.03236292573999705,0.09092614854492657,0.35592539943172247
21004,0.4,h_D,C1,h_D->C1,6,0.04936057923877847,0.09812053386963038,0.5030606468556239
21004,0.4,h_D,C2,h_D->C2,6,0.03994019918022615,0.09777038336731296,0.40851020323574416
21004,0.4,h_D,C3,h_D->C3,5,0.02979172531055649,0.11317409205995288,0.26323803238033816
21004,0.4,h_D,C4,h_D->C4,6,0.02887912645837788,0.09615338934673082,0.3003443420381043
21004,0.4,h_D,C6,h_D->C6,6,0.02113131474535816,0.05879813236861203,0.3593875161293255
21004,0.4,h_D,C7,h_D->C7,6,0.021492252668358,0.0893770028546339,0.24046736835730925
21004,0.4,h_E,C6,h_E->C6,6,0.014422582887749748,0.05879813236861203,0.2452898128989486
21004,0.4,h_I,C2,h_I->C2,6,0.02750500603898696,0.09777038336731296,0.2813224730373844
21004,0.4,h_I,C4,h_I->C4,6,0.030251850468060122,0.09615338934673082,0.31462073956287484
21004,0.4,h_I,C5,h_I->C5,5,0.06048528514040746,0.16079926801987968,0.37615398306759384
21004,0.4,h_T,C3,h_T->C3,5,0.019888421494063224,0.11317409205995288,0.17573298916638794
21004,0.4,h_T,C7,h_T->C7,6,0.03209863186010216,0.0893770028546339,0.3591374831840069
21004,0.5,h_D,C1,h_D->C1,6,0.04939892671474838,0.09975281916724638,0.4952133395992601
21004,0.5,h_D,C2,h_D->C2,6,0.03987885183039484,0.09650930026985831,0.4132125268598238
21004,0.5,h_D,C3,h_D->C3,5,0.029853437157011324,0.11625894200557566,0.25678400853951344
21004,0.5,h_D,C4,h_D->C4,6,0.028635594137404734,0.09824521372380321,0.29147062794953565
21004,0.5,h_D,C6,h_D->C6,6,0.02105109416295802,0.0610243995375388,0.3449619221515421
21004,0.5,h_D,C7,h_D->C7,6,0.021394782693239536,0.08815210880658648,0.24270301621415405
21004,0.5,h_E,C6,h_E->C6,6,0.014389076213585091,0.0610243995375388,0.23579218021634027
21004,0.5,h_I,C2,h_I->C2,6,0.027351994514878276,0.09650930026985831,0.2834130434902491
21004,0.5,h_I,C4,h_I->C4,6,0.029887168076190587,0.09824521372380321,0.3042099145909355
21004,0.5,h_I,C5,h_I->C5,5,0.06021174153470817,0.16547251184335343,0.363877606398726
21004,0.5,h_T,C3,h_T->C3,5,0.01973607486455374,0.11625894200557566,0.16975962901363284
21004,0.5,h_T,C7,h_T->C7,6,0.03188749855309563,0.08815210880658648,0.3617326798465807
21004,0.6,h_D,C1,h_D->C1,6,0.049353848566043884,0.10155733717753143,0.48597028966290157
21004,0.6,h_D,C2,h_D->C2,6,0.0399047290666229,0.09693001537176243,0.4116859871853092
21004,0.6,h_D,C3,h_D->C3,5,0.029594088997657562,0.12113300053029262,0.2443107069737981
21004,0.6,h_D,C4,h_D->C4,6,0.028410724864199998,0.10089031509177597,0.28160012026996123
21004,0.6,h_D,C6,h_D->C6,6,0.020979958726502254,0.06325550322411093,0.3316700944080658
21004,0.6,h_D,C7,h_D->C7,6,0.02110273781890878,0.08779631855868199,0.24036016731799076
21004,0.6,h_E,C6,h_E->C6,6,0.01425228637939762,0.06325550322411093,0.22531298705627562
21004,0.6,h_I,C2,h_I->C2,6,0.02713164808914762,0.09693001537176243,0.2799096645637351
21004,0.6,h_I,C4,h_I->C4,6,0.02978010933828891,0.10089031509177597,0.2951731225232465
21004,0.6,h_I,C5,h_I->C5,5,0.06003084548166319,0.16971590420234828,0.35371372979715626
21004,0.6,h_T,C3,h_T->C3,5,0.019763853830313545,0.12113300053029262,0.1631582949619736
21004,0.6,h_T,C7,h_T->C7,6,0.03178417481419149,0.08779631855868199,0.3620217263732455
21004,0.7,h_D,C1,h_D->C1,6,0.049011730926665276,0.10322950733901032,0.47478412122256647
21004,0.7,h_D,C2,h_D->C2,6,0.03978387115354543,0.09774084437736599,0.4070342486457096
21004,0.7,h_D,C3,h_D->C3,5,0.029659802174424668,0.12548669031129517,0.2363581516144155
21004,0.7,h_D,C4,h_D->C4,6,0.02829009529810158,0.10430135915780381,0.271234196047518
21004,0.7,h_D,C6,h_D->C6,6,0.020793123930264452,0.06541268603146015,0.3178760144468941
21004,0.7,h_D,C7,h_D->C7,6,0.020907396887939085,0.08773721574214022,0.2382956503788273
21004,0.7,h_E,C6,h_E->C6,6,0.014181128547397517,0.06541268603146015,0.2167947749517628
21004,0.7,h_I,C2,h_I->C2,6,0.026804410957675495,0.09774084437736599,0.27423960912300444
21004,0.7,h_I,C4,h_I->C4,6,0.029691971570922543,0.10430135915780381,0.2846748288842056
21004,0.7,h_I,C5,h_I->C5,5,0.06001022169069312,0.17366390997298053,0.3455537866197084
21004,0.7,h_T,C3,h_T->C3,5,0.01945668139302066,0.12548669031129517,0.15504976140975085
21004,0.7,h_T,C7,h_T->C7,6,0.03160280546520847,0.08773721574214022,0.36019840836674083
21004,0.8,h_D,C1,h_D->C1,6,0.04887891390632555,0.10466197820102935,0.4670169124070484
21004,0.8,h_D,C2,h_D->C2,6,0.039663649841351845,0.09928634435642948,0.3994874632362659
21004,0.8,h_D,C3,h_D->C3,5,0.0293405848970276,0.12988517981064196,0.22589632581312963
21004,0.8,h_D,C4,h_D->C4,6,0.028086760487057154,0.10701333789148612,0.262460372138614
21004,0.8,h_D,C6,h_D->C6,6,0.020643025774622126,0.06826107036916226,0.3024128637696464
21004,0.8,h_D,C7,h_D->C7,6,0.020728709918727405,0.08887408019680806,0.23323684332474975
21004,0.8,h_E,C6,h_E->C6,6,0.01400203071990909,0.06826107036916226,0.20512468738007872
21004,0.8,h_I,C2,h_I->C2,6,0.02655299731791412,0.09928634435642948,0.2674385635785289
21004,0.8,h_I,C4,h_I->C4,6,0.02939321521514958,0.10701333789148612,0.2746687076024138
21004,0.8,h_I,C5,h_I->C5,5,0.059571318264852395,0.17796715010646252,0.33473210212604537
21004,0.8,h_T,C3,h_T->C3,5,0.019190377534704272,0.12988517981064196,0.14774878521578785
21004,0.8,h_T,C7,h_T->C7,6,0.031370007786082905,0.08887408019680806,0.3529713918418319
21004,0.9,h_D,C1,h_D->C1,6,0.04891280236590896,0.10647418950666523,0.4593864728351621
21004,0.9,h_D,C2,h_D->C2,6,0.039377254267881905,0.10135052568640046,0.3885254072518061
21004,0.9,h_D,C3,h_D->C3,5,0.029008261949868594,0.13482673058948016,0.21515215731202197
21004,0.9,h_D,C4,h_D->C4,6,0.02774381391056624,0.10996415921851654,0.2522986953883992
21004,0.9,h_D,C6,h_D->C6,6,0.020480359070287692,0.07102087244293798,0.28837098680327183
21004,0.9,h_D,C7,h_D->C7,6,0.020449947186491083,0.08955957991010315,0.22833902533698464
21004,0.9,h_E,C6,h_E->C6,6,0.01387235305491083,0.07102087244293798,0.19532783219273042
21004,0.9,h_I,C2,h_I->C2,6,0.026260679903461297,0.10135052568640046,0.25910748587982835
21004,0.9,h_I,C4,h_I->C4,6,0.029146338092166706,0.10996415921851654,0.26505307091907254
21004,0.9,h_I,C5,h_I->C5,5,0.0593907218670328,0.1827240605377996,0.32502956475412703
21004,0.9,h_T,C3,h_T->C3,5,0.01884536684265322,0.13482673058948016,0.13977470758297725
21004,0.9,h_T,C7,h_T->C7,6,0.031131317000473908,0.08955957991010315,0.3476045447217914
21004,1.0,h_D,C1,h_D->C1,6,0.048611845294782866,0.1084599303885245,0.4482009634359676
21004,1.0,h_D,C2,h_D->C2,6,0.03913732024822443,0.10195778310696088,0.38385809356783257
21004,1.0,h_D,C3,h_D->C3,5,0.028728530625482435,0.14127864762998943,0.20334658568164862
21004,1.0,h_D,C4,h_D->C4,6,0.0275045539765938,0.11338663937882935,0.24257314730404345
21004,1.0,h_D,C6,h_D->C6,6,0.020282662609746684,0.07343662839089843,0.2761927263532196
21004,1.0,h_D,C7,h_D->C7,6,0.020262011549437468,0.09130469587844396,0.22191642340270024
21004,1.0,h_E,C6,h_E->C6,6,0.013783131822301103,0.07343662839089843,0.18768742688929962
21004,1.0,h_I,C2,h_I->C2,6,0.025869340530786315,0.10195778310696088,0.2537260005290016
21004,1.0,h_I,C4,h_I->C4,6,0.02903938780330327,0.11338663937882935,0.25610943195895763
21004,1.0,h_I,C5,h_I->C5,5,0.05887239106565549,0.1868409173908766,0.31509367373837954
21004,1.0,h_T,C3,h_T->C3,5,0.018612007353111765,0.14127864762998943,0.13173970493917175
21004,1.0,h_T,C7,h_T->C7,6,0.030940062149462523,0.09130469587844396,0.33886605558946137
21005,0.0,h_D,C1,h_D->C1,6,0.04354830767961362,0.07081815649410073,0.6149313937962552
21005,0.0,h_D,C2,h_D->C2,6,0.04267967616372066,0.1364449912890207,0.3127976759000472
21005,0.0,h_D,C3,h_D->C3,5,0.029474994087593784,0.10066547058985126,0.29280143344675874
21005,0.0,h_D,C4,h_D->C4,6,0.025395844786589305,0.08096141188134619,0.31367838327096814
21005,0.0,h_D,C6,h_D->C6,6,0.021955068739198915,0.04368188481033087,0.502612669623264
21005,0.0,h_D,C7,h_D->C7,6,0.01957218794378945,0.06650051488561678,0.29431633690596204
21005,0.0,h_E,C6,h_E->C6,6,0.0150222112059815,0.04368188481033087,0.3439002522639502
21005,0.0,h_I,C2,h_I->C2,6,0.028742262705403504,0.1364449912890207,0.21065091824668283
21005,0.0,h_I,C4,h_I->C4,6,0.025393133237443584,0.08096141188134619,0.31364489140017837
21005,0.0,h_I,C5,h_I->C5,5,0.07848804931067457,0.1632901347958441,0.48066620441170405
21005,0.0,h_T,C3,h_T->C3,5,0.019546789111497737,0.10066547058985126,0.19417570887781851
21005,0.0,h_T,C7,h_T->C7,6,0.028606431280369615,0.06650051488561678,0.43016856830572675
21005,0.1,h_D,C1,h_D->C1,6,0.0435451065122216,0.07090534608564072,0.6141300891333767
21005,0.1,h_D,C2,h_D->C2,6,0.04264193602062866,0.13569171811413658,0.3142559959661377
21005,0.1,h_D,C3,h_D->C3,5,0.029433499830973302,0.10392073996453213,0.2832302756960318
21005,0.1,h_D,C4,h_D->C4,6,0.02537621857375142,0.08151104656363678,0.3113224482233649
21005,0.1,h_D,C6,h_D->C6,6,0.02195634549766403,0.04373264513330112,0.5020584835478625
21005,0.1,h_D,C7,h_D->C7,6,0.019581159688061227,0.06421644194049178,0.3049243946885411
21005,0.1,h_E,C6,h_E->C6,6,0.015015578489836392,0.04373264513330112,0.34334942338210234
21005,0.1,h_I,C2,h_I->C2,6,0.028721367324423274,0.13569171811413658,0.21166632513306918
21005,0.1,h_I,C4,h_I->C4,6,0.02530330980938124,0.08151104656363678,0.3104279833938357
21005,0.1,h_I,C5,h_I->C5,5,0.07782230813649829,0.16182465431889345,0.48090514058914585
21005,0.1,h_T,C3,h_T->C3,5,0.019571195288155534,0.10392073996453213,0.18832809788158553
21005,0.1,h_T,C7,h_T->C7,6,0.028569669569442763,0.06421644194049178,0.44489648921179503
21005,0.2,h_D,C1,h_D->C1,6,0.04357322816676375,0.07194787076408088,0.6056222054025195
21005,0.2,h_D,C2,h_D->C2,6,0.04273893041034476,0.13641918013749366,0.31329121291416584
21005,0.2,h_D,C3,h_D->C3,5,0.02948039437604359,0.10744076485546201,0.27438742097032354
21005,0.2,h_D,C4,h_D->C4,6,0.025415820821591672,0.0819486960249326,0.3101430779758699
