seed,kappa,criterion,active_alternatives,NS,LRV50,LRV_max,NSV_vector,pass_num_NS,pass_num_LRV,pass_num_NSV
21002,0.8,C7,6,0.005359832840828194,0.18860542812260775,0.4859373200968048,0.0822214167213621,True,True,True
21002,0.9,C1,6,0.006643058464835039,0.2682856768370753,0.7626321990364823,0.11048750132060825,True,True,True
21002,0.9,C2,6,0.007810717880220808,0.22420592567934225,0.619562374889373,0.10146734856845542,True,True,True
21002,0.9,C3,5,0.005689056505274848,0.25993442945283707,0.6056343829604633,0.0868729449395936,True,True,True
21002,0.9,C4,6,0.0066032891082412615,0.22246295480985345,0.6147608696263347,0.09889768372072556,True,True,True
21002,0.9,C5,5,0.014441850981285365,0.3169843031292038,0.7691927268498333,0.19347242259536884,True,True,True
21002,0.9,C6,6,0.012619090022254698,0.22362697273493617,0.6188937083360093,0.13627948838625892,True,True,True
21002,0.9,C7,6,0.006346522297657198,0.22027648635701472,0.6059544483270171,0.08851720447116845,True,True,True
21002,1.0,C1,6,0.008069380538217485,0.3112632778230251,1.1699086823266514,0.12050629921423293,True,True,True
21002,1.0,C2,6,0.00917424424707336,0.25960467870541226,0.8631553566364675,0.1087914798882593,True,True,True
21002,1.0,C3,5,0.006761517241474113,0.2912557986373078,0.8087922232829637,0.09385579677238619,True,True,True
21002,1.0,C4,6,0.007996964878987378,0.25759538152583544,0.8558077439624168,0.10794260243332203,True,True,True
21002,1.0,C5,5,0.018148848944481766,0.3555658267285183,1.188897513963419,0.21529142997342512,True,True,True
21002,1.0,C6,6,0.015234534506814335,0.2589837685386637,0.8633172766343133,0.14796604018050605,True,True,True
21002,1.0,C7,6,0.0073286142925784725,0.2550454705271632,0.81309901735065,0.09419646099959045,True,True,True
21003,0.0,C1,6,0.0,1.1905815549843722e-16,4.496060575246782e-16,2.6217892136568617e-11,False,False,False
21003,0.0,C2,6,0.0,1.0676340095211193e-16,3.423557713600585e-16,1.334583020866545e-11,False,False,False
