seed,rotation,criterion,rank_one_energy,lrv50,lrv_max,nsv_vector,nsv_sum,nsv_max,nsv_minmax
21001,4,C4,0.002400967078013183,0.11104033613963475,0.2555206674857377,0.06232973179635108,0.02793318571934036,0.13052527885450993,0.20573521109659884
21001,4,C5,0.0014861522391638182,0.09120217105997831,0.21584382778906835,0.054070021798182356,0.027144122784084814,0.10707431219637749,0.10707431219637749
21001,4,C6,0.006852482799470483,0.1847153505943736,0.4332597394133419,0.10684300771918898,0.04504791259518465,0.22703530524453272,0.40948395210610783
21001,4,C7,0.004637095944516445,0.15456853260059572,0.40818733220328884,0.09012643422121562,0.0395652272281592,0.16897437957256414,0.22182283257119378
21001,5,C1,0.003752466453025849,0.17230187549438794,0.4818073526289172,0.09681167148697137,0.04697555125963055,0.14738204817093573,0.1521766058690116
21001,5,C2,0.002757118430446237,0.10302617741948224,0.20024004527851202,0.06969418422008067,0.031883338781116564,0.11987385695750176,0.15557380355802367
21001,5,C3,0.0027862252401130716,0.13899915978140231,0.30869646219424696,0.06919157428171653,0.035892699467129446,0.11091640053934851,0.11091640053934851
21001,5,C4,0.002396669727230405,0.10465168006767651,0.29641741514734676,0.06321678828934456,0.027933185719497246,0.11784745503255932,0.17027639104662454
21001,5,C5,0.0017030248104557,0.10950705956586007,0.2187460493919555,0.061616567795086535,0.031760065718608003,0.12271771800563364,0.12271771800563364
21001,5,C6,0.006517527266075351,0.1649700953849905,0.4136774053690761,0.10674184940551824,0.04504791259536495,0.2128245090510644,0.42479023676091276
21001,5,C7,0.004972200687262118,0.14341113809919406,0.3767081175407379,0.08968402268620476,0.03956522722772111,0.19680803719646964,0.2889085416312582
21002,0,C1,0.00455541994560249,0.12262357333509924,0.2535959081004331,0.09608464948210212,0.043680439797034044,0.16913184976442602,0.22966883651570902
21002,0,C2,0.003142685957425173,0.09422952680031844,0.20454688155070536,0.07035491727882581,0.030564529349989447,0.162317314978282,0.1700719344310755
21002,0,C3,0.00370016945095597,0.12898328522749025,0.4875864471972037,0.07095750806483857,0.04284896321117085,0.09320737077941084,0.09320737077941084
21002,0,C4,0.002543508780247672,0.2725717932410987,0.5556588352213958,0.06725050877908946,0.03529947241741863,0.10625045138527227,0.10895233366840446
21002,0,C5,0.002115065522214632,0.1449752653975861,0.3990388213603069,0.07248722029415679,0.03551501948771047,0.1318408668915502,0.1318408668915502
21002,0,C6,0.011430915492814164,0.19222140624515202,0.3360835560981901,0.13998758303586664,0.06056254041075746,0.261115461787544,0.3902515816116399
21002,0,C7,0.0034037026351980693,0.1357123182678652,0.3996413900447814,0.07189507292923115,0.03346377018321276,0.10607974905579523,0.15391714614489813
21002,1,C1,0.004516768588276543,0.15974467604558257,0.3457512225549428,0.09411623715100201,0.043680439796597505,0.13879693977583402,0.16476465834906306
21002,1,C2,0.0031596762530501366,0.1255820247331214,0.32284555679223365,0.0707795462108928,0.030564529350027177,0.13887971961860787,0.20608643373110827
21002,1,C3,0.0032473829492972728,0.18400266962961778,0.5514040953808098,0.0681916451219205,0.03732744636752218,0.08719501569933927,0.08719501569933927
21002,1,C4,0.0028070171595369064,0.15575060867626317,0.4139035507049655,0.06964005149766117,0.03529947241722082,0.1330288052491002,0.14174861563507038
21002,1,C5,0.0027366882741644005,0.18043440528909588,0.39753098151133787,0.07975923303517457,0.03905105338606402,0.13275641303521382,0.13275641303521382
21002,1,C6,0.012168756711500417,0.17762023316634368,0.3614689609222549,0.13894869427497247,0.06056254041031136,0.27385336261101667,0.39725158401649846
21002,1,C7,0.0033594539804021606,0.13957421129534733,0.42624132598011427,0.07361420966104283,0.033463770183476724,0.1065854981245799,0.18180977313715047
21002,2,C1,0.004548222957187709,0.18174970883482236,0.4157348335136983,0.09644207050776617,0.0436804397971521,0.1373280445716797,0.19406661089141383
21002,2,C2,0.0030622948379996906,0.13255896158282718,0.34214090292567656,0.07166597932970582,0.030564529350335448,0.13653888241031287,0.25187296932819403
21002,2,C3,0.003467789728758275,0.24899783480813714,0.49387470943888745,0.07482487970726488,0.04280320719570691,0.0989106987417333,0.0989106987417333
21002,2,C4,0.003061881309613046,0.15085222707260235,0.3772545619888034,0.06920524324014606,0.035299472416489217,0.11652341408906393,0.12475874551587668
21002,2,C5,0.0024661430353887237,0.14353399489956542,0.33943059398744135,0.07793890245920597,0.03957101244739429,0.13699725783176808,0.13699725783176808
21002,2,C6,0.012254371663258379,0.2420507368743602,0.5039086899557406,0.1370324471668235,0.060562540410098654,0.26823838592850274,0.36237407609183836
21002,2,C7,0.003149895633866362,0.1281661744330405,0.26628149776354837,0.07243546693959568,0.03346377018361006,0.1024269879140263,0.14062760914099345
21002,3,C1,0.004447762439872105,0.17766918459493836,0.48696522133264586,0.09715736055981329,0.04368043979763195,0.14052711235199974,0.2354242810087134
21002,3,C2,0.002908995520320423,0.11370644337879655,0.24160931710481257,0.07070289476629543,0.030564529350463214,0.14057991040459383,0.18153792811954553
21002,3,C3,0.004375590992217404,0.30214822358723137,0.789068959315032,0.085481206664852,0.046897194258886866,0.1083619175479679,0.1083619175479679
21002,3,C4,0.003059431096369636,0.2156474773836764,0.5803031138552603,0.07117825116826777,0.03529947241691836,0.11563892090555462,0.13849092413317188
21002,3,C5,0.0024644557347804907,0.11239361079582652,0.22451096896771675,0.07487426771987708,0.03686929080593631,0.15176217956572968,0.15176217956572968
21002,3,C6,0.012018549047863702,0.27957495032637686,0.7576281192108123,0.13968577129032916,0.060562540410447556,0.2656548794318044,0.3873338905295667
21002,3,C7,0.0033524311034524024,0.12527190783272438,0.26872378896076116,0.07359045049250336,0.03346377018348283,0.11451644530295098,0.14476888882958813
21002,4,C1,0.003943997998351212,0.16965718035819297,0.4877934899949589,0.09506553650592794,0.04368043979859124,0.14178001318935493,0.18651192849130446
