seed,rotation,factor,criterion,active_alternatives,re,sre,base_iqr
21005,4,h_D,C1,6,0.03838593075110257,0.5146310007190134,0.0745892313073975
21005,4,h_D,C2,6,0.03990515369681324,0.28449275323521234,0.14026773351072336
21005,4,h_D,C3,5,0.024750005926109306,0.22710580604706826,0.10898006685374084
21005,4,h_D,C4,6,0.026177940793552647,0.3221848567991581,0.0812513072566571
21005,4,h_D,C6,6,0.01889927668264201,0.501587914905286,0.037678891617054094
21005,4,h_D,C7,6,0.018603484174652195,0.28321020809925007,0.06568790122088203
21005,4,h_E,C6,6,0.012890450192945019,0.3421133064001403,0.037678891617054094
21005,4,h_I,C2,6,0.02714652415930091,0.1935336337136441,0.14026773351072336
21005,4,h_I,C4,6,0.026281266362340752,0.3234565356468651,0.0812513072566571
21005,4,h_I,C5,5,0.07843885721656853,0.4912800858724465,0.1596621957040667
21005,4,h_T,C3,5,0.017039056030588487,0.15635020717412282,0.10898006685374084
21005,4,h_T,C7,6,0.02723412451796591,0.4145987923403716,0.06568790122088203
21005,5,h_D,C1,6,0.03552950285483021,0.558858390755796,0.0635751443334715
21005,5,h_D,C2,6,0.04216492794918661,0.3064264919635377,0.13760209725566896
21005,5,h_D,C3,5,0.026983683426663907,0.24688087900838226,0.10929839335795971
21005,5,h_D,C4,6,0.025357436956112818,0.34749338098933674,0.07297243154264123
21005,5,h_D,C6,6,0.020084917759705216,0.49596411195140583,0.04049671594217518
21005,5,h_D,C7,6,0.020323786466047253,0.26607427222357927,0.07638388445427495
21005,5,h_E,C6,6,0.013316554408413537,0.32883047670085813,0.04049671594217518
21005,5,h_I,C2,6,0.028238853142445994,0.20522109550243342,0.13760209725566896
21005,5,h_I,C4,6,0.025634499883954547,0.3512901974305709,0.07297243154264123
21005,5,h_I,C5,5,0.08644339758445127,0.5277058793576953,0.16380980573712645
21005,5,h_T,C3,5,0.01821422931846408,0.1666468166521404,0.10929839335795971
21005,5,h_T,C7,6,0.030105699493153386,0.39413679610364893,0.07638388445427495
